company_name,link,ticker
SGX Pharmaceuticals Inc.,https://www.thelayoff.com//sgx-pharmaceuticals,SGXP
SI Financial Group Inc.,https://www.thelayoff.com//si-financial-group,SIFI
SI International Inc.,https://www.thelayoff.com//si-international,SINT
SIFCO Industries Inc.,https://www.thelayoff.com//sifco-industries,SIF
SIGA Technologies Inc.,https://www.thelayoff.com//siga-technologies,SIGA
SJK Products,https://www.thelayoff.com//sjk-products,
SJW Corp.,https://www.thelayoff.com//sjw,SJW
SK Telecom Co.,https://www.thelayoff.com//sk-telecom,SKM
SK+G Advertising,https://www.thelayoff.com//sk-plus-g-advertising,
SL Green Realty Corp.,https://www.thelayoff.com//sl-green-realty,SLG
SL Industries Inc.,https://www.thelayoff.com//sl-industries,SLI
SLM Corp.,https://www.thelayoff.com//slm,SLM
SM&A,https://www.thelayoff.com//sm-and-a,WINS
SMART Global Holdings,https://www.thelayoff.com//smart-global-holdings,SGH
SMART Modular Technologies Inc.,https://www.thelayoff.com//smart-modular-technologies,SMOD
SMART Technologies Inc.,https://www.thelayoff.com//smart-technologies,SMT
SMF Energy Corp.,https://www.thelayoff.com//smf-energy,FUEL
SMI Sign Systems,https://www.thelayoff.com//smi-sign-systems,
SMTC Corp.,https://www.thelayoff.com//smtc,SMTX
SMTC Corporation,https://www.thelayoff.com//smtc-corporation,SMX
SMTP Inc.,https://www.thelayoff.com//smtp,SMTP
SNC Lavalin,https://www.thelayoff.com//snc-lavalin-group,SNC
SNL Financial,https://www.thelayoff.com//snl-financial,
SORL Auto Parts Inc.,https://www.thelayoff.com//sorl-auto-parts,SORL
SP Acquisition Holdings Inc.,https://www.thelayoff.com//sp-acquisition-holdings,DSP
SP Plus Corp.,https://www.thelayoff.com//sp-plus,SP
SPADAC,https://www.thelayoff.com//spadac,
SPAR Group Inc.,https://www.thelayoff.com//spar-group,SGRP
SPS Commerce Inc.,https://www.thelayoff.com//sps-commerce,SPSC
SPSS Inc.,https://www.thelayoff.com//spss,SPSS
SPX Corp.,https://www.thelayoff.com//spx,SPW
SQA Services,https://www.thelayoff.com//sqa-services,
SR International Logistics,https://www.thelayoff.com//sr-international-logistics,
SRA International Inc.,https://www.thelayoff.com//sra-international,SRX
SRI/Surgical Express Inc.,https://www.thelayoff.com//sri-surgical-express,STRC
SRS,https://www.thelayoff.com//srs,
SRS Labs Inc.,https://www.thelayoff.com//srs-labs,SRSL
SS&C Technologies,https://www.thelayoff.com//ss-and-c-technologies-holdings,SSNC
SSA Marine,https://www.thelayoff.com//ssa-marine,
STAG Industrial Inc.,https://www.thelayoff.com//stag-industrial,STAG
STARLIMS Technologies Ltd.,https://www.thelayoff.com//starlims-technologies,LIMS
STEC Inc.,https://www.thelayoff.com//stec,STEC
STEN Corp.,https://www.thelayoff.com//sten,STEN
STF Precision,https://www.thelayoff.com//stf-precision,
STG International,https://www.thelayoff.com//stg-international,
STMicroelectronics N.V.,https://www.thelayoff.com//stmicroelectronics,STM
STOPS,https://www.thelayoff.com//stops,
STORE Capital Corp.,https://www.thelayoff.com//store-capital,STOR
STR Holdings Inc.,https://www.thelayoff.com//str-holdings,STRI
SUPERVALU Inc.,https://www.thelayoff.com//supervalu,SVU
SVB Financial Group,https://www.thelayoff.com//svb-financial-group,SIVB
SWBC,https://www.thelayoff.com//swbc,
SWS Environmental First Response,https://www.thelayoff.com//sws-environmental-first-response,
SWS Group Inc.,https://www.thelayoff.com//sws-group,SWS
"SXC Health Solutions, Corp.",https://www.thelayoff.com//sxc-health-solutions,SXC
SYNERGX Systems Inc.,https://www.thelayoff.com//synergx-systems,SYNX
SYNNEX Corp.,https://www.thelayoff.com//synnex,SNX
SYS (San Diego),https://www.thelayoff.com//sys-(san-diego),SYS
Saatchi & Saatchi,https://www.thelayoff.com//saatchi-and-saatchi,
Saba Software Inc.,https://www.thelayoff.com//saba-software,SABA
Saban Capital,https://www.thelayoff.com//saban-capital,SCACU
Sabetha Community Hospital,https://www.thelayoff.com//sabetha-community-hospital,
Sabina Gold & Silver Corporation,https://www.thelayoff.com//sabina-gold-and-silver-corporation,SBB
Sabinal Independent School District,https://www.thelayoff.com//sabinal-isd-school-district,
Sabine County,https://www.thelayoff.com//sabine-tx,
Sabine County Hospital,https://www.thelayoff.com//sabine-county-hospital,
Sabine Independent School District,https://www.thelayoff.com//sabine-isd-school-district,
Sabine Medical Center,https://www.thelayoff.com//sabine-medical-center,
Sabine Parish,https://www.thelayoff.com//sabine-parish-la,
Sabine Parish School District,https://www.thelayoff.com//sabine-parish-school-district,
Sabine Pass Independent School District,https://www.thelayoff.com//sabine-pass-isd-school-district,
Sabine Royalty Trust,https://www.thelayoff.com//sabine-royalty-trust,SBR
Sabra Healthcare REIT Inc.,https://www.thelayoff.com//sabra-healthcare-reit,SBRA
Sabre,https://www.thelayoff.com//sabre,
Sabre Holdings,https://www.thelayoff.com//sabre-holdings,
Sabrix,https://www.thelayoff.com//sabrix,
Sac County,https://www.thelayoff.com//sac-ia,
Sacaton Elementary District,https://www.thelayoff.com//sacaton-elementary-district-school-district,
Sachem Capital,https://www.thelayoff.com//sachem-capital,AMERICAN:SACH
Sachem Central School District,https://www.thelayoff.com//sachem-central-school-district,
Sackets Harbor Central School District,https://www.thelayoff.com//sackets-harbor-central-school-district,
Saco Elementary School District,https://www.thelayoff.com//saco-elementary-school-district,
Saco H S School District,https://www.thelayoff.com//saco-h-s-school-district,
Saco Public Schools,https://www.thelayoff.com//saco-public-schools-school-district,
Sacramento City Unified School District,https://www.thelayoff.com//sacramento-city-unified-school-district,
Sacramento County,https://www.thelayoff.com//sacramento-ca,
Sacramento County Office Of Education,https://www.thelayoff.com//sacramento-county-office-of-education-school-district,
Sacred Heart Hospital Allentown,https://www.thelayoff.com//sacred-heart-hospital-allentown,
Sacred Heart Hospital Eau Claire,https://www.thelayoff.com//sacred-heart-hospital-eau-claire,
Sacred Heart Hospital On The Emerald Coast,https://www.thelayoff.com//sacred-heart-hospital-on-the-emerald-coast,
Sacred Heart Hospital On The Gulf,https://www.thelayoff.com//sacred-heart-hospital-on-the-gulf,
Sacred Heart Hospital Pensacola,https://www.thelayoff.com//sacred-heart-hospital-pensacola,
Sacred Heart Major Seminary,https://www.thelayoff.com//shms,
Sacred Heart Medical Center - Riverbend,https://www.thelayoff.com//sacred-heart-medical-center-riverbend,
Sacred Heart University,https://www.thelayoff.com//shu,
Sacred Heart University District,https://www.thelayoff.com//sacred-heart-university-district,
Saddle Brook School District,https://www.thelayoff.com//saddle-brook-school-district,
Saddle Mountain Unified School District,https://www.thelayoff.com//saddle-mountain-unified-school-district,
Saddle River School District,https://www.thelayoff.com//saddle-river-school-district,
Saddleback Memorial Medical Center,https://www.thelayoff.com//saddleback-memorial-medical-center,
Saddleback Valley Unified School District,https://www.thelayoff.com//saddleback-valley-unified-school-district,
Sadia,https://www.thelayoff.com//sadia,SDA
Saelig,https://www.thelayoff.com//saelig,
Safe Bulkers Inc.,https://www.thelayoff.com//safe-bulkers,SB
SafeRack,https://www.thelayoff.com//saferack,
Safeco Corp.,https://www.thelayoff.com//safeco,SAF
Safeguard Scientifics Inc.,https://www.thelayoff.com//safeguard-scientifics,SFE
Safetec of America,https://www.thelayoff.com//safetec-of-america,
Safety Income & Growth,https://www.thelayoff.com//safety-income-and-growth,SAFE
Safety Insurance Group Inc.,https://www.thelayoff.com//safety-insurance-group,SAFT
Safety Management Group of Indiana,https://www.thelayoff.com//safety-management-group-of-indiana,
Safety Services,https://www.thelayoff.com//safety-services,
Safety-Kleen Systems,https://www.thelayoff.com//safety-kleen-systems,
Safeway Inc.,https://www.thelayoff.com//safeway,SWY
Safford Unified District,https://www.thelayoff.com//safford-unified-district-school-district,
Sag Harbor Union Free School District,https://www.thelayoff.com//sag-harbor-union-free-school-district,
Saga Communications Inc.,https://www.thelayoff.com//saga-communications,SGA
Sagadahoc County,https://www.thelayoff.com//sagadahoc,
Sagaponack Common School District,https://www.thelayoff.com//sagaponack-common-school-district,
Sage Environmental Consulting,https://www.thelayoff.com//sage-environmental-consulting,
Sage Memorial Hospital,https://www.thelayoff.com//sage-memorial-hospital,
Sage Parts Plus,https://www.thelayoff.com//sage-parts-plus,
Sage Therapeutics Inc.,https://www.thelayoff.com//sage-therapeutics,SAGE
Sagent Healthstaff,https://www.thelayoff.com//sagent-healthstaff,
Sagent Pharmaceuticals Inc.,https://www.thelayoff.com//sagent-pharmaceuticals,SGNT
Sagewest Health Care,https://www.thelayoff.com//sagewest-health-care,
Sageworks,https://www.thelayoff.com//sageworks,
Sagient Research Systems,https://www.thelayoff.com//sagient-research-systems,
Saginaw County,https://www.thelayoff.com//saginaw-mi,
Saginaw School District Of The City Of,https://www.thelayoff.com//saginaw-sd-of-the-city-of-school-district,
Saginaw Township Community Schools,https://www.thelayoff.com//saginaw-township-community-schools-school-district,
Saginaw Valley State University,https://www.thelayoff.com//svsu,
Saguache County,https://www.thelayoff.com//saguache,
Sahni Enterprises,https://www.thelayoff.com//sahni-enterprises,
Sahuarita Unified District,https://www.thelayoff.com//sahuarita-unified-district-school-district,
Saia,https://www.thelayoff.com//saia,SAIA
Saicon Consultants,https://www.thelayoff.com//saicon-consultants,
Saifun Semiconductors Ltd.,https://www.thelayoff.com//saifun-semiconductors,SFUN
Saint Agnes Hospital,https://www.thelayoff.com//saint-agnes-hospital,
Saint Agnes Medical Center,https://www.thelayoff.com//saint-agnes-medical-center,
Saint Alphonsus Medical Center - Baker City,https://www.thelayoff.com//saint-alphonsus-medical-center-baker-city,
Saint Alphonsus Medical Center - Nampa,https://www.thelayoff.com//saint-alphonsus-medical-center-nampa,
Saint Alphonsus Medical Center - Ontario,https://www.thelayoff.com//saint-alphonsus-medical-center-ontario,
Saint Ambrose University,https://www.thelayoff.com//sau,
Saint Andrews Presbyterian College,https://www.thelayoff.com//sapc,
Saint Anne's Hospital,https://www.thelayoff.com//saint-annes-hospital,
Saint Anselm College,https://www.thelayoff.com//sac,
Saint Anthony Hospital,https://www.thelayoff.com//saint-anthony-hospital,
Saint Anthony Medical Center,https://www.thelayoff.com//saint-anthony-medical-center,
Saint Augustine's College,https://www.thelayoff.com//saint-augustines,
Saint Barnabas Medical Center,https://www.thelayoff.com//saint-barnabas-medical-center,
Saint Bonaventure University,https://www.thelayoff.com//sbu,
Saint Charles Borromeo Seminary,https://www.thelayoff.com//scbs,
Saint Clair Area School District,https://www.thelayoff.com//saint-clair-area-sd-school-district,
Saint Clare's Hospital,https://www.thelayoff.com//saint-clares-hospital,
Saint Cloud State University,https://www.thelayoff.com//scsu,
Saint Croix Central School District,https://www.thelayoff.com//saint-croix-central-school-district,
Saint Croix Falls School District,https://www.thelayoff.com//saint-croix-falls-school-district,
Saint Croix School District,https://www.thelayoff.com//saint-croix-school-district,
Saint Edward's University,https://www.thelayoff.com//seu,
Saint Francis Bartlett Medical Center,https://www.thelayoff.com//saint-francis-bartlett-medical-center,
Saint Francis College,https://www.thelayoff.com//saint-francis,
Saint Francis College,https://www.thelayoff.com//sfc,
Saint Francis Hospital,https://www.thelayoff.com//saint-francis-hospital,
Saint Francis Hospital South,https://www.thelayoff.com//saint-francis-hospital-south,
Saint Francis Medical Center Cape Girardeau,https://www.thelayoff.com//saint-francis-medical-center-cape-girardeau,
Saint Francis Medical Center Lynwood,https://www.thelayoff.com//saint-francis-medical-center-lynwood,
Saint Francis Medical Center Peoria,https://www.thelayoff.com//saint-francis-medical-center-peoria,
Saint Francis Memorial Hospital,https://www.thelayoff.com//saint-francis-memorial-hospital,
Saint Francis School District,https://www.thelayoff.com//saint-francis-school-district,
Saint Gregory's University,https://www.thelayoff.com//sgu,
Saint Helena Unified School District,https://www.thelayoff.com//saint-helena-unified-school-district,
Saint Hyacinth College Seminary,https://www.thelayoff.com//shcs,
Saint James Hospital,https://www.thelayoff.com//saint-james-hospital,
Saint Jo Independent School District,https://www.thelayoff.com//saint-jo-isd-school-district,
Saint John Fisher College,https://www.thelayoff.com//sjfc,
Saint John Hospital,https://www.thelayoff.com//saint-john-hospital,
Saint John Vianney College Seminary,https://www.thelayoff.com//sjvcs,
Saint John's College,https://www.thelayoff.com//saint-johns,
Saint John's College,https://www.thelayoff.com//sjc,
Saint John's Seminary College,https://www.thelayoff.com//saint-johns-seminary,
Saint John's Seminary College,https://www.thelayoff.com//sjsc,
Saint John's University,https://www.thelayoff.com//saint-johns-university,
Saint John's University,https://www.thelayoff.com//sju,
Saint Joseph Berea,https://www.thelayoff.com//saint-joseph-berea,
Saint Joseph East,https://www.thelayoff.com//saint-joseph-east,
Saint Joseph Hospital Denver,https://www.thelayoff.com//saint-joseph-hospital-denver,
Saint Joseph Hospital Lexington,https://www.thelayoff.com//saint-joseph-hospital-lexington,
Saint Joseph London,https://www.thelayoff.com//saint-joseph-london,
Saint Joseph Martin,https://www.thelayoff.com//saint-joseph-martin,
Saint Joseph Mercy Livingston Hospital,https://www.thelayoff.com//saint-joseph-mercy-livingston-hospital,
Saint Joseph Mount Sterling,https://www.thelayoff.com//saint-joseph-mount-sterling,
Saint Joseph Regional Medical Center,https://www.thelayoff.com//saint-joseph-regional-medical-center,
Saint Joseph Regional Medical Center - Plymouth,https://www.thelayoff.com//saint-joseph-regional-medical-center-plymouth,
Saint Joseph Seminary College,https://www.thelayoff.com//saint-joseph-seminary,
Saint Joseph's College,https://www.thelayoff.com//saint-josephs,
Saint Joseph's College,https://www.thelayoff.com//saint-josephs-college,
"Saint Joseph's College, New York",https://www.thelayoff.com//sjcny,
Saint Joseph's Hospital of Atlanta,https://www.thelayoff.com//saint-josephs-hospital-of-atlanta,
Saint Joseph's University,https://www.thelayoff.com//saint-josephs-university,
Saint Lawrence University,https://www.thelayoff.com//slu,
Saint Leo University,https://www.thelayoff.com//saint-leo,
Saint Louise Regional Hospital,https://www.thelayoff.com//saint-louise-regional-hospital,
Saint Luke's Cushing Hospital,https://www.thelayoff.com//saint-lukes-cushing-hospital,
Saint Luke's East Lee's Summit Hospital,https://www.thelayoff.com//saint-lukes-east-lees-summit-hospital,
Saint Luke's South Hospital,https://www.thelayoff.com//saint-lukes-south-hospital,
Saint Lukes Northland Hospital,https://www.thelayoff.com//saint-lukes-northland-hospital,
Saint Martin's College,https://www.thelayoff.com//smc,
Saint Mary College,https://www.thelayoff.com//saint-mary,
Saint Mary'S School District,https://www.thelayoff.com//saint-mary-s-school-district,
Saint Mary's College,https://www.thelayoff.com//saint-marys,
Saint Mary's College,https://www.thelayoff.com//saint-marys-college,
Saint Mary's College of California,https://www.thelayoff.com//smcc,
Saint Mary's College of Maryland,https://www.thelayoff.com//smcm,
Saint Mary's Health Care,https://www.thelayoff.com//saint-marys-health-care,
Saint Mary's Regional Medical Center,https://www.thelayoff.com//saint-marys-regional-medical-center,
Saint Mary's Standish Community Hospital,https://www.thelayoff.com//saint-marys-standish-community-hospital,
Saint Mary's University of Minnesota,https://www.thelayoff.com//smum,
Saint Mary's University of San Antonio,https://www.thelayoff.com//smusa,
Saint Mary-of-the-Woods College,https://www.thelayoff.com//saint-mary-of-the-woods,
Saint Marys Area School District,https://www.thelayoff.com//saint-marys-area-sd-school-district,
Saint Marys Hospital,https://www.thelayoff.com//saint-marys-hospital,
Saint Michael's College,https://www.thelayoff.com//saint-michaels,
Saint Michael's Medical Center,https://www.thelayoff.com//saint-michaels-medical-center,
Saint Norbert College,https://www.thelayoff.com//snc,
Saint Olaf College,https://www.thelayoff.com//soc,
Saint Paul's College,https://www.thelayoff.com//spc,
Saint Peter's University Hospital,https://www.thelayoff.com//saint-peters-university-hospital,
Saint Regis Falls Central School District,https://www.thelayoff.com//saint-regis-falls-central-school-district,
Saint Thomas - Saint John School District,https://www.thelayoff.com//saint-thomas-saint-john-school-district,
Saint Thomas Aquinas College,https://www.thelayoff.com//stac,
Saint Thomas Dekalb Hospital,https://www.thelayoff.com//saint-thomas-dekalb-hospital,
Saint Thomas Hickman Hospital,https://www.thelayoff.com//saint-thomas-hickman-hospital,
Saint Thomas Highlands Hospital,https://www.thelayoff.com//saint-thomas-highlands-hospital,
Saint Thomas Hospital For Specialty Surgery,https://www.thelayoff.com//saint-thomas-hospital-for-specialty-surgery,
Saint Thomas Midtown Hospital,https://www.thelayoff.com//saint-thomas-midtown-hospital,
Saint Thomas River Park Hospital,https://www.thelayoff.com//saint-thomas-river-park-hospital,
Saint Thomas Rutherford Hospital,https://www.thelayoff.com//saint-thomas-rutherford-hospital,
Saint Thomas Stones River Hospital,https://www.thelayoff.com//saint-thomas-stones-river-hospital,
Saint Thomas University,https://www.thelayoff.com//stu,
Saint Thomas West Hospital,https://www.thelayoff.com//saint-thomas-west-hospital,
Saint Vincent College,https://www.thelayoff.com//svc,
Saint Vincent Hospital,https://www.thelayoff.com//saint-vincent-hospital,
Saint Vincent Medical Center,https://www.thelayoff.com//saint-vincent-medical-center,
Saint Xavier University,https://www.thelayoff.com//sxu,
Saipem,https://www.thelayoff.com//saipem,
Sajan Inc.,https://www.thelayoff.com//sajan,SAJA
Sakakawea Medical Center - CAH,https://www.thelayoff.com//sakakawea-medical-center-cah,
Saks Inc.,https://www.thelayoff.com//saks,SKS
Salado Independent School District,https://www.thelayoff.com//salado-isd-school-district,
Saladworks,https://www.thelayoff.com//saladworks,
Salamanca City School District,https://www.thelayoff.com//salamanca-city-school-district,
Salary.com Inc.,https://www.thelayoff.com//salary-com,SLRY
Salem Central School District,https://www.thelayoff.com//salem-central-school-district,
Salem Chsd 600,https://www.thelayoff.com//salem-chsd-600-school-district,
Salem City Public Schools,https://www.thelayoff.com//salem-city-pblc-schs-school-district,
Salem City School District,https://www.thelayoff.com//salem-city-school-district,
Salem College,https://www.thelayoff.com//sc,
Salem Communications Corp.,https://www.thelayoff.com//salem-communications,SALM
Salem Community Schools,https://www.thelayoff.com//salem-community-schools-school-district,
Salem County,https://www.thelayoff.com//salem-nj,
Salem County Special Services School District,https://www.thelayoff.com//salem-county-special-services-school-district,
Salem Hospital,https://www.thelayoff.com//salem-hospital,
Salem International University,https://www.thelayoff.com//salem-international-university,
Salem Memorial District Hospital,https://www.thelayoff.com//salem-memorial-district-hospital,
Salem R-80 School District,https://www.thelayoff.com//salem-r-80-school-district,
Salem Regional Medical Center,https://www.thelayoff.com//salem-regional-medical-center,
Salem School District,https://www.thelayoff.com//salem-school-district,
Salem School District 111,https://www.thelayoff.com//salem-sd-111-school-district,
Salem State College,https://www.thelayoff.com//ssc,
Salem Township Hospital,https://www.thelayoff.com//salem-township-hospital,
Salem-Keizer School District 24J,https://www.thelayoff.com//salem-keizer-sd-24j-school-district,
Salem-Teikyo University,https://www.thelayoff.com//su,
Sales Partnerships,https://www.thelayoff.com//sales-partnerships,
SalesQuest,https://www.thelayoff.com//salesquest,
Salesforce.com Inc.,https://www.thelayoff.com//salesforce-com,CRM
Salida No. R-32 School District,https://www.thelayoff.com//salida-no-r-32-school-district-school-district,
Salida Union Elementary School District,https://www.thelayoff.com//salida-union-elementary-school-district,
Salient Mobility,https://www.thelayoff.com//salient-mobility,
Salient Surgical Technologies,https://www.thelayoff.com//salient-surgical-technologies,
Salina Regional Health Center,https://www.thelayoff.com//salina-regional-health-center,
Salina School District,https://www.thelayoff.com//salina-school-district,
Salina Surgical Hospital,https://www.thelayoff.com//salina-surgical-hospital,
Salinas City Elementary School District,https://www.thelayoff.com//salinas-city-elementary-school-district,
Salinas Union High - School District,https://www.thelayoff.com//salinas-union-high-school-district,
Salinas Valley Memorial Hospital,https://www.thelayoff.com//salinas-valley-memorial-hospital,
Saline Area Schools,https://www.thelayoff.com//saline-area-schools-school-district,
Saline County,https://www.thelayoff.com//saline-ar,
"Saline County, IL",https://www.thelayoff.com//saline-il,
"Saline County, KS",https://www.thelayoff.com//saline-ks,
"Saline County, MO",https://www.thelayoff.com//saline-mo,
"Saline County, NE",https://www.thelayoff.com//saline-ne,
Saline Memorial Hospital,https://www.thelayoff.com//saline-memorial-hospital,
Salisbury Bancorp Inc.,https://www.thelayoff.com//salisbury-bancorp,SAL
Salisbury R-Iv School District,https://www.thelayoff.com//salisbury-r-iv-school-district,
Salisbury School District,https://www.thelayoff.com//salisbury-school-district,
Salisbury State University,https://www.thelayoff.com//ssu,
Salisbury Township School District,https://www.thelayoff.com//salisbury-township-sd-school-district,
Salisbury-Elk Lick School District,https://www.thelayoff.com//salisbury-elk-lick-sd-school-district,
Salix Pharmaceuticals Ltd.,https://www.thelayoff.com//salix-pharmaceuticals,SLXP
Sallisaw School District,https://www.thelayoff.com//sallisaw-school-district,
Sally Beauty Holdings Inc.,https://www.thelayoff.com//sally-beauty-holdings,SBH
Salmon District School District,https://www.thelayoff.com//salmon-district-school-district,
Salmon River Central School District,https://www.thelayoff.com//salmon-river-central-school-district,
Salmon River Joint School District,https://www.thelayoff.com//salmon-river-joint-school-dist,
Salome Consolidated Elementary District,https://www.thelayoff.com//salome-consolidated-elementary-district-school-district,
Salt Creek School District 48,https://www.thelayoff.com//salt-creek-sd-48-school-district,
Salt Fork CUSD 512,https://www.thelayoff.com//salt-fork-cusd-512-school-district,
Salt Lake County,https://www.thelayoff.com//salt-lake,
Salt Lake District,https://www.thelayoff.com//salt-lake-district-school-district,
Salt Lake Mailing & Printing,https://www.thelayoff.com//salt-lake-mailing-and-printing,
Salt Lake Regional Medical Center,https://www.thelayoff.com//salt-lake-regional-medical-center,
SaltWorks,https://www.thelayoff.com//saltworks,
Saltillo Independent School District,https://www.thelayoff.com//saltillo-isd-school-district,
Saluda 01 School District,https://www.thelayoff.com//saluda-01-school-district,
Saluda County,https://www.thelayoff.com//saluda,
Salva O'Renick,https://www.thelayoff.com//salva-orenick,
Salve Regina University,https://www.thelayoff.com//sru,
Sam Houston State University,https://www.thelayoff.com//shsu,
Sam Rayburn Independent School District,https://www.thelayoff.com//sam-rayburn-isd-school-district,
Sam's Club,https://www.thelayoff.com//sams-club,
Samaritan Albany General Hospital,https://www.thelayoff.com//samaritan-albany-general-hospital,
Samaritan Hospital Moses Lake,https://www.thelayoff.com//samaritan-hospital-moses-lake,
Samaritan Hospital Troy,https://www.thelayoff.com//samaritan-hospital-troy,
Samaritan Lebanon Community Hospital,https://www.thelayoff.com//samaritan-lebanon-community-hospital,
Samaritan Medical Center,https://www.thelayoff.com//samaritan-medical-center,
Samaritan North Lincoln Hospital,https://www.thelayoff.com//samaritan-north-lincoln-hospital,
Samaritan Pacific Community Hospital,https://www.thelayoff.com//samaritan-pacific-community-hospital,
Samaritan Regional Health System,https://www.thelayoff.com//samaritan-regional-health-system,
Sambazon,https://www.thelayoff.com//sambazon,
Same Day Surgery Center,https://www.thelayoff.com//same-day-surgery-center,
Samford University,https://www.thelayoff.com//samford,
Sammons Enterprises,https://www.thelayoff.com//sammons-enterprises,
Sampson County,https://www.thelayoff.com//sampson,
Sampson County Schools,https://www.thelayoff.com//sampson-county-schools-school-district,
Sampson Regional Medical Center,https://www.thelayoff.com//sampson-regional-medical-center,
Samson Oil & Gas Ltd. ADS,https://www.thelayoff.com//samson-oil-and-gas-ads,SSN
Samsung,https://www.thelayoff.com//samsung,
Samuel Engineering,https://www.thelayoff.com//samuel-engineering,
Samuel Mahelona Memorial Hospital,https://www.thelayoff.com//samuel-mahelona-memorial-hospital,
Samuel Merritt College,https://www.thelayoff.com//samuel-merritt,
Samuel Simmonds Memorial Hospital,https://www.thelayoff.com//samuel-simmonds-memorial-hospital,
San Angelo Community Medical Center,https://www.thelayoff.com//san-angelo-community-medical-center,
San Angelo Independent School District,https://www.thelayoff.com//san-angelo-isd-school-district,
San Antonio Independent School District,https://www.thelayoff.com//san-antonio-isd-school-district,
San Antonio ROP,https://www.thelayoff.com//san-antonio-rop-school-district,
San Antonio Regional Hospital,https://www.thelayoff.com//san-antonio-regional-hospital,
San Antonio Union Elementary School District,https://www.thelayoff.com//san-antonio-union-elementary-school-district,
San Ardo Union Elementary School District,https://www.thelayoff.com//san-ardo-union-elementary-school-district,
San Augustine County,https://www.thelayoff.com//san-augustine,
San Augustine Independent School District,https://www.thelayoff.com//san-augustine-isd-school-district,
San Benito CISD,https://www.thelayoff.com//san-benito-cisd-school-district,
San Benito County,https://www.thelayoff.com//san-benito,
San Benito County Office Of Education,https://www.thelayoff.com//san-benito-county-office-of-education-school-district,
