company,ticker,title,body,date,replies
Rada Electronic Industries Ltd.,RADA,People like working here and there are no layoffs,"See the reviews for RADA here: https://www.glassdoor.com/Overview/Working-at-RADA-Electronic-Industries-EI_IE7406.11,37.htm",2018-11-20,1
Rada Electronic Industries Ltd.,RADA,2015 Layoffs,"Look what happened today to our stock, we'll see major cuts next year",2014-12-05,1
Rada Electronic Industries Ltd.,RADA,RADA problems,"Do you hire right now, I might apply for one of the jobs but I heard that RADA has problems. Any thoughts?",2014-05-26,0
Radian Group Inc.,RDN,"RADIAN is hiring, no layoffs in 2014","Expanding right now, so things are good",2014-05-26,0
Radiant Logistics Inc.,RLGT,Any updates on 2017 Plans? News? Rumors? What's going on?,I see many companies have posts here but nothing on RLGT? Any updates?,2017-01-16,0
Radiant Systems Inc.,RADS,Radiant - 2014 issues,"We've seen better years, cannot complain too much though, let's see what future brings. I like working here...",2014-05-26,0
Radiation Therapy Services Inc.,RTSX,radiation therapy department layoffs,"radiation therapy folks are being cut all over the country, this should be no secret to anyone, it's the fact",2014-01-08,1
Radiation Therapy Services Inc.,RTSX,"used to work here, was not let go, left on my ownt","used to work here, was not let go, left on my ownt. they pay peanuts, avoid.",2012-10-08,0
Radiation Therapy Services Inc.,RTSX,"Any news about possible layoffs at the corporate (Fort Myers, TX)?","Any news about possible layoffs at the corporate (Fort Myers, TX)?",2012-06-19,0
Radio One Inc.,ROIA,Radio One is a good co. - would not complain,I've seen good things here,2014-05-26,1
RadioShack Corp.,RSH,Slo Mo Collapse,https://www.bloomberg.com/news/features/2015-02-02/inside-radioshack-s-slow-motion-collapse,2017-02-09,0
RadioShack Corp.,RSH,Store Closures- CONFIRMED!,"Both the Rocky Mount, NC & Wilson, NC RadioShack stores are closing. The final day for the Rocky Mount store will be October 27th!",2016-10-21,1
RadioShack Corp.,RSH,2015 new round of store layoffs,"After working for RS for 5 years last week a new round of serious layoffs reared its ugly head. NO NOTICE. JUST DON""T COME BACK TO WORK. The usual RS way to do it once again. Should have left long ago. They lie to you. They don't tell you in person...
read more",2015-04-29,0
RadioShack Corp.,RSH,RadioShack mistakes,"My humble self worked as a sales person at Radio Shack when they came out with their electronic calculator. Then it was big hoopla when RS combined with Allied Radio and the size of the products offered really jumped as talk started about anti-trust...
read more",2015-02-09,2
RadioShack Corp.,RSH,Might be time to....,Start looking for a new job 😦,2015-02-05,1
RadioShack Corp.,RSH,Slow and Painful Death of RadioShack,"Why do not they pull the plug and help us all. It does not make sense to continue like this, every month is worse than the previous one. I do not get our business strategy, I've been around for about 11 years, it's time to move on",2015-02-04,1
RadioShack Corp.,RSH,Bankruptcy in 2015,How realistic is this? We'd probably have thousands of people lose jobs.,2014-06-10,6
RadioShack Corp.,RSH,Radio Shack to close 200 MORE stores by year end.,It's not ending for them... http://money.cnn.com/2014/06/10/investing/radioshack-earnings-close-stores/index.html,2014-06-10,0
RadioShack Corp.,RSH,List of RadioShack stores closing,Do you maybe have a list of stores that will be closing in 2014 and 2015. It's my understanding that there will be hundreds of stores closing but I am unable to find any lists,2014-05-26,1
RadioShack Corp.,RSH,2014 Layoffs - The End of Radio Shack,"1000 stores to be closed, Forth Worth Corporate to be decimated, Magnacca to finish and bury our company, Radio Shack to stop existing, Magnacca's minions to leave with minions. 2014 looks pretty bleak.",2014-03-05,0
RadioShack Corp.,RSH,"RadioShack ""IT Department"" Layoffs","I heard about RadioShack ""IT Department"" planned layoffs, do not have detail but wanted to share this...",2014-01-21,0
RadioShack Corp.,RSH,"Like other electronics sellers Wal-Mart and BB, a lull in consumer spending has severely impacted sales at RadioShack, which has announced...","Like other electronics sellers Wal-Mart and BB, a lull in consumer spending has severely impacted sales at RadioShack, which has announced workforce reduction and numerous store closings in the past year. But unlike big-box stores with larger...
read more",2009-08-06,0
RadioShack Corp.,RSH,Business Categories:423430 - Computer and Computer Peripheral Equipment and Software Merchant Wholesalers 423620 - Electrical and...,"Business Categories:423430 - Computer and Computer Peripheral Equipment and Software Merchant Wholesalers 423620 - Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers 423690 - Other Electronic Parts and Equipment...
read more",2009-05-23,0
Radisys Corp.,RSYS,Worst Company Ever,"I relocated 15km on my own steam minus 2,500$ , 65k.. This company heavily recurited me for 5+ months. Needless to say based upon their numbers stock price, annual reports. They finally convinced me that I wouold be able to come aboard with my own...
read more",2018-05-10,3
Radisys Corp.,RSYS,There have been several rounds of layoff over the last few years.,no body text,2015-03-09,2
Radisys Corp.,RSYS,Radisys News,Do you have any info about recent Radisys layoffs...,2014-05-26,0
Radisys Corp.,RSYS,"Yes, except 100 people in 2009","Do not spread semi-thrughts, radisys is OK but not much better than our peers",2014-01-18,0
Radisys Corp.,RSYS,NO LAYOFF IN LAST 15 YEARS,NO LAYOFF IN LAST 15 YEARS,2013-11-06,0
Radware Ltd.,RDWR,Radware has problems,And we'll see what 2014 brings. Things are rather tense right now...,2014-05-26,0
Radyne Corp.,RADN,Radyne's Expanding,"Nothing more to add, when you are expanding you do not lay off people...",2014-05-26,0
Rainmaker Systems Inc.,RMKR,This company feels like everyone is disposable,This company feels like everyone is disposable. You can get laid off at any time to keep the fat cats even fatter.,2011-12-07,0
Ralcorp Holdings Inc.,RAH,2015 Cuts at Ralcorp,"I think there is some slight possibility here, but I think we'll do just ifne",2014-12-15,0
Ralcorp Holdings Inc.,RAH,Used to work there - always liked it...,Used to work there - always liked it...,2013-01-21,0
Ralcorp Holdings Inc.,RAH,"Now that ConAgra calls the shots I am sure there will be a ton of consolidation of corporate functions (like HR, Finance, etc.) - we will...","Now that ConAgra calls the shots I am sure there will be a ton of consolidation of corporate functions (like HR, Finance, etc.) - we will probably see many IT functions go away as things consolidate and we are moved onto ConAgra's SAP system. If you...
read more",2012-11-27,0
Ralcorp Holdings Inc.,RAH,Ralcorp Holdings' pasta factory located in KC will be moved from KC to St,Ralcorp Holdings' pasta factory located in KC will be moved from KC to St. Louis and almost a hundred folks were let go on Sept 1st 2012.,2012-09-12,0
Rambus Inc.,RMBS,Brecksville Layoffs (2018),About 50 people were laid off earlier this year. https://www.crainscleveland.com/article/20180131/news/150401/rambus-inc-closing-brecksville-facility,2018-10-17,0
Rambus Inc.,RMBS,Troubles & I hear there some layoffs too,"I spent 7 years at Rambus, some were good and some were not. I left 4 months ago… Rambus changes direction all the time, the execs are finicky and will turn on a dime. There is a major of expertise to create real world class products from research...
read more",2018-10-16,0
Rambus Inc.,RMBS,Offer from Rambus . How is the company any layoff recently?,Will there be any layoff in Rambus ? How is cryptography research division ? How is the company doing?,2016-06-28,0
Rambus Inc.,RMBS,2015 Layoffs,Do you think that the planned reorg might cause layoffs at Rambus?,2014-12-15,1
Rambus Inc.,RMBS,Things are getting better,Nothing much to add about Rambus,2014-05-26,1
Rambus Inc.,RMBS,"20% in 2008, 15% in 2012, how about 2014?",It never stops at rambus,2014-01-18,1
Ramtron International Corp.,RMTR,Cypress Semiconductor - Ramtron folks slowly out,"Tough love, bummer...",2014-05-26,0
Ramtron International Corp.,RMTR,Tough Industry,"Ramtron is in a tough industry, we'll see what happens, cannot predict anything",2014-05-26,0
Rand Logistics Inc.,RLOG,RAND / Q3 2014 Layoffs,Have you heard about Rand's plans to reorganized and lay off people in Q3 2014?,2014-05-26,0
Randgold Resources Ltd.,GOLD,Randgold Resources Layoffs 2019,If there are Randgold Resources Layoffs in 2019 what departments and positions will be affected the most?,2018-10-30,0
Randgold Resources Ltd.,GOLD,2015 Redundancies and Cuts at Randgold Resources,"I know that things can be worse but I left the company in 2014 as I felt that I had better opportunities outside of Randgold. I hear that you may be having layoffs in 2015, I wish you all good luck and I hope that you will be just fine and have no...
read more",2015-03-23,1
Range Resources Corp.,RRC,Office Closing,Rumor going around the FTW office is that the Houston office will be closed this year and consolidated. Have not heard a timeline though.,2018-03-14,2
Range Resources Corp.,RRC,How do you make $4.5 billion disappear?,"Buy MRD. Range did no due diligence when they bought MRD because they needed a boost in pdp reserves quickly. They then fired all the N. LA ops guys and MRD accountants that Range brought on with the acquisition. After reading the 2Q call transcript...
read more",2017-08-04,2
Range Resources Corp.,RRC,Range Resources Lays Off in North Louisiana,"And the axe continues to cut. The stiffs came from FT. Worth on Friday to North LA today and started cutting management folks. Had security present and sheriff's department cars waiting to carry people home. Didn't even allow the laid off employees a...
read more",2017-04-11,10
Range Resources Corp.,RRC,Range Resources Lays off 19. More to come,"April 07, 2017 - Here they go again. 19 people cut in the Ft. Worth, TX office. A few stay on the ""transition team"" and will be whacked as soon as they are finished. RMS Titanic II",2017-04-10,4
Range Resources Corp.,RRC,If the sale goes threw,If it goes threw we are all done they won't need us no more,2016-03-29,2
Range Resources Corp.,RRC,Range Resources FTW,Layoffs beginning 9:00am,2016-01-29,0
Range Resources Corp.,RRC,Email to come to conference rooms 9:00,no body text,2016-01-29,0
Range Resources Corp.,RRC,Range Resources Layoffs (January 2016),"Here we go again, sometimes it feels like it'll never stop",2016-01-20,6
Range Resources Corp.,RRC,Strange Resources,"Laying people off in this fashion will hurt Range's ability to acquire talent in the future. Made emphasis on how good Range was at focusing on long term and riding out storms, then without warning shuts down division. This downturn won't last...
read more",2015-02-18,7
Range Resources Corp.,RRC,Ft Worth,"Some people got offers to go to Ft Worth, but I've only heard of 1 who's going who isn't management. Telling an office that there is no immediate threat then closing the office a couple of weeks later is shady. Everyone showed up to work on Tuesday...
read more",2015-02-18,3
Range Resources Corp.,RRC,OKC Office Closed,"MidCon division is closing, I'm out of work. But I was gonna give up Range for lent anyways....",2015-02-17,4
Range Resources Corp.,RRC,Marcellus Shale in Pennsylvania,What do you guys think about the future here? Are we solid? Are things going to be better or should we expect cuts in 2015. Pinkerton and Ventura run a tight ship but I am not sure that things will be rosy in 2015. God bless.,2014-12-17,0
Range Resources Corp.,RRC,2015 Layoffs Due to Price Drops,"What do you think, are the prices going to go down?",2014-12-15,1
Range Resources Corp.,RRC,Range has problems,May have layoffs in June 2014,2014-05-26,1
Range Resources Corp.,RRC,2014 questions,"I have seen what happened to CHK and Encana, what are the prospects of layoffs happening at RRC? I know that things used to be worse and that the industry is recovering a bit now, but overall, do you think we'll see massive layoffs (Encana is cutting...
read more",2013-11-21,0
Raymond James Financial Inc.,RJF,TF is a beast!!!,"Never saw one that could run people out like that one. Luckily he is never here as it would be unbearable having to be around him more than now. I wonder if anyone on here remembers when he was demoted a long while back? Do our leaders or HR believe...
read more",2018-10-10,4
Raymond James Financial Inc.,RJF,WTF - RJ Infrasec/Infosic,"This is just business as usual. Good people leaving Infosec., coverups, and TF / AZ doing a “stroke ego” tour on the company dime. This has been going on for years and don’t expect change. HR - when all the good leaders do a mass exodus, its a sign...
read more",2018-10-03,1
Raymond James Financial Inc.,RJF,F*CK Infosec.,"Manager here, manager there, there aren't any managers anywhere. All of them left. For good reason. The quality people aren't being treated right and the terrible associates stick around because the pay is decent and they couldn't get another job if...
read more",2018-09-26,7
Raymond James Financial Inc.,RJF,Summer Interns,All these Summer Interns posting of FB and LinkedIn about accepting full time positions... s---ers! Will an equal number of long term employees get managed out this year?,2018-09-08,2
Raymond James Financial Inc.,RJF,RJ screwed associates with insurance,"New health insurance stinks. Quite clear RJ does not give a damn about the weelfare of the employees. They are only concerned with their bottom line and saving themselves money. HSA seriously!! Heaven forbid if you have kids on the plan or any health...
read more",2018-01-11,6
Raymond James Financial Inc.,RJF,Stuck in the past,"Why do people on top believe that doing things the same way they have been done for decades is the way to go for RJF? I understand that the old slow and steady approach ensured the stability of the company, but to keep it that way, things have to...
read more",2017-12-26,1
Raymond James Financial Inc.,RJF,"If you are not part of the in-kids, then you should leave","They will promise you that there is a pot of gold at the end of the rainbow, for those that ""play ball."" It is a lie. You will never grab the brass ring. There is no pot of gold, unless it was already given to you. Remember the toxic assets, RJ...
read more",2017-12-26,1
Raymond James Financial Inc.,RJF,Bottom of the Barrel,"Raymond James used to provide sufficient staffing and an opportunity for growth. Lately I’ve seen a decline in both areas. Staffing has been cut while those who remain are expected to pick up the slack. Those that work hard are expected to work even...
read more",2017-12-18,2
Raymond James Financial Inc.,RJF,Associate Insight Survey Results?,"No results, yet. Aren't they supposed to tell us the results? and discuss it with us?",2017-09-30,2
Raymond James Financial Inc.,RJF,Review time!,"Time to start kissing up to your boss in the futile effort of being recognized as a higher contributor than your peers who are all chummy with him/her. Remember, being a buddy to the boss is ALWAYS more important than hard work, dedication, and...
read more",2017-08-24,1
Raymond James Financial Inc.,RJF,IT Security,"In the past 8 months under Amie Seamore's leadership, we have lost both our managers and 3 associates. DO NOT come to this department unless you hate your life. HR has to see there is a problem here!",2017-08-08,3
Raymond James Financial Inc.,RJF,Amgen is Hiring 45 IT Personnel,no body text,2017-08-08,0
Raymond James Financial Inc.,RJF,THE GRASS IS GREENER!!!,"Couldn't wait to leave RJ after watching the slow, painful descent of morale and the rise in unethical treatment of employees. My fear was the same as everyone else's - hard to leave a job, even one that you hate, when you've got bills to pay, and...
read more",2017-07-21,1
Raymond James Financial Inc.,RJF,Insight Survey Time Again!,Sharpen your pencils.,2017-05-17,3
Raymond James Financial Inc.,RJF,Don't get fooled by the Tampa Times Article on Tampa Bay's Top 100 Workplaces if you have an IT related skillset.,"The business side of RJ is still a great place to work, but IT is suffering with huge moral issues that aren't being addressed. A number of long term associates have left recently and management is replacing them with contractors. Even the...
read more",2017-04-14,12
Raymond James Financial Inc.,RJF,"Why there are no consequences for RJ to hire so many offshore contractors? Russians, indians, etc.",no body text,2017-03-09,1
Raymond James Financial Inc.,RJF,Gender Bias,"Unbelievable how this firm continues to be male centric across the board. They love young women that are cute, young and wear short skirts - even in HR. It s---s to be a women in this firm,... what happened to the survey they did about it? we like to...
read more",2017-03-08,0
Raymond James Financial Inc.,RJF,A thread missing,"Someone recently posted a thread here, but I don't see it now. ???",2017-03-06,1
Raymond James Financial Inc.,RJF,Marketing Department Disaster,"The Marketing Department has awful leadership and cannot identify true talent. They promote a-- kissers that have zero management experience and even fewer people skills. Meanwhile, truly hard working employees are overlooked and viewed as...
read more",2017-02-04,2
Raymond James Financial Inc.,RJF,Total Rewards Statement,"Hallmark of a company that underpays. I've never worked for another firm that essentially says, ""But look how much we pay for your insurance!!"" It's almost tacky. So, if anyone from management is still monitoring this page, take a hint. Don't justify...
read more",2017-02-01,3
Raymond James Financial Inc.,RJF,http://advisorhub.com/raymond-james-busts-budget-on-alex-brown-acquisition/,I didn't see this on RJ-net. Probably not worse than what was told to the press. No way!!! Paul and Bella are straight shooters,2016-10-17,0
Raymond James Financial Inc.,RJF,Wiregrass gets federal ok for planned Raymond James site in Pasco County 07/18/16,http://www.tampabay.com/news/business/wiregrass-gets-federal-ok-for-planned-raymond-james-site-in-pasco-county/2285838,2016-09-25,6
Raymond James Financial Inc.,RJF,Any more employee survey this year?,Or do they dare to have another one?,2016-09-24,1
