company,ticker,title,body,date,replies
Disney,DIS,"Oh, well...","Epic Mickey 2 was not that much fun, and had some major issues and glitches. I never even heard of the Tron game, so it must have blown. Disney Infinity is fun, but flawed. Leveling up the character after completing the missions is tedious, very time...
read more",2014-02-04,0
Disney,DIS,Disney Interactive Downsizing (February 2014),"The LA Times just published on this topic - there is a lengthy article in the WSJ as well. It looks like we'll go through the cuts this week, but let's wait and see. The LAT noted several hundred to be cut, yet no WARN notices have been filed so I'd...
read more",2014-02-04,0
Disney,DIS,No Pixar animation movie nominated = more layoffs,no body text,2014-01-17,0
W&T Offshore Inc.,WTI,Cant find any information on this mysterious company,"I have been approached about a position with W&T Offshore. There is not very much information about the company nor do I know anyone who has ever worked there. Should I consider this as a place of employment and if I do what should I take into...
read more",2019-01-11,0
W&T Offshore Inc.,WTI,Weirdness,"noticed a ton of closed door meetings, anyone know anything? restructuring, layoffs or selling the company?",2018-02-05,0
W&T Offshore Inc.,WTI,Another round,"Heard some head cutting is happening. Wonder where it is coming from as we are short handed enough. When are the talking heads going to understand that we can't lay our way off to profitability? Executive decision making has been poor so the company...
read more",2017-11-20,0
W&T Offshore Inc.,WTI,Layoffs here,"Layoffs happening again. Everyone is being offered a different ""deal"". Employees told not to talk to each other. Severance packages depend on who you are. There is no trust here. Each employee should not have a separate deal. The only way the company...
read more",2017-06-15,1
W&T Offshore Inc.,WTI,Layed off,"I was layed off with 20 other personnel. There has been a second round of layoffs, as well.",2015-12-04,0
W&T Offshore Inc.,WTI,"Sad, but layoffs are coming.",The financials don't support any recovery without layoffs.,2015-08-05,2
W.P. Carey & Co. L.L.C.,WPC,Challenging year ahead of us,"11 years with the company, I liked it so far, but I think 2015 will be very challenging for all of us, so get ready for an interesting ride.",2014-12-17,0
W.W. Grainger Inc.,GWW,W.W. Grainger Layoffs 2019,Is this going to be an interesting year as it relates to W.W. Grainger Layoffs in 2019?,2018-10-30,3
W.W. Grainger Inc.,GWW,OUCH!,Not a great week. Having a feeling we'll see more of those. Starting to really see the effects of low priced competitors hit GWW.,2018-10-20,0
W.W. Grainger Inc.,GWW,Any new updates for Sourcing?,no body text,2018-06-29,4
W.W. Grainger Inc.,GWW,Grainger layoffs may 2018,New leaders are BUILDERS. unlike the old school cre takers who created the mess m,2018-06-01,3
W.W. Grainger Inc.,GWW,Distribution Grainger MSC Whats going on,Want a AWESOME understanding of what is going on in Distribution Google------ articles by Ian Heller Modern Distribution Management,2018-05-22,1
W.W. Grainger Inc.,GWW,Leadership Team Lacks Emotional Intelligence,"The current leadership team lacks emotional intelligence and actually touts their ""excitement"" in the same breath as they announce that they are committing over a 50% role reduction and that current employees will be required to apply for the greatly...
read more",2018-04-27,4
W.W. Grainger Inc.,GWW,"Grainger, Talent Loss","I am watching the organizational direction and have engaged multiple employees former and current. Grainger is moving quickly away from what made it a destination for top talent meaning it is no longer about it's own people. Moreover its about key...
read more",2018-04-13,1
W.W. Grainger Inc.,GWW,Yet another Re-org,"Product management, indirect procurement inventory and supplier performance all have to reinterview for their jobs, this has become the new normal many of these groups have gone through layoff process multiple times over the last five years. You have...
read more",2018-03-03,5
W.W. Grainger Inc.,GWW,Full timers replaced with Part timers,"After record earnings; long term, full-time branch employees are being laid-off in favor of part-timers. It's the new normal! Be VERY careful to choose Grainger as a career destination.",2018-02-20,0
W.W. Grainger Inc.,GWW,More layoffs to come soon....very soon....,no body text,2018-02-06,4
W.W. Grainger Inc.,GWW,"Grainger, a sad story","After 30+ years of service and being laid off, it is sad to see that a once great company who used to care about their employees like family, has fallen to such a low level. William Wallace Grainger must be rolling in his grave to see how his once...
read more",2017-12-19,14
W.W. Grainger Inc.,GWW,Grainger stock,What going on with David Grainger & James Slavic ? Heard they are joining Ryan dumping their stock.,2017-12-11,0
W.W. Grainger Inc.,GWW,Sourcing department,wat is happaning to the Sourcing department?,2017-11-14,4
W.W. Grainger Inc.,GWW,Grainger Amazon,Alliances are the key to survival GWW 20th century businesse model is obsolete Disrupters are eating middlemen alive GWW will be another Sears if they don’t quickly adapt.,2017-11-14,1
W.W. Grainger Inc.,GWW,Grainger DG leadership,All is good ! Top executives & board members being dumped at good OLD GE will be available to come in and help DG,2017-11-14,0
W.W. Grainger Inc.,GWW,Grainger Leadeeship,Looks like Grainger finally has a leader Who is up to cleaning the mess he inherited,2017-11-09,1
W.W. Grainger Inc.,GWW,Grainger vs Amazon,"Any truth to Rumor DG is having secret talks with HD Supply ,HD & Others about threat of AMZN & how to survive by joining forces",2017-11-08,1
W.W. Grainger Inc.,GWW,W.W. Grainger Layoffs 2018,"Things are not good, do not listen to what executives are telling you - be ready for anything but I hear that we might have job cuts in Lake Forest.",2017-10-15,7
W.W. Grainger Inc.,GWW,W.W. Grainger can't keep up anymore,"Reality is, Grainger is can't keep up with the competition b/c they are way to late in the game. They no longer have the ability to not accept price increases from the mfg's like they did in the past when they were the only major player in the game...
read more",2017-09-08,5
W.W. Grainger Inc.,GWW,More changes,Now going to 6 groups globally more layoffs coming Still nowhere near taking the cost out they committed to .....,2017-09-07,5
W.W. Grainger Inc.,GWW,Grainger anxiety over Amazon,Like wildfire per Barrons Ryan & Jardin have left the battlefield,2017-08-16,5
W.W. Grainger Inc.,GWW,Grainger layoffs,"There is a God our prayers answered Ryan , Jardin Finally leaving, 😭😩😅😭😄😄😄 Will the Board see they do not get golden parachutes. ? Or are they blind to the damage they have done to hard working loyal employees . Probably NOT Like Dave Grainger & Jim...
read more",2017-08-10,4
W.W. Grainger Inc.,GWW,Ryan GONE - 😄👍,"Board finally woke up or did Ryan a very smart guy decided to take the MEGA $$$ and run History will show he led the decline Grainger is at least five years behind & on the way to becoming THE NEXT SEARS Not so sure Board or DG have a clue on how to...
read more",2017-08-08,12
W.W. Grainger Inc.,GWW,Grainger - Not as good as it used to be,"Used to be cool - good work, good pay. Things have changed, people are leaving in droves... Our Part-time folks have now had their breaks taken away from them Management makes every effort to you you the employee under the hours needed that allows...
read more",2017-07-12,3
W.W. Grainger Inc.,GWW,Hold on to your hats folks,Winds of change comming.,2017-07-11,5
W.W. Grainger Inc.,GWW,MARGINS ARE BEING CRUSHED,no body text,2017-05-19,0
W.W. Grainger Inc.,GWW,The Decline of GWW,GWW. In downward spiral AMZN is approaching $1000 AMZN is driving GWW to lower prices Top 1% continues to dump stock Don't worry Jim Ryan has a committee keeping an eye on AMZN . It painful to watch this once awesome company decline,2017-05-17,4
W.W. Grainger Inc.,GWW,WOW How about that?!?,11.4% share price drop in ONE DAY! $25 drop per share... Congrats guys!!! That's on the United level. That's just sad.,2017-04-18,2
W.W. Grainger Inc.,GWW,Grainger vs Amazon,"Amazon is hiring Grainger is laying off Amazon stock price rising Grainger stock price being prop up by buybacks Grainger invites you to golf Amazon has lower prices Government is Amazon largest cloud customer Goal is to leverage and add MRO Amazon...
read more",2017-04-07,19
W.W. Grainger Inc.,GWW,Grainger layoffs,Grainger & Slavik families must have a exit plan like top 1%,2017-03-08,0
W.W. Grainger Inc.,GWW,Grainger layoffs,"Grainger & Slavik families have a exit plan like top 1% or they have no Idea GWW is going down . If it's the latter they should FIRE their financial managers A good analyst getting behind the SCREEN could expose the BS in a few days I only have a few...
read more",2017-03-07,5
W.W. Grainger Inc.,GWW,Dying of small cuts.,"Consultants can not rengineer almost 100 years of growth and success. They are the only ones growing their business by way of Grainger's cash position. Grainger needs leadership that believes in the human side of the offering and the men and women...
read more",2017-03-01,3
W.W. Grainger Inc.,GWW,Buybacks,"DA. ""On line knowledge center"" Great example of waste of money & no idea of customer needs",2017-02-28,0
W.W. Grainger Inc.,GWW,BUYBACKS,"BUYBACKS. Is mgt wasting shareholders money & destroying value? Could the money better spent in other ways ,such as reinvesting in the business or paying dividends ?",2017-02-27,2
W.W. Grainger Inc.,GWW,Grainger layoffs,"OLD RULES ARE OBSOLETE ! Time to sell real estate Get rid of printed catalogs Focus on US CANADA MEXICO STOP BEING DISLOYAL TO WORKERS Acquire / merge /consolidated with other BEST IN CLASS distributers in MRO,Auto Parts & other sectors to build a 21...
read more",2017-02-09,0
W.W. Grainger Inc.,GWW,It is painful to see this once awesome company being so disloyal to its workers,no body text,2017-02-02,0
W.W. Grainger Inc.,GWW,Grainger Layoffs,It is starting to show how painfully behind GWW is in the digital revolution Loosing market share at a accelerated rate they are more focused on managing the decline and keeping the stock prop up,2017-01-30,2
W.W. Grainger Inc.,GWW,A long list of companies have written this story before.,"Blockbuster Video PanAm Amoco Woolworth Oldsmobile Borders Here is how this story ends... the CEO and his team will jump out (or be pushed out)of this burning aircraft with their golden parachutes and bag of unrealistic processes written by outside...
read more",2017-01-19,4
W.W. Grainger Inc.,GWW,Get out now !!,"They are laying off 850 people so they can hire 2-300 more for lower pay... They want to get rid of all who have profit sharing. The new hires are only getting 401k. This new stupid so called pricing strategy is a joke. How long did you think it...
read more",2016-12-09,3
W.W. Grainger Inc.,GWW,Grainger layoffs,our MRO purchasing is under intense review. New VP ( a kid ) wants LOWEST COST NO EXCUSES Jeff Bezo has given us unbelievable pricing I will miss the Masters & relationships but my job is more important Sorry Grainger National Account Customer,2016-11-24,1
WABCO Holdings Inc.,WBC,WABCO Layoffs 2019,What are your thoughts about potential WABCO Layoffs in 2019?,2018-10-30,0
WABCO Holdings Inc.,WBC,WABCO Layoffs 2018,"When will my job be safe? Never - never never! Right, that's our modern capitalism - that's probably why there are rumors about layoffs in Rochester Hills.",2017-10-15,0
WABCO Holdings Inc.,WBC,WABCO Holdings is currently held by Buffett (almost 3M shares)..,"WABCO Holdings is currently held by Buffett (almost 3M shares)... Having him send his hawks and audit financials and have such a high expectations is never fun. I think WABCO will thrive but it's employees will be treated as disposable items as it's...
read more",2009-08-07,0
WCI Communities Inc.,WCIC,get ready....already happening 2.8.17,no body text,2017-02-08,3
WM. Wrigley Jr. Co.,WWY,2015 Layoffs,I heard that we might have reorg and possibly layoffs in 2015,2014-11-20,0
WM. Wrigley Jr. Co.,WWY,"After conducting a self-assessment of sorts, the Chicago institution/Mars, Inc","After conducting a self-assessment of sorts, the Chicago institution/Mars, Inc. subsidiary that is Wrigley, which has worked with agencies ranging from Energy BBDO to EVB in recent years, has had to cut some staff. While spies are saying that...
read more",2013-10-29,0
WMS Industries Inc.,WMS,Time for the top managers to start packing now!!! Time to get rid of all the Senior Vice Presidents of the company!!!!,"I don't want to mention a particular name of some of the Senior Vice President positions but we all want that person get kicked out of the company already!!! This person has got rid of almost everyone from their department that's because someone else...
read more",2016-01-19,1
WMS Industries Inc.,WMS,Layoffs in chicago today at WMS. Entire departments wiped out,many Vp's are gone. Chicago marketing department has been laid off and many other despartments.,2015-07-15,3
WMS Industries Inc.,WMS,Las Vegas vs. Chicago,"Bally has made it publicly known the headquarters will be in Las Vegas. I doubt they will be OK with the Chicago office being ""prettier"" than the Corporate office in Las Vegas. I just don't see them adding more resources to Chicago but instead find...
read more",2015-03-26,1
WMS Industries Inc.,WMS,"What's happening to Waukegan? Are jobs moving to Chicago or is everyone being ""laid off?""",no body text,2014-12-06,9
WMS Industries Inc.,WMS,2015 Layoffs at WMS,"Get ready folks, well have RIFs - it'll be a VERY bumpy 2015 and I wish that all of have a ton of luck",2014-12-03,3
WOW!,WOW,Wow! layoffs 2019,In 60 days WOW! will be laying off it's staff in their Colorado Springs call center.,2019-01-09,3
WOW!,WOW,WOW! Layoffs - Post Updates (Wild Open West Job Cuts - August 2017),Nothing in the media but people are reporting stuff on the social media. What is true? Is WOW! really in processes of eliminating jobs?,2017-08-23,0
WPP,WPPGY,Who do I contact if I want to join the Age Discrimination Class Action Suit,no body text,2018-10-05,1
WPP,WPPGY,IBM Outsourcing,"WPP and IBM did an internal outsourcing deal. Most of IT employees laid off by IBM, after being rebadged from WPP and IBM. At the same time, IBM cost a to for every WPP opcos, with a huge decrease in quality of service. (See petya attacks, because...
read more",2018-10-05,0
WPP,WPPGY,WPP Redundancies in 2018,"There is a lot of talk about redundancies again - we've cut quite a bit of our folks when the work was outsourced to IBM a few years ago - we all know how it ended up - the service is now horrible and it's all outsourced to folks far away who have no...
read more",2018-01-03,1
WPP,WPPGY,Advertising agency layoff,I worked here for 9 years & informed about layoff.. sadly I am part of layoff..,2017-08-02,0
WPX Energy,WPX,WPX Revising Forecast,"Read in the paper that WPX revised their forecast for 2019 due to lower oil prices. What with that, the sale of some assets, and new accounting system, it makes me wonder if layoffs are on the horizon?",2019-02-07,0
WPX Energy,WPX,Layoffs?,I heard today there were layoffs this week - any truth to that rumor?,2018-03-02,0
WPX Energy,WPX,What's Next?,"Company just sold their stake in the Gallup Basin, leaving them with just the Williston and Delaware basins. Can layoffs be far behind? I think not.",2018-02-10,0
WPX Energy,WPX,Sale of Legacy Assets,"Since the company has sold their legacy wells in the San Juan Basin, I wonder if there will be layoffs soon. With just the Gallup and Bakken assets left, they don't need as many employees now.",2017-12-30,0
WPX Energy,WPX,Gas folks let go?,Any news on the latest RIF? Is Shniers still there? Any others?,2017-03-03,4
WPX Energy,WPX,So is today the day?,We've been hearing a lot of rumors that layoffs are coming - is today the day?,2016-09-19,4
WPX Energy,WPX,215 employees affected,no body text,2016-04-18,3
WPX Energy,WPX,Layoffs starting at 3 pm today.,no body text,2016-04-18,0
WPX Energy,WPX,"Natural Gas at 1.72 Oil at 33.17 The writing is on the wall..... Wake up..... The answer is ""YES"".... more layoffs coming.......",no body text,2016-02-26,0
WPX Energy,WPX,Any updates on 2016 Layoffs at WPX?,"Rumors are flying around, I think that WPX is the best performing Oil company in Oklahoma (if not in the nation) right now...",2016-02-13,0
WSP Holdings Ltd.,WH,WSP Layoffs a certainty?,You can bank on it. I don't think there is any sector of the oilfield that isn't laying off right now.,2015-03-16,0
WSP Holdings Ltd.,WH,2015 Issues - Oil and Gas Production dropping,Do you think we'll be affected in 2015? Others have started with layoffs?,2015-01-09,3
WSP Holdings Ltd.,WH,"wsp just like all other chinese companies is going strong - no layoffs, no firings, no workforce rebalancing","wsp just like all other chinese companies is going strong - no layoffs, no firings, no workforce rebalancing. wsp is expanding...",2009-08-02,0
Wabtec,WAB,Wabtec Has No Obligation,"Slawson will push and push until GE sells the plant , done . The overpaid spoiled followers are not smart enough to realize Wabtec owes nothing to them , but can offer them their re-employment . Let them work elsewhere for 14 - 18 an hour like many...
read more",2019-03-05,0
Wabtec,WAB,all union plants must eventually close,"You can't stay in business with a union. everyone knows this. 90% of the unions plants have been closed in the past 25 years, it's inevitable, no way to compete globally with that mentality",2019-03-02,1
Wabtec,WAB,Interested Observer,"The former GE plant in Erie is under new ownership . In effect , unless prior agreements were made between the purchaser and unions , the union has no authority to dictate to the new owner . "" the lunch bucket "" is all the worker has invested as the...
read more",2019-02-25,0
Wabtec,WAB,Wabtec UE 506 Erie negotiations.,"We at the Erie General electric plant soon to be wabtec are not going to except anything less than what our pay is now and also won't except mandatory overtime or work schedule changes so if wabtec thinks is going to tell us UE506 members what to do...
read more",2019-02-01,3
Wabtec,WAB,Wabtec Layoffs 2019,What's your prediction as it relates to the possibility of Wabtec Layoffs in 2019?,2018-10-30,0
Wabtec,WAB,What will Wabtec do to GE transportation?Will they keep GE locomotive plant in Erie?,What will happen to GE transportation?Will Wabtec downsize?Will they close any plants?,2018-09-18,1
Wabtec,WAB,WABTEC is just a corporate takeover machine,"Guys, I'm sorry to say, it is becoming apparent to me that WABTEC is just a corporate takeover machine to increase shareholder earnings and stock value. What does that mean for us? If you get bought by them like we have (Motive Power Boise) they will...
read more",2018-08-15,0
Wabtec,WAB,How does Wabtec get along with its unions?,As a soon to be wabtec employee and a former GE transportation employee how well does wabtec treat its union people.?What can we exspect wabtec to do when our contract is up in june. 2019 ?UE LOCAL 506 MEMBER ERIE PA.,2018-06-26,2
Wabtec,WAB,Somebody from Wabtec Knows what will happen to GE transportation In Erie.,Ok i know your out there and know what will happen to GE transportation when wabtec takes over.How about some answers.,2018-06-17,1
Wabtec,WAB,What of GE transportation will wabtec keep?Will it keep Texas locomotive plant?GE locomotive plant in Erie PA?,no body text,2018-05-23,2
Wabtec,WAB,Now that Wabtec baught GE transportation will it keep locomotive plant in Erie PA?,no body text,2018-05-21,2
Wabtec,WAB,Downsizing,"The layoffs took place in 2016 - I am not sure what's going on as I moved on. In 2016, a small contracting company that Wabtec purchased about 8+ years ago laid off an estimated 40+ across the country within the past month due to ""downsizing"". Most...
read more",2018-05-21,0
Wabtec,WAB,Wabtec Layoffs 2018,This is going to be a short note - I heard there will be layoffs in our corporate office in Wilmerding.,2017-10-15,0
Wabtec,WAB,Layoffs in the UK - May 2017,Expecting announcement of redundancies tomorrow. Will update as we find out.,2017-05-03,1
Wabtec,WAB,Wabtec had a lay-off of 31 people in Germantown MD today 06/02/16 Business very slow.,no body text,2016-06-02,1
Wabtec,WAB,Layoffs at WABTEC Germantown MD happened 3/2/16 about 40 people,no body text,2016-03-03,3
Wabtec,WAB,"In late October, early November 2015, approximately 40+ were laid off from a smaller company owned by Wabtec called Xorail.","Xorail is based out of Jackonsville, Florida where most of the layoffs took place. Rumors state the reason for the layoffs was due to lack of work from several of their clients, most are in the railroad industry. Other rumors state (which most...
read more",2016-02-01,0
Wabtec,WAB,"Wabtec Corp., a maker of locomotives and other train equipment, said Tuesday it formed a joint venture in China to manufacture rail car...","Wabtec Corp., a maker of locomotives and other train equipment, said Tuesday it formed a joint venture in China to manufacture rail car couplers, or connectors. The joint venture already received its first order, a $7 million contract to provide...
read more",2010-07-10,0
Wabtec,WAB,"That's what ""the Company said."" In actuality they laid off more than 170 in Tennessee and are preparing to lay off 160 in Idaho this month","That's what ""the Company said."" In actuality they laid off more than 170 in Tennessee and are preparing to lay off 160 in Idaho this month. Future orders are nearly non-existent.",2009-06-15,0
Wabtec,WAB,"nah, do not spread fear - all is fine here: Growth in 2009 is expected to be flat to slightly down, as gains from recent acquisitions and a...","nah, do not spread fear - all is fine here: Growth in 2009 is expected to be flat to slightly down, as gains from recent acquisitions and a good transit market are offset by a headwinds in currency exchange rates, the current economy and a decline in...
read more",2009-03-12,0
Waddell & Reed Financial Inc.,WDR,WR buying shares in Laureate,WR is buying lots of shares of Laureate. Laureate has been involved in corrupt practices.,2017-09-12,0
Waddell & Reed Financial Inc.,WDR,2008 was absolutely horrible,"things are much better at W&R right now, but in fin svcs you never know, things change over night",2014-01-09,0
WageWorks Inc.,WAGE,Every. Single. Spring...,"More layoffs are happening. Good luck, if you are reading this you are concerned and you should be. I am leaving on my own terms - best of luck.",2018-06-08,0
WageWorks Inc.,WAGE,"WageWorks Corporate Layoff April 6-7, 2017",Company wide layoff. Poorly run Information Technology Group in the Irving Texas office.,2017-04-07,1
WageWorks Inc.,WAGE,2nd wave of layoffs is coming to WageWorks,"Yes from a even more reliable source, yes the 2nd wave is coming. I kick myself in the A$$ that when I had an out (x2) and I didn't take it because I was promised over and over I would never be laid off. Told to relax, you will get a raise on top of...
read more",2016-02-26,0
WageWorks Inc.,WAGE,10% RIF company wide,"on 6/1, 10% of the entire company was laid off",2015-06-01,5
Walgreens Boots Alliance,WAB,Walgreens Layoffs 2019,If there will be no Walgreens Layoffs in 2019 please say so?,2018-10-30,3
Walgreens Boots Alliance,WAB,Walgreens Layoffs 2016,What is the likelihood of Walgreens layoffs in Deerfield in 2016? Please let me know if you have any information.,2015-11-05,0
Walmart,WMT,PC severance pay,They have to bed the policy from the wire and was reading that they are changing it to 5 weeks. Has anyone heard if they are offering it. 30 years with company.,2019-03-05,3
Walmart,WMT,A tribute song to a closing Walmart store,Is it bad this made me laugh? https://www.klfy.com/news/local/man-writes-tribute-song-to-mourn-a-walmart-store-closing/1826830383,2019-03-05,2
Walmart,WMT,Any more ASM’s being hit?,"At my locations ASM’s weren’t eliminated, work go on as usual. Has that story quieted down or are people just not posting about further eliminations on this board? Can the ASM’s that are still working stop worrying about their job security?...
read more",2019-03-04,7
Walmart,WMT,Pay grade C And D,So we got our evaluation when does the raises take affect,2019-03-03,9
Walmart,WMT,People Lead Training,"So, we were told that there would be training available for Excel, Power Point and Word on the wire for the new People Lead position Feb. 15th. It is now March and I have yet to see it nor has the store mgr. mentioned it again since the day he talked...
read more",2019-03-03,12
Walmart,WMT,People Lead,"so if the PC did get the people lead position they would be doing all of what they do now, plus the TC job, traveling to multiple locations during the work day- per the job description. And expected to do it for the same amount of pay????? Yes no...
read more",2019-03-03,4
Walmart,WMT,"No comments/ 49 years old comments..what is happening? Hello, site administrators?",no body text,2019-03-03,2
Walmart,WMT,"Wow, comments from 49 years ago.","Cashiers should be brand ambassadors Cashiers are an opportunity every time a customer comes in the store to check in on the customer experience. It’s just that the industry uses them wrong for the most part. Your cashiers should be brand...
read more",2019-03-03,5
Walmart,WMT,"Wow, comments from 49 years ago.",no body text,2019-03-03,2
Walmart,WMT,Is WalMart targeting older employees - you bet,"They eliminated the store greeters a few years back at our store. The position was “eliminated” and replaced with the position of “customer host.” Of course everyone could apply for this new position, which had “new” job requirements and “new” skill...
read more",2019-03-02,15
Walmart,WMT,Walmart Canada ASM’s,"Had an meeting Thursday. New headcount guidelines for ASM’s are being lowered. These positions will be filled by day support managers. According to the new levels we are over by two assistants in my store. Supposedly no one will lose their job and...
read more",2019-03-02,1
