company_name,link,ticker
CCI,https://www.thelayoff.com//cci,
CCI Mechanical,https://www.thelayoff.com//cci-mechanical,
CCS Presentation Systems,https://www.thelayoff.com//ccs-presentation-systems,
CCSD 146 School District,https://www.thelayoff.com//ccsd-146-school-district,
CCSD 168 School District,https://www.thelayoff.com//ccsd-168-school-district,
CCSD 180 School District,https://www.thelayoff.com//ccsd-180-school-district,
CCSD 204 School District,https://www.thelayoff.com//ccsd-204-school-district,
CCSD 62 School District,https://www.thelayoff.com//ccsd-62-school-district,
CCSD 89 School District,https://www.thelayoff.com//ccsd-89-school-district,
CCSD 93 School District,https://www.thelayoff.com//ccsd-93-school-district,
CDC Corp.,https://www.thelayoff.com//cdc,CHINA
CDI Corp.,https://www.thelayoff.com//cdi,CDI
CDK Global Inc.,https://www.thelayoff.com//cdk-global,CDK
CDW,https://www.thelayoff.com//cdw,CDW
CE Franklin Ltd.,https://www.thelayoff.com//ce-franklin,CFT
CEB Inc.,https://www.thelayoff.com//ceb,CEB
CEC Entertainment Inc.,https://www.thelayoff.com//cec-entertainment,CEC
CEL-SCI Corp.,https://www.thelayoff.com//cel-sci,CVM
CEPS,https://www.thelayoff.com//ceps,
CEVA Inc.,https://www.thelayoff.com//ceva,CEVA
CF,https://www.thelayoff.com//cf,CFCOU
CF Industries Holdings Inc.,https://www.thelayoff.com//cf-industries-holdings,CF
CFO Selections,https://www.thelayoff.com//cfo-selections,
CFS Bancorp Inc.,https://www.thelayoff.com//cfs-bancorp,CITZ
CFS Service,https://www.thelayoff.com//cfs-service,
CGA Mining Ltd.,https://www.thelayoff.com//cga-mining,CGA
CGG Veritas,https://www.thelayoff.com//cgg-veritas,CGV
CGH Medical Center,https://www.thelayoff.com//cgh-medical-center,
CGI Group Inc.,https://www.thelayoff.com//cgi-group,GIB
CGS Technologies,https://www.thelayoff.com//cgs-technologies,
CH Energy Group Inc. (Holding Co.),https://www.thelayoff.com//ch-energy-group-(holding-),CHG
CH2M Hill Cos,https://www.thelayoff.com//ch2m-hill,
CHC Group Ltd.,https://www.thelayoff.com//chc-group,HELI
CHC Helicopter Corp.,https://www.thelayoff.com//chc-helicopter,FLI
CHI Health - Mercy Corning,https://www.thelayoff.com//chi-health-mercy-corning,
CHI Health Good Samaritan,https://www.thelayoff.com//chi-health-good-samaritan,
CHI Health Immanuel,https://www.thelayoff.com//chi-health-immanuel,
CHI Health Lakeside,https://www.thelayoff.com//chi-health-lakeside,
CHI Health Mercy Council Bluffs,https://www.thelayoff.com//chi-health-mercy-council-bluffs,
CHI Health Midlands,https://www.thelayoff.com//chi-health-midlands,
CHI Health Missouri Valley,https://www.thelayoff.com//chi-health-missouri-valley,
CHI Health Nebraska Heart,https://www.thelayoff.com//chi-health-nebraska-heart,
CHI Health Plainview,https://www.thelayoff.com//chi-health-plainview,
CHI Health Schuyler,https://www.thelayoff.com//chi-health-schuyler,
CHI Health St Elizabeth,https://www.thelayoff.com//chi-health-st-elizabeth,
CHI Health St Francis,https://www.thelayoff.com//chi-health-st-francis,
CHI Health St Mary's,https://www.thelayoff.com//chi-health-st-marys,
CHI St Vincent Infirmary,https://www.thelayoff.com//chi-st-vincent-infirmary,
CHI St Vincent Morrilton,https://www.thelayoff.com//chi-st-vincent-morrilton,
CHI St. Luke's Health Baylor College of Medicine,https://www.thelayoff.com//chi-st-lukes-health-baylor-college-of-medicine,
CHMB Solutions,https://www.thelayoff.com//chmb-solutions,
CHS Inc. (8% Cumulative Redeemable Pfd.),https://www.thelayoff.com//chs-(8-cumulative-redeemable-pfd-),CHSCP
CIBT Education Group Inc.,https://www.thelayoff.com//cibt-education-group,MBA
CIC Energy Corp.,https://www.thelayoff.com//cic-energy,ELC
CIFC Corp.,https://www.thelayoff.com//cifc,CIFC
CIO Partners of Atlanta,https://www.thelayoff.com//cio-partners-of-atlanta,
CIT Group Inc.,https://www.thelayoff.com//cit-group,CIT
CITGO,https://www.thelayoff.com//citgo,
CKE Restaurants Inc.,https://www.thelayoff.com//cke-restaurants,CKR
CKX Inc.,https://www.thelayoff.com//ckx,CKXE
CKX Lands Inc.,https://www.thelayoff.com//ckx-lands,CKX
CL Warters,https://www.thelayoff.com//cl-warters,
CLARCOR Inc.,https://www.thelayoff.com//clarcor,CLC
CM Finance Inc.,https://www.thelayoff.com//cm-finance,CMFN
CME Group Inc.,https://www.thelayoff.com//cme-group,CME
CMGI Inc.,https://www.thelayoff.com//cmgi,CMGI
CMI,https://www.thelayoff.com//cmi,
CMR Construction & Roofing,https://www.thelayoff.com//cmr-construction-and-roofing,
CMS Bancorp Inc.,https://www.thelayoff.com//cms-bancorp,CMSB
CMS Energy Corp.,https://www.thelayoff.com//cms-energy,CMS
CMS Forex,https://www.thelayoff.com//cms-forex,
CNA Financial Corp.,https://www.thelayoff.com//cna-financial,CNA
CNA Surety Corp.,https://www.thelayoff.com//cna-surety,SUR
CNB Financial Corp. (Pennsylvania),https://www.thelayoff.com//cnb-financial-(pennsylvania),CCNE
CNC Industries,https://www.thelayoff.com//cnc-industries,
CNET Networks Inc.,https://www.thelayoff.com//cnet-networks,CNET
CNH Global N.V.,https://www.thelayoff.com//cnh-global,CNH
CNH Industrial N.V.,https://www.thelayoff.com//cnh-industrial,CNHI
CNN,https://www.thelayoff.com//cnn,
CNOOC International,https://www.thelayoff.com//nexen,
CNOOC Ltd.,https://www.thelayoff.com//cnooc,CEO
CNSI,https://www.thelayoff.com//cnsi,
CNX Coal Resources LP,https://www.thelayoff.com//cnx-coal-resources-lp,CNXC
CNinsure Inc.,https://www.thelayoff.com//cninsure,CISG
COCC,https://www.thelayoff.com//cocc,
COM DEV International Ltd,https://www.thelayoff.com//com-dev-international,CDV
COMFORCE Corp.,https://www.thelayoff.com//comforce,CFS
COMSYS IT Partners Inc.,https://www.thelayoff.com//comsys-it-partners,CITP
CONE Midstream Partners LP,https://www.thelayoff.com//cone-midstream-partners,CNNX
CONMED Corp.,https://www.thelayoff.com//conmed,CNMD
CONSOL - CNX Gas Corp.,https://www.thelayoff.com//cnx-gas,CXG
CP + B,https://www.thelayoff.com//cp-and-b,
CPES,https://www.thelayoff.com//cpes,
CPFL Energia S.A.,https://www.thelayoff.com//cpfl-energia,CPL
CPI Aerostructures Inc.,https://www.thelayoff.com//cpi-aerostructures,CVU
CPI Card Group,https://www.thelayoff.com//cpi-card-group,PMTS
CPI Corp.,https://www.thelayoff.com//cpi,CPY
CPI International Inc.,https://www.thelayoff.com//cpi-international,CPII
CPO Commerce,https://www.thelayoff.com//cpo-commerce,
CPS Technologies Corp.,https://www.thelayoff.com//cps-technologies,CPSH
CPX Interactive,https://www.thelayoff.com//cpx-interactive,
CR Dynamics & Associates,https://www.thelayoff.com//cr-dynamics-and-associates,
CRA International Inc.,https://www.thelayoff.com//cra-international,CRAI
CRH PLC,https://www.thelayoff.com//crh-plc,CRH
CRISPR Therapeutics,https://www.thelayoff.com//crispr-therapeutics,CRSP
CRM Holdings Ltd.,https://www.thelayoff.com//crm-holdings,CRMH
CRM Software,https://www.thelayoff.com//crm-software,
CSC,https://www.thelayoff.com//computer-sciences,CSC
CSG Systems International Inc.,https://www.thelayoff.com//csg-systems-international,CSGS
CSI Compressco L.P.,https://www.thelayoff.com//csi-compressco,CCLP
CSK Auto Corp.,https://www.thelayoff.com//csk-auto,CAO
CSN Stores,https://www.thelayoff.com//csn-stores,
CSP Inc.,https://www.thelayoff.com//csp,CSPI
CSR PLC ADS,https://www.thelayoff.com//csr,CSRE
CSR Personnel,https://www.thelayoff.com//csr-personnel,
CSS Industries Inc.,https://www.thelayoff.com//css-industries,CSS
CSSS.net,https://www.thelayoff.com//csss,
CST Brands Inc.,https://www.thelayoff.com//cst-brands,CST
CSX Corp.,https://www.thelayoff.com//csx,CSX
CTC Media Inc.,https://www.thelayoff.com//ctc-media,CTCM
CTCA (Cancer Treatment Centers of America),https://www.thelayoff.com//cancer-treatment-centers-of-america,
CTI,https://www.thelayoff.com//cti,
CTI Industries Corp.,https://www.thelayoff.com//cti-industries,CTIB
CTI Resource Management Services,https://www.thelayoff.com//cti-resource-management-services,
CTPartners Executive Search Inc.,https://www.thelayoff.com//ctpartners-executive-search,CTP
CTS Corp.,https://www.thelayoff.com//cts,CTS
CU Bancorp,https://www.thelayoff.com//cu-bancorp,CUNB
CUI Global Inc.,https://www.thelayoff.com//cui-global,CUI
CUNA Mutual Group	,https://www.thelayoff.com//cuna,
CV Therapeutics Inc.,https://www.thelayoff.com//cv-therapeutics,CVTX
CVB Financial Corp.,https://www.thelayoff.com//cvb-financial,CVBF
CVD Equipment Corp.,https://www.thelayoff.com//cvd-equipment,CVV
CVPartners,https://www.thelayoff.com//cvpartners,
CVR Energy Inc.,https://www.thelayoff.com//cvr-energy,CVI
CVR Partners LP,https://www.thelayoff.com//cvr-partners,UAN
CVR Refining L.P.,https://www.thelayoff.com//cvr-refining,CVRR
CVS,https://www.thelayoff.com//cvs-caremark,CVS
CVSL Inc.,https://www.thelayoff.com//cvsl,CVSL
CVTech Group Inc,https://www.thelayoff.com//cvtech-group,CVT
CWS Corporate Housing,https://www.thelayoff.com//cws-corporate-housing,
CYREN Ltd.,https://www.thelayoff.com//cyren,CYRN
Ca Advancing Pathways For Students In Los Angeles County JPA,https://www.thelayoff.com//ca-advancing-pathways-for-students-in-los-angeles-co-jpa-school-district,
CaNickel Mining Ltd,https://www.thelayoff.com//canickel-mining-ltd,CML
Cabaret Builders,https://www.thelayoff.com//cabaret-builders,
Cabarrus County,https://www.thelayoff.com//cabarrus,
Cabarrus County Schools,https://www.thelayoff.com//cabarrus-county-schools-school-district,
CabelTel International Corp.,https://www.thelayoff.com//cabeltel-international,GBR
Cabela's Inc.,https://www.thelayoff.com//cabela-s,CAB
Cabell County,https://www.thelayoff.com//cabell,
Cabell County Schools,https://www.thelayoff.com//cabell-county-schools-school-district,
Cabell Huntington Hospital,https://www.thelayoff.com//cabell-huntington-hospital,
Cabinet Peaks Medical Center,https://www.thelayoff.com//cabinet-peaks-medical-center,
Cable Manufacturing Business,https://www.thelayoff.com//cable-manufacturing-business,
CableOrganizer.com,https://www.thelayoff.com//cableorganizer,
Cableready,https://www.thelayoff.com//cableready,
Cables Plus,https://www.thelayoff.com//cables-plus,
Cabool R-Iv School District,https://www.thelayoff.com//cabool-r-iv-school-district,
Cabot Corp.,https://www.thelayoff.com//cabot,CBT
Cabot Microelectronics Corp.,https://www.thelayoff.com//cabot-microelectronics,CCMP
Cabot Oil & Gas Corp.,https://www.thelayoff.com//cabot-oil-and-gas,COG
Cabot School District,https://www.thelayoff.com//cabot-school-district,
Cabrillo Unified School District,https://www.thelayoff.com//cabrillo-unified-school-district,
Cabrini College,https://www.thelayoff.com//cc,
Cache County,https://www.thelayoff.com//cache-ut,
Cache District School District,https://www.thelayoff.com//cache-district-school-district,
Cache Inc.,https://www.thelayoff.com//cache,CACH
Cache School District,https://www.thelayoff.com//cache-school-district,
Cache Valley Hospital,https://www.thelayoff.com//cache-valley-hospital,
Cactus Custom Analog Design,https://www.thelayoff.com//cactus-custom-analog-design,
Cadbury Schweppes PLC,https://www.thelayoff.com//cadbury-schweppes-plc,CSG
Caddo County,https://www.thelayoff.com//caddo-ok,
Caddo Hills School District,https://www.thelayoff.com//caddo-hills-school-district,
Caddo Mills Independent School District,https://www.thelayoff.com//caddo-mills-isd-school-district,
Caddo Parish,https://www.thelayoff.com//caddo-parish-la,
Caddo Parish School District,https://www.thelayoff.com//caddo-parish-school-district,
Caddo School District,https://www.thelayoff.com//caddo-school-district,
Cadeci International,https://www.thelayoff.com//cadeci-international,
Cadena Contracting,https://www.thelayoff.com//cadena-contracting,
Cadence Design Systems Inc.,https://www.thelayoff.com//cadence-design-systems,CDNS
Cadence Financial Corp.,https://www.thelayoff.com//cadence-financial,CADE
Cadence Pharmaceuticals Inc.,https://www.thelayoff.com//cadence-pharmaceuticals,CADX
Cadient Group,https://www.thelayoff.com//cadient,
Cadillac Area Public Schools,https://www.thelayoff.com//cadillac-area-public-schools-school-district,
Cadiz,https://www.thelayoff.com//cadiz,CDZI
Cadott Community School District,https://www.thelayoff.com//cadott-community-school-district,
Caesar Rodney School District,https://www.thelayoff.com//caesar-rodney-school-district,
CaesarStone Sdot-Yam Ltd.,https://www.thelayoff.com//caesarstone-sdot-yam,CSTE
Caesars Acquisition Co.,https://www.thelayoff.com//caesars-acquisition-co,CACQ
Caesars Entertainment Corp.,https://www.thelayoff.com//caesars-entertainment,CZR
Cafe Rio,https://www.thelayoff.com//cafe-rio,
Cafe Yumm!,https://www.thelayoff.com//cafe-yumm,
CafePress Inc.,https://www.thelayoff.com//cafepress,PRSS
Cagle's Inc.,https://www.thelayoff.com//cagle-s,CGLA
Cahaba Media Group,https://www.thelayoff.com//cahaba-media,
Cahokia CUSD 187,https://www.thelayoff.com//cahokia-cusd-187-school-district,
Caid Industries,https://www.thelayoff.com//caid-industries,
Cainsville R-I School District,https://www.thelayoff.com//cainsville-r-i-school-district,
Cairo Usd 1,https://www.thelayoff.com//cairo-usd-1-school-district,
Cairo-Durham Central School District,https://www.thelayoff.com//cairo-durham-central-school-district,
Cajon Valley Union,https://www.thelayoff.com//cajon-valley-union-school-district,
Cal Community School District,https://www.thelayoff.com//cal-comm-school-district,
Cal Dive International Inc.,https://www.thelayoff.com//cal-dive-international,DVR
Cal-Maine Foods Inc.,https://www.thelayoff.com//cal-maine-foods,CALM
CalAmp Corp.,https://www.thelayoff.com//calamp,CAMP
CalPOP.com,https://www.thelayoff.com//calpop,
Calais Public Schools,https://www.thelayoff.com//calais-public-schools-school-district,
Calais Regional Hospital,https://www.thelayoff.com//calais-regional-hospital,
Calallen Independent School District,https://www.thelayoff.com//calallen-isd-school-district,
Calamos Asset Management Inc.,https://www.thelayoff.com//calamos-asset-management,CLMS
Calamus-Wheatland Community School District,https://www.thelayoff.com//calamus-wheatland-comm-school-district,
Calaveras County,https://www.thelayoff.com//calaveras,
Calaveras County Office Of Education,https://www.thelayoff.com//calaveras-county-office-of-education-school-district,
Calaveras Unified School District,https://www.thelayoff.com//calaveras-unified-school-district,
Calavo Growers Inc.,https://www.thelayoff.com//calavo-growers,CVGW
Calcasieu Parish,https://www.thelayoff.com//calcasieu,
Calcasieu Parish School District,https://www.thelayoff.com//calcasieu-parish-school-district,
Caldwell County,https://www.thelayoff.com//caldwell-ky,
Caldwell County School District,https://www.thelayoff.com//caldwell-county-school-district,
Caldwell County Schools,https://www.thelayoff.com//caldwell-county-schools-school-district,
"Caldwell County, MO",https://www.thelayoff.com//caldwell-mo,
"Caldwell County, NC",https://www.thelayoff.com//caldwell-nc,
"Caldwell County, TX",https://www.thelayoff.com//caldwell-tx,
Caldwell District School District,https://www.thelayoff.com//caldwell-district-school-district,
Caldwell Exempted Village School District,https://www.thelayoff.com//caldwell-exempted-village-school-district,
Caldwell Independent School District,https://www.thelayoff.com//caldwell-isd-school-district,
Caldwell Medical Center,https://www.thelayoff.com//caldwell-medical-center,
Caldwell Memorial Hospital Columbia,https://www.thelayoff.com//caldwell-memorial-hospital-columbia,
Caldwell Memorial Hospital Lenoir,https://www.thelayoff.com//caldwell-memorial-hospital-lenoir,
Caldwell Parish,https://www.thelayoff.com//caldwell-parish-la,
Caldwell Parish School District,https://www.thelayoff.com//caldwell-parish-school-district,
Caldwell School District,https://www.thelayoff.com//caldwell-school-district,
Caldwell-West Caldwell School District,https://www.thelayoff.com//caldwell-west-caldwell-school-district,
Caledonia Community Schools,https://www.thelayoff.com//caledonia-community-schools-school-district,
Caledonia County,https://www.thelayoff.com//caledonia,
Caledonia Mining Corporation,https://www.thelayoff.com//caledonia-mining-corporation,CAL
Caledonia Public School District,https://www.thelayoff.com//caledonia-public-school-district,
Caledonia-Mumford Central School District,https://www.thelayoff.com//caledonia-mumford-central-school-district,
Calera School District,https://www.thelayoff.com//calera-school-district,
Calexico Unified School District,https://www.thelayoff.com//calexico-unified-school-district,
Calfrac Well Services Ltd.,https://www.thelayoff.com//calfrac-well-services,CFW
Calgon Carbon Corp.,https://www.thelayoff.com//calgon-carbon,CCC
Calhan District No. Rj1,https://www.thelayoff.com//calhan-district-no-rj1-school-district,
Calhoun - Liberty Hospital,https://www.thelayoff.com//calhoun-liberty-hospital,
Calhoun 01 School District,https://www.thelayoff.com//calhoun-01-school-district,
Calhoun CUSD 40,https://www.thelayoff.com//calhoun-cusd-40-school-district,
Calhoun City School District,https://www.thelayoff.com//calhoun-city-school-district,
Calhoun County,https://www.thelayoff.com//calhoun-al,
Calhoun County Independent School District,https://www.thelayoff.com//calhoun-county-isd-school-district,
Calhoun County School District,https://www.thelayoff.com//calhoun-co-school-dist,
Calhoun County School District,https://www.thelayoff.com//calhoun-county-school-district,
Calhoun County Schools,https://www.thelayoff.com//calhoun-county-schools-school-district,
"Calhoun County, AR",https://www.thelayoff.com//calhoun-ar,
"Calhoun County, FL",https://www.thelayoff.com//calhoun-fl,
"Calhoun County, GA",https://www.thelayoff.com//calhoun-ga,
"Calhoun County, IA",https://www.thelayoff.com//calhoun-ia,
"Calhoun County, IL",https://www.thelayoff.com//calhoun-il,
"Calhoun County, MI",https://www.thelayoff.com//calhoun-mi,
"Calhoun County, MS",https://www.thelayoff.com//calhoun-ms,
"Calhoun County, SC",https://www.thelayoff.com//calhoun-sc,
"Calhoun County, TX",https://www.thelayoff.com//calhoun-tx,
"Calhoun County, WV",https://www.thelayoff.com//calhoun-wv,
Calhoun Health Services,https://www.thelayoff.com//calhoun-health-services,
Calhoun R-Viii School District,https://www.thelayoff.com//calhoun-r-viii-school-district,
Calhoun School District,https://www.thelayoff.com//calhoun-school-district,
Calian Technologies Ltd.,https://www.thelayoff.com//calian-technologies,CTY
Caliber Home Loans,https://www.thelayoff.com//caliber-home-loans,
Calico Rock School District,https://www.thelayoff.com//calico-rock-school-district,
Caliente Union Elementary School District,https://www.thelayoff.com//caliente-union-elementary-school-district,
Califon Borough School District,https://www.thelayoff.com//califon-borough-school-district,
California,https://www.thelayoff.com//california,
California Area School District,https://www.thelayoff.com//california-area-sd-school-district,
California Baptist University,https://www.thelayoff.com//cbu,
California Coastal Communities Inc.,https://www.thelayoff.com//california-coastal-communities,CALC
California College of Arts and Crafts,https://www.thelayoff.com//ccac,
California First National Bancorp,https://www.thelayoff.com//california-first-national-bancorp,CFNB
California Hospital Medical Center LA,https://www.thelayoff.com//california-hospital-medical-center-la,
California Institute of Technology,https://www.thelayoff.com//cit,
California Institute of the Arts,https://www.thelayoff.com//cia,
California InterContinental University,https://www.thelayoff.com//california-intercontinental-university,
California Lutheran University,https://www.thelayoff.com//clu,
California Maritime Academy,https://www.thelayoff.com//cma,
California Micro Devices Corp.,https://www.thelayoff.com//california-micro-devices,CAMD
California Miramar University,https://www.thelayoff.com//california-miramar-university,
California Pacific Medical Center - Davies Campus Hosp,https://www.thelayoff.com//california-pacific-medical-ctr-davies-campus-hosp,
California Pacific Medical Center - Pacific Campus Hosp,https://www.thelayoff.com//california-pacific-medical-ctr-pacific-campus-hosp,
California Pacific Medical Center - St. Luke's Campus,https://www.thelayoff.com//california-pacific-medical-ctr-st-lukes-campus,
California Pizza Kitchen Inc.,https://www.thelayoff.com//california-pizza-kitchen,CPKI
California Polytechnic State University,https://www.thelayoff.com//cpsu,
California Resources Corporation,https://www.thelayoff.com//crc,CRC
California Southern University,https://www.thelayoff.com//california-southern-university,
"California State Polytechnic University, Pomona",https://www.thelayoff.com//cspup,
"California State University, Bakersfield",https://www.thelayoff.com//csub,
"California State University, Chico",https://www.thelayoff.com//csuc,
"California State University, Dominguez Hills",https://www.thelayoff.com//csudh,
"California State University, Fresno",https://www.thelayoff.com//csuf,
"California State University, Fullerton",https://www.thelayoff.com//california-state-fullerton,
"California State University, Hayward",https://www.thelayoff.com//csuh,
"California State University, Long Beach",https://www.thelayoff.com//csulb,
"California State University, Los Angeles",https://www.thelayoff.com//csula,
"California State University, Monterey Bay",https://www.thelayoff.com//csumb,
"California State University, Northridge",https://www.thelayoff.com//csun,
"California State University, Sacramento",https://www.thelayoff.com//csus,
"California State University, San Bernardino",https://www.thelayoff.com//csusb,
"California State University, San Marcos",https://www.thelayoff.com//csusm,
"California State University, Stanislaus",https://www.thelayoff.com//california-state-stanislaus,
California University of Pennsylvania,https://www.thelayoff.com//cup,
California Water Service Group,https://www.thelayoff.com//california-water-service-group,CWT
California Wheels,https://www.thelayoff.com//california-wheels,
Calinvest,https://www.thelayoff.com//calinvest,
Calipatria Unified School District,https://www.thelayoff.com//calipatria-unified-school-district,
Caliper Life Sciences Inc.,https://www.thelayoff.com//caliper-life-sciences,CALP
Calistoga Joint Unified School District,https://www.thelayoff.com//calistoga-joint-unified-school-district,
Calithera Biosciences Inc.,https://www.thelayoff.com//calithera-biosciences,CALA
Calix Inc.,https://www.thelayoff.com//calix,CALX
CallTower,https://www.thelayoff.com//calltower,
CallWave Inc.,https://www.thelayoff.com//callwave,CALL
Callahan County,https://www.thelayoff.com//callahan,
Callahan Creek,https://www.thelayoff.com//callahan-creek,
Callahan Eye Hospital,https://www.thelayoff.com//callahan-eye-hospital,
Callao C-8 School District,https://www.thelayoff.com//callao-c-8-school-district,
Callaway County,https://www.thelayoff.com//callaway,
Callaway District Hospital,https://www.thelayoff.com//callaway-district-hospital,
Callaway Golf Co.,https://www.thelayoff.com//callaway-golf,ELY
Callaway Public Schools,https://www.thelayoff.com//callaway-public-schools-school-district,
Callidus Software Inc.,https://www.thelayoff.com//callidus-software,CALD
Callis Communications,https://www.thelayoff.com//callis-communications,
Callisburg Independent School District,https://www.thelayoff.com//callisburg-isd-school-district,
Callisto Pharmaceuticals Inc.,https://www.thelayoff.com//callisto-pharmaceuticals,KAL
Callon Petroleum Co.,https://www.thelayoff.com//callon-petroleum,CPE
Calloway County,https://www.thelayoff.com//calloway,
Calloway County School District,https://www.thelayoff.com//calloway-county-school-district,
Calmena Energy Services Inc.,https://www.thelayoff.com//calmena-energy-services,CEZ
Calnet,https://www.thelayoff.com//calnet,
Calumet City School District 155,https://www.thelayoff.com//calumet-city-sd-155-school-district,
Calumet College of St. Joseph,https://www.thelayoff.com//ccsj,
Calumet County,https://www.thelayoff.com//calumet,
Calumet Medical Center,https://www.thelayoff.com//calumet-medical-center,
Calumet Public School District 132,https://www.thelayoff.com//calumet-public-sd-132-school-district,
Calumet School District,https://www.thelayoff.com//calumet-school-district,
Calumet Specialty Products Partners L.P.,https://www.thelayoff.com//calumet-specialty-products-partners,CLMT
Calvert County,https://www.thelayoff.com//calvert,
Calvert County Public Schools,https://www.thelayoff.com//calvert-county-public-schools-school-district,
Calvert Independent School District,https://www.thelayoff.com//calvert-isd-school-district,
Calvert Memorial Hospital,https://www.thelayoff.com//calvert-memorial-hospital,
Calvin College,https://www.thelayoff.com//calvin,
Calvin School District,https://www.thelayoff.com//calvin-school-district,
Calvista Gold Corp,https://www.thelayoff.com//calvista-gold-corp,CVZ
Cam Community School District,https://www.thelayoff.com//cam-comm-school-district,
Camac International,https://www.thelayoff.com//camac-international,
Camanche Community School District,https://www.thelayoff.com//camanche-comm-school-district,
CamargoCopeland Architects,https://www.thelayoff.com//camargocopeland-architects,
Camas County,https://www.thelayoff.com//camas,
Camas County District,https://www.thelayoff.com//camas-county-district-school-district,
Camas School District,https://www.thelayoff.com//camas-school-district,
Cambium Learning Group Inc.,https://www.thelayoff.com//cambium-learning-group,ABCD
Cambrex Corp.,https://www.thelayoff.com//cambrex,CBM
Cambria County,https://www.thelayoff.com//cambria,
Cambria Heights School District,https://www.thelayoff.com//cambria-heights-sd-school-district,
Cambria Solutions,https://www.thelayoff.com//cambria-solutions,
Cambria-Friesland School District,https://www.thelayoff.com//cambria-friesland-school-district,
Cambrian School District,https://www.thelayoff.com//cambrian-school-district,
Cambridge CUSD 227,https://www.thelayoff.com//cambridge-cusd-227-school-district,
Cambridge Capital Acquisition Corp.,https://www.thelayoff.com//cambridge-capital-acquisition,CAMB
Cambridge Central School District,https://www.thelayoff.com//cambridge-central-school-district,
Cambridge City School District,https://www.thelayoff.com//cambridge-city-school-district,
Cambridge Health Alliance,https://www.thelayoff.com//cambridge-health-alliance,
Cambridge Joint District,https://www.thelayoff.com//cambridge-joint-district-school-district,
Cambridge Medical Center,https://www.thelayoff.com//cambridge-medical-center,
Cambridge Public Schools,https://www.thelayoff.com//cambridge-public-schools-school-district,
Cambridge School District,https://www.thelayoff.com//cambridge-school-district,
Cambridge-Isanti Public School District,https://www.thelayoff.com//cambridge-isanti-public-school-dist,
Camco Financial Corp.,https://www.thelayoff.com//camco-financial,CAFI
Camden Central School District,https://www.thelayoff.com//camden-central-school-district,
Camden City Public Schools,https://www.thelayoff.com//camden-city-public-schools-school-district,
Camden Clark Medical Center,https://www.thelayoff.com//camden-clark-medical-center,
Camden County,https://www.thelayoff.com//camden-ga,
Camden County School District,https://www.thelayoff.com//camden-county-school-district,
Camden County Schools,https://www.thelayoff.com//camden-county-schools-school-district,
"Camden County, MO",https://www.thelayoff.com//camden-mo,
