company,ticker,title,body,date,replies
J. Crew Group Inc.,JCG,J. Crew exec channels George Clooney in Up In the Air,"Unbelievable... reminds of that George Clooney film where he plays a guy that is a down-sizing specialist. While it's not surprising that young execs go out/have fun it is unbecoming conduct. i think that Rhett guy should go. (Up:...
read more",2015-06-19,0
J. Crew Group Inc.,JCG,Nice job JCrew holes! It's been confirmed that this company really are douchbags!,http://nypost.com/2015/06/17/j-crew-exec-brags-about-surviving-hunger-games-layoffs/ Wow talk about executive entitlement! Hope that Mickey D gives this Rhett blowhard the heave-o!,2015-06-18,1
J. Crew Group Inc.,JCG,Are you closing more stores?,Just asking,2014-07-23,1
J.B. Hunt,JBHT,J.B. Hunt Transport Services Layoffs 2019,How likely is that there will be J.B. Hunt Transport Services Layoffs in 2019?,2018-10-30,0
J.B. Hunt,JBHT,J.B. Hunt is growing at the expense of its own workers,"I read recently that J.B. Hunt is considered to be the fastest growing truck company right now. If that is really the case, then I have to say that growth is powered by the combination of a disgustingly bad treatment of its own employees, and the...
read more",2018-10-04,0
J.B. Hunt,JBHT,Always unsure how long will I work,"Not a topic related to layoffs, but I see people complaining about their work conditions, and I definitely have something to say on that subject. J.B. Hunt is a good company for newcomers to the business, but when you are here for a longer amount of...
read more",2018-10-04,0
J.B. Hunt,JBHT,We don't need layoffs,"There is something seriously rotten in this place and nobody seems to care to fix it. Last year turnover in my department was above 90 percent. This year is shaping up to be about the same. People are leaving for greener pastures and I can't blame...
read more",2018-10-04,1
J.B. Hunt,JBHT,Lousy management,"Since people seem to be complaining here about J.B. let me add my 2 cents. Majority of management here is good for nothing. They are unprofessional, treat most of us like c-ap and not even trying to hide it when they have favorites. I mean, if you...
read more",2018-10-03,0
J.B. Hunt,JBHT,can't wait to leave this place,"i'm not sure about other sites but the one i work at is a nightmare. not even sure where to start. everybody here is completely unprofessional - they complain about routes, who they are working with, everything and anything they can find to complain...
read more",2018-10-03,0
J.B. Hunt,JBHT,Stop bringing in people from the outside!,"I'm really tired of being passed over for a promotion on account of people being brought in from the outside. For once, why doesn't this company have its recruiters focus on people within ? There are so many capable men and women here who are feeling...
read more",2018-10-03,0
J.B. Hunt,JBHT,We are hiring at JB Hunt,"We are hiring at JB Hunt Average annual earnings projected at $51,000 $900 pay guarantee for the first 8 weeks Consistent schedule, pay, and time off Home daily; weekend reset Immediately start earning time off Dedicated deliveries to a single...
read more",2018-10-02,0
JAKKS Pacific Inc.,JAKK,Another major layoff,Things will be even worse in 2019,2018-10-13,1
JAKKS Pacific Inc.,JAKK,Working at Jakks,"I work here and it often amazes me how jakks stays afloat. So many internal processes are broken, the creative side is substandard, but still we do manage to get an award from walmart as the best partner. I mean, come on, you gotta be kidding me...
read more",2015-02-18,1
JAKKS Pacific Inc.,JAKK,"Here we go again, another hot July in Malibu..","Here we go again, another hot July in Malibu... Fasten your seat belts and polish your resumes...",2010-07-09,1
JCPenney,JCP,JC Penney Brunswick store closing,"From what I gather, this is one of the eighteen previously announced but unnamed stores. Is there any chance there is a place where we can see how many of the eighteen have been named so far and where they are? I really can't understand why they...
read more",2019-03-21,1
JCPenney,JCP,Store looks much better,"Im a former sales mgr. i will say the store i visted this week looks 100 percent better than just two months ago. much less product EVERYWHERE. Still a lot of clearance .. but you could actually see the merchandise and newness and less like a...
read more",2019-03-21,0
JCPenney,JCP,Sikeston store closing,"Don't know about other stores, but J.C. Penney in Sikeston will be no more in a few months. The worst part? The store really wasn't doing that badly. Or maybe I'm just being biased since my sister works there. This is really a punch in the gut for...
read more",2019-03-05,0
JCPenney,JCP,Any idea which are the stores that are set to close?,no body text,2019-02-28,0
JCPenney,JCP,Any layoffs on the horizon?,"It's been too quiet lately when it comes to layoffs, so I can't decide if that is a good thing or just the calm before the storm. Has there been any news on more layoffs at JCPenney any time soon? Anything on more store closings? I'd really...
read more",2019-02-22,1
JCPenney,JCP,Store closings announced,"Courtesy of our new CEO, we are starting the year with store closings. Only three have been announced so far, but he is planning to announce more next month. Great present from our new boss, right?...
read more",2019-01-09,1
JCPenney,JCP,Sub-Dollar General/JCPennies,Courtesy of Zerohedge. Welcome to the penny stock class.,2018-12-26,1
JCPenney,JCP,JCP Corporate Headquarters is a TOXIC CESSPOOL of a work environment.,"I worked there for over a decade and I watched it crumble around me. I finally left before giving them the chance to ""eliminate"" my position. The corporate culture at JCP is based on FEAR, INTIMIDATION and BULLYING and it comes from the top down...
read more",2018-11-05,1
JCPenney,JCP,JCP closures,JCP keeps closing stores not sure what can help them,2018-10-30,1
JCPenney,JCP,JC Penney Layoffs 2019,Is there going to be any reorg or JC Penney Layoffs in 2019?,2018-10-30,2
JCPenney,JCP,Fix Operations / Freight,"Why are we touching Freight 3 or 4 times? Its touched at the DC and put in boxes randomly and placed randomly on pallets. We then unwrap the random pallets, sort the random boxes, sort to go to the floor and finally put to the floor ! Other major...
read more",2018-09-20,1
JCPenney,JCP,Way too much inventory still,"RTV and sell the lot ! No one wants the bad merch we have gotten in the past two years and we have too much of it. 100's if plaid st John bay from q 4 and I'm sure more is on the way for this season. Our stores look a mess and are practically...
read more",2018-09-20,0
JCPenney,JCP,We're nearing the end,"If you doubt that JCPenney is nearing its end sometime soonish, read this. When we get compared to Sears, you better believe it things are going to go from bad to worse really soon...
read more",2018-08-27,5
JCPenney,JCP,Edit products before we add,"Our stores are a cluttered mess. Too many fixtures and no room to shop. Now we are adding more baby and toddler goods. We carry too many styles of everything. We no longer have the staffing to merchandise and recover 20 styles of Mens dress shirts...
read more",2018-08-09,0
JCPenney,JCP,What's going on with JCPenney Home Stores?,"Seriously, it's like I read about another one closing every week, if not day. The latest one is in Evansville. My husband works at one of them so this is starting to get me very nervous. Hopefully it's not as bad as it seems to me right now, but I...
read more",2018-06-22,1
JCPenney,JCP,JC Penney Home Store in Clive closing,"Despite the closings, I think we are still doing better than a lot of retailers out there. The JC Penney Home Store in the Westridge Shopping Center, 10201 University Ave. in Clive, will close June 30, the company said...
read more",2018-06-05,0
JCPenney,JCP,Worse Job Ever,"I worked at a higher volume store for a year as a sales supervisor. It was the most frustrating, chaotic year of my life. Horrible scheduling for the associate and management. Unrealistically short staffing, and expecting 4 closing associates to...
read more",2018-06-05,5
JCPenney,JCP,Jcpenney new layoffs,JcPenney just laid off hundreds of their Custom Windows team including dispatchers and coordinators,2018-06-04,2
JCPenney,JCP,Restructuring,"I've read in several places now that JCPenney might be looking at another restructuring due to the major drop in price. I really hope this does not turn out to be the case, as we all know that restructuring means major layoffs. We already know some...
read more",2018-05-25,0
JCPenney,JCP,Good riddance,"I know that our stock is down because of it, but I'm frankly glad to see Ellison gone. We can easily recover from this temporary slump in share price if the new CEO is somebody capable who is actually able to turn around JCPenney, unlike his or her...
read more",2018-05-22,3
JCPenney,JCP,Things not looking good,"When everybody is predicting drop in sales and earnings for the quarterly results, you know things are not getting better at JCPenney. I predect more layoffs in very near future...
read more",2018-05-15,0
JCPenney,JCP,One more JCPenney store closing,"And the dominoes keep falling. The latest one is JCPenney Home store in Peoria which is being consolidated into the JCPenney store at Arrowhead Towne Center. I hope the employees get a chance to move there as well, but I highly doubt it...
read more",2018-05-09,1
JCPenney,JCP,JCPenney incoming June layoffs,"This is not a surprise as everybody knew what was coming after the sale of the building, but in case somebody missed it, here it is. J.C. Penney Co. Inc. has informed state of Wisconsin officials that layoffs of more than 520 employees at its massive...
read more",2018-03-31,0
JCPenney,JCP,Major layoffs at home office,"As part of ongoing efforts to manage expenses, simplify operations and streamline workload in support of the Company`s long-term growth and profitability, approximately 130 Home Office positions were eliminated across various departments...
read more",2018-03-02,2
JCPenney,JCP,List of JC Penney closing stores for 2018,"As somebody predicted, more store closings were announced today. These are the stores that will be closed sometime this year (so far): South County Center in St. Louis, MO Garden State Plaza in Paramus, NJ Sandburg Mall in Galesburg, IL Viking Plaza...
read more",2018-02-15,0
JCPenney,JCP,JCPenney layoffs February 2018,"This is really not good. It's not only that the stores are being closed, now JCPenney is closing its distribution and customer care center as well. Nearly 700 people in Wauwatosa will be out of a job by the end of summer. I think it's only a matter...
read more",2018-02-14,4
JCPenney,JCP,Another store closure,"JCPenney to close its Galesburg, IL location. http://wqad.com/2018/01/19/galesburgs-sandburg-mall-braces-for-change-with-pending-jcpenney-closure/",2018-01-20,0
JCPenney,JCP,So much for improving,"I was hoping we were on the way to recovery, but I guess I was wrong. It looks like JCPenney is on the death watch for this year together with Sears and Toys R Us. Dust off your resumes, everybody...
read more",2018-01-03,0
JCPenney,JCP,"Another day, another store gone","JCPenney is closing Hampton Village store in St. Louis. Sad end for a store that has stood there for nearly seven decades. I feel for 45 people who will be laid off as a result of this. This store is outside the already announced 138 stores, which...
read more",2017-12-22,0
JCPenney,JCP,Different company,"I used to like working here. I truly did. But things have changed so much in the past several years that this became a completely different company. Scheduling s---s, plain and simple. Whether you are available or not, if the store thinks they need...
read more",2017-12-01,2
JCPenney,JCP,enough with credit card apps!,"i'm sick and tired of being required to harass our customers into submitting credit card applications... not everybody wants it, we are antagonizing them into not returning if we continue on like this... i especially don't appreciate being threatened...
read more",2017-11-28,0
JCPenney,JCP,Worst job ever,"Got out after a year, but this was by far the worst job I ever had. Management's among the worse I've ever seen. Management at the store's completely unprofessional. The way they dress, bully employees, yell at staff with customers around... Those...
read more",2017-11-13,2
JCPenney,JCP,Chronically short staffed,"Dear JCPenny management, since you obviously have no idea what you're doing, here's a little lesson from the front lines. To earn money we have to sell our products. To sell our products we need customers. To have customers, we need to make sure they...
read more",2017-11-10,3
JCPenney,JCP,Will JC Penney survive 2018?,"What are your honest thoughts about the likelihood of us surviving 2018 and beyond. There is so much speculation about the BK that I am not even sure that we can make it through the year. I am no finance person, and I'd be curious to see if there...
read more",2017-11-07,2
JCPenney,JCP,JC Penney Layoffs 2018,I spent last 10 years with our company and it'd be a real shame if they were to decide to lay people off from our offices in Plano.,2017-10-15,0
JCPenney,JCP,"JCP Athens, TX Store Closed",Our store closed this month in Athens Texas! So sad! We were a great store with good employees!,2017-09-12,0
JCPenney,JCP,Back to Basics,"The company needs to get back to basics. Customer service employees that care about their jobs, customers and the stores they work in. I'm sure Mr JC Penney is rolling over and over seeing how his company has gotten so far away from the golden rule...
read more",2017-09-12,1
JCPenney,JCP,JCP should simplify things,"The company needs to get back to basics. Customer service employees that care about their jobs, customers and the stores they work in. I'm sure Mr JC Penney is rolling over and over seeing how his company has gotten so far away from the golden rule -...
read more",2017-08-30,0
JCPenney,JCP,JCP Hires 500 People,http://www.mlive.com/news/grand-rapids/index.ssf/2017/06/jcpenney_to_hire_500_michigan.html,2017-08-28,0
JCPenney,JCP,horrible work environment,"working here's getting more frustrating every day. in addition to low pay, issues with scheduling, and absolutely no recognition for our hard work, the environment at my store has become increasingly more toxic day in day out. managers are...
read more",2017-08-27,2
JD.com Inc. ADS,JD,JD.com Layoffs 2019,Post any information about potential or actual JD.com Layoffs in 2019?,2018-10-30,0
JD.com Inc. ADS,JD,No update - No Layoffs,EOM,2017-10-15,0
JD.com Inc. ADS,JD,JD.com Layoffs 2018,I need to escape from here (*like asap - jet bro) now that many folks are talking about potential layoffs in Beijing.,2017-10-15,0
JD.com Inc. ADS,JD,JD.com Layoffs 2017,"How about some modesty and humility on the executive level, now that they are talking about layoffs and major job cuts in the corporate in Beijing.",2016-11-23,0
JD.com Inc. ADS,JD,Things are changing,"Used to be a great company but it's not that great any more - JD.com used to treat employees really good and there were perks and similar things. The office is in Beijing and prices are going up but what we get paid does not follow the prices, it's...
read more",2016-03-01,0
JDA Software Group Inc.,JDAS,2016 and the layoffs continue,"2016 and JDA's U.S. workforce is still being downsized. I think it's because of Moody's downgrade and the amount of debt they have coming due. So, they just kill off jobs and offshore the rest. God help their customers.",2016-07-21,3
JDA Software Group Inc.,JDAS,Alpharetta Layoffs (Red Prairie),Red Prairie was letting people go in 2013. Not sure what 2015 brings but it'll be difficult for Red Prairie.,2014-12-16,1
JDA Software Group Inc.,JDAS,JDA Software Layoff,"Happening all the time, do not work here - they will not care about you",2014-06-09,0
JDA Software Group Inc.,JDAS,Layoffs 2014,Why is nobody posting here? We all know what's going on.,2014-05-14,1
JDA Software Group Inc.,JDAS,OBOXSOLUTIONS IS HIRING,"OBOX Solutions is an IT Staffing company currently hiring for a number of clients. We are looking for talented IT Engineers, Developers, Project Managers, Business Analysts and QAs.We also are hiring for several levels of Management. Send your resume...
read more",2014-03-07,0
JDA Software Group Inc.,JDAS,E3 Replenishment going away,Virtually all of E3 Replenishment staff to be released end March. Dev/Training stopped. Support for maintenance payers funneled to India.,2014-03-07,1
JDA Software Group Inc.,JDAS,are the layoffs done?,no body text,2014-02-09,0
JDA Software Group Inc.,JDAS,What groups are affected?,I guess THOMA needs cashflow,2014-02-06,0
JDA Software Group Inc.,JDAS,Whacked 250+,"Cleaning house, across the board.",2014-02-06,0
JDA Software Group Inc.,JDAS,Get ready for another round of downsizing at JDA,"We are used to it by now, cannot tell you any more - HR behind closed doors, late meetings, something is in works here at JDA.",2014-02-05,0
JDA Software Group Inc.,JDAS,RedPrairie Layoffs,Any news here/,2014-02-01,0
JDA Software Group Inc.,JDAS,Downsizing and lack of growth,"Just look at the posts all over the internet, you do not want to work here, JDA used to be a good company to work for now it's all about the bottom line",2014-01-25,0
JDA Software Group Inc.,JDAS,Rapid downsizing,"Across the board, JDA is just a bad place to work at right now",2014-01-15,0
JDA Software Group Inc.,JDAS,"It's pretty bad, nobody's safe.","It's pretty bad, nobody's safe.",2013-11-01,0
JDA Software Group Inc.,JDAS,any news?,any news?,2013-10-03,0
JDA Software Group Inc.,JDAS,is kyle bawker still around?,is kyle bawker still around?,2013-01-23,0
JDA Software Group Inc.,JDAS,"I dont know what our current strategy is - we are all over the place - we fire easily, we hire randomly - can some one please let me know...","I dont know what our current strategy is - we are all over the place - we fire easily, we hire randomly - can some one please let me know what JDA is trying to do in the marketplace?",2012-12-04,0
JDA Software Group Inc.,JDAS,A big round is being prepared for August,A big round is being prepared for August,2011-07-05,0
JDA Software Group Inc.,JDAS,Good ol' boys club reigns supreme,"Good ol' boys club reigns supreme. CEO generally feared. Insufficient innovation value from within; M&A is primary new innovation value conduit. Long history of thinly-integrated products requiring repeated field rework and R&D disruption...
read more",2011-06-30,0
JDA Software Group Inc.,JDAS,HighJump Software ([email protected]) Website: http://www.highjump.com; Phone: 1 800 328 3271 --- Manhattan Associates ...,"HighJump Software ([email protected]) Website: http://www.highjump.com; Phone: 1 800 328 3271 --- Manhattan Associates ([email protected]) Website: http://www.manh.com; Phone: 1 877 596 9208 --- Oracle (Not Known) Website:...
read more",2011-06-17,1
JDA Software Group Inc.,JDAS,"JDA Software Group, Inc, is the leading provider of innovative supply chain management, merchandising and pricing excellence solutions worldwide","JDA Software Group, Inc, is the leading provider of innovative supply chain management, merchandising and pricing excellence solutions worldwide. JDA empowers more than 6,000 companies of all sizes to make optimal decisions that improve profitability...
read more",2010-07-10,0
JDS Uniphase Corp.,JDSU,"anybody heard anything? things are not good at JDS - i mean, given the overall state of the economy i would be surprised if jds was to be...","anybody heard anything? things are not good at JDS - i mean, given the overall state of the economy i would be surprised if jds was to be doing good... yet, i think our issues are beyond the recession induced contraction - i think we have strategic...
read more",2009-09-01,0
JP Energy Partners LP,JPEP,Layoffs at JP's Tulsa office-,no body text,2016-08-12,0
JP Energy Partners LP,JPEP,Pinnacle Propane Express; part of JP Energy lays off entire US sales force.,no body text,2015-11-16,2
JPMorgan Chase & Co.,JPM,Will it continue today?,"Do we know if we can expect more layoffs at JPMC today or did they notify everybody they wanted to yesterday? If it's not done, and ideas on what might be hit next? Just checked this forum for other banks and it looks like layoffs are happening all...
read more",2019-03-15,7
JPMorgan Chase & Co.,JPM,GFCC AML cuts,"Layoffs apparently in GFCC AML investigations in San Antonio, Delaware and Brooklyn. Not sure how many are being let go and if they are doing multiple rounds or just isolated partial layoffs.",2019-03-14,4
JPMorgan Chase & Co.,JPM,Warning for those in Merchant Services,"I was the only person on a team of seven that had their position eliminated. My performance management reports were always positive and I was praised as a top performer yet I was laid off due to policy changes regarding co-location. I was not given...
read more",2019-03-12,2
JPMorgan Chase & Co.,JPM,NYC RIFs,"New round of RIFs coming to NYC, NJ offices.",2019-03-04,7
JPMorgan Chase & Co.,JPM,Lay-off waves in Singapore CTC last week,no body text,2019-02-27,2
JPMorgan Chase & Co.,JPM,Any truth in merger between JP MORGAN AND BNY MELLON ?,"Any truth in merger of JP Morgan and BNY Mellon , layoffs seem to be going on in both companies at the same time ? any truth in this ?",2019-02-21,6
JPMorgan Chase & Co.,JPM,Walk-Outs,Mass executive walk outs at Merchant Services. People are fed up with the abuse at Chase,2019-02-15,8
JPMorgan Chase & Co.,JPM,Immediatately laid off Feb 7 2019,"Tampa watch out! Buzz cut the entire collateral UW dept leaving only equity and credit intact. Wow! Jacksonville really is the godfather...tampa seems to be the dumping ground. Good luck to all. What a way to end employment. They took out two teams...
read more",2019-02-09,1
JPMorgan Chase & Co.,JPM,Insights for Q1 2019?,"With so many top management meetings and re-orgs, what’s going to happen in Feb and March 2019? Heard a wave of layoffs in GTI planned in Feb.",2019-01-31,16
JPMorgan Chase & Co.,JPM,Dallas Layoffs (Jan 2019),Some BAs have been hit in Dallas. Good luck to all.,2019-01-16,7
JPMorgan Chase & Co.,JPM,Phoenix Recovery/Collection's,Something seems odd in our department today. all Staff apparently summoned to scheduled meeting tomorrow. Anyone heard what's up? It's not ordinary.,2019-01-14,8
JPMorgan Chase & Co.,JPM,Over 100 let go in Tampa today.,"Just announced that over 100 will be let go in Tampa due to hurrica Irma making the site ""too risky"" to do business in. Funny thing is Tampa hasn't even been hit with a Hurricane in over 100 years. Happy New Year! Heres your pink slip!!",2019-01-08,4
JPMorgan Chase & Co.,JPM,Emails already sent to gather those to be let go,"Many already received emails for tbd meetings of high importance for""business"" update whether it would be in a room or by phone. Banks are a mess no matter the Line of Business and company. We all need to look outside Chase no matter the line of...
read more",2019-01-05,6
JPMorgan Chase & Co.,JPM,Firing people to avoid paying severance,"Has anybody noticed that JPMorgan has resorted to firing people for even the smallest (and sometimes nonexistent) infraction lately? Things that wouldn't merit even a write-up in normal circumstances? Looks like they managed to find a nice way to get...
read more",2019-01-03,5
JPMorgan Chase & Co.,JPM,Any more info on layoffs?,"Does anybody have any new info on incoming layoffs to JPMorgan? I'm talking about locations other than Lewisville, such as Phoenix? Anything?",2018-12-26,0
JPMorgan Chase & Co.,JPM,Layoffs January through March 2019,Mass default layoffs coming soon to Lewisville Texas,2018-12-19,12
JPMorgan Chase & Co.,JPM,Back office actual hours worked per day,"Work about 70 minutes Take a 25 minute break Work about 70 minutes Take a 30 minute break Work for 30 minutes Take a 90 minute lunch Do no more work the rest of the day I usually skip out about 45 minutes early So almost three hours of work a day Am...
read more",2018-12-12,9
JPMorgan Chase & Co.,JPM,What motivates you to work at JPM?,"For me, following: Money. Smart colleagues. Competition. Prestige among banking peers. Perks. Knowing that JD is Repo_King What are your reasons?",2018-12-10,16
JPMorgan Chase & Co.,JPM,JP Morgan Chase and Citigroup settle the rate-rigging lawsuit,"It was reported that in this settlement Chase and Citigroup agreed to pay the amount $185.5 million. A preliminary settlement addressing the banks' alleged manipulation of the European Interbank Offered Rate, or Euribor, was filed on Wednesday night...
read more",2018-11-24,2
JPMorgan Chase & Co.,JPM,"Columbus Layoffs? (Columbus, Plano, and Jacksonville)","There were strangers in our office in Columbus this week noting cubicle numbers. I have no solid information regarding staff reductions. Given the PIWs and alternative valuation products in development and considering the lower mortgage apps volume...
read more",2018-11-21,4
JPMorgan Chase & Co.,JPM,Chase bank layoffs 2018 in Dallas Texas,"Just wanted to start a thread as there are no updates here, let's talk about Chase bank layoffs in Dallas Texas...",2018-11-17,3
JPMorgan Chase & Co.,JPM,Central risk desk is outlawed!,https://www.sec.gov/comments/s7-14-18/s71418-4530302-176067.pdf,2018-11-10,1
JPMorgan Chase & Co.,JPM,Here some context,"Imagine you hold a lemon in your hand and you squeeze it. What’s left? This is exactly what happens in JPMC, a human wreck is what remains. The higher you are in the hierarchy the more brown nosing you can see…a rat race is ‘detectable’ too…all to...
read more",2018-11-01,6
JPMorgan Chase & Co.,JPM,Chase Layoffs 2019,Share any updates you may have about Chase Layoffs in 2019 or beyond?,2018-10-30,8
JPMorgan Chase & Co.,JPM,Housing Market Slowdown-Mortgage Lending Layoffs,https://www.reuters.com/article/us-usa-mortgages-jobs/u-s-mortgage-industry-faces-job-losses-as-refinancing-dries-up-idUSKCN1MS1U0,2018-10-18,3
JPMorgan Chase & Co.,JPM,This is all about what you do,"After the latest layoffs we got a coffee machine from management, WOW!! Most people I know here pretty much hate their jobs. They complain about the work, the people, the commute, the pay, the hours, the lack of vacation time and control over their...
read more",2018-10-17,4
JPMorgan Chase & Co.,JPM,J.D. Thank you for Not supporting US Citizens,"US immigration hit with H-1B lawsuit Updated 5 hours ago A lawsuit filed last week against the U.S. Citizenship and Immigration Services (USCIS) claims that the agency is arbitrarily deciding the length of temporary worker visas, sometimes issuing...
read more",2018-10-16,4
JPMorgan Chase & Co.,JPM,Nepotism galore,"J.P. Morgan and the art of nepotism is present everywhere you look, I had a great manager in my last job. I didn't realize how great a manager was until I left that job. and start working for JPMC, incompetence reigns here fro VP's to Directors...
read more",2018-10-15,3
JPMorgan Chase & Co.,JPM,Tech Culture?,"Most manager are not good I had 4 last year, LoL, Culture is really awful here for tech. Too much paper work/process required to get things moving in general. Everyone has specific roles/responsibility, so working with different teams could take...
read more",2018-10-11,7
JPMorgan Chase & Co.,JPM,Mortgage in Plano,"I’m hearing more to happen in Mortgage in October within Plano, true?",2018-10-11,3
JPMorgan Chase & Co.,JPM,"Lewisville, Dallas, Plano...","QC letters and uw and call center 8n Lewisville got aced along with business analyst teams a month ago and day before in Lewisville. Jobs going to AZ come 2019 of Jan FNMA will not be leasing in downtown Chase bldg anymore so they have to let go...
read more",2018-10-11,0
JPMorgan Chase & Co.,JPM,JPMC Custody Services Layoffs,"Not sure why no posts here but there are layoffs at JPMC Custody Services. Some folks with very long tenures were let go which leads me to believe they wanted to go after better paid resources - and this will continue as we are in a race to the...
read more",2018-10-11,2
JPMorgan Chase & Co.,JPM,"More for them, less for you","JPMorgan Reports Earnings Amid Mortgage Staff Cuts By Richard H. Suttmeier | Updated October 9, 2018 — 9:15 AM EDT JPMorgan Chase & Co. (JPM) is the largest of the four ""too big to fail"" money center banks and is the only major bank in the Dow Jones...
read more",2018-10-11,1
JPMorgan Chase & Co.,JPM,Greed,"Some Employers shed jobs due to the lack of growth but in JPM's case the offshoring of American jobs continued, overall an estimated 90,000 core technology jobs in September, reversing IT employment gains from the previous month, while job postings...
read more",2018-10-09,3
JPMorgan Chase & Co.,JPM,CAS Dept,CAS layoffs in Jax just happened,2018-10-06,4
JPMorgan Chase & Co.,JPM,San Antonio Impacted,"107 pink slips in San Antonio Lynn Brezosky | on October 5, 2018 Photo: Scott McIntyre /Bloomberg IMAGE 1 OF 21 JPMorgan Chase & Co. is laying off 107 San Antonio employees as it relocates its Banker Support Division. >>>See which other businesses...
read more",2018-10-06,7
