company,ticker,title,body,date,replies
U.S. Bank,USB,Interns (Executive’s kids) included?,Were the interns (aka executive’s kids) let go too?,2018-10-27,3
U.S. Bank,USB,US Bank stadium,Anything to do with the Billion dollar stadium they built themselves?,2018-10-27,0
U.S. Bank,USB,Blaming the media,"We received a short email 2 days after the layoffs from a senior manager which blamed the media for all the speculation. It did nothing to reassure us or address our former colleagues and friends. It was clearly not the plan to share the news, it was...
read more",2018-10-27,0
U.S. Bank,USB,Layoffs Right Before the Holidays!,"I wonder how my daughter's Christmas will never be the same. But oh, U.S. Bank post record profits in Q2. Is that fair? https://www.zacks.com/stock/news/319498/us-banks-earn-record-profit-in-q2-5-topranked-picks",2018-10-27,1
U.S. Bank,USB,Why all the negativity?,"Everyone is “p-ss-d off” when they get laid off. U.S. Bank is a great place to work and employees and customers alike enjoy receiving solutions and working for the bank. Of course, there will be internal problems, there are in all businesses. The new...
read more",2018-10-27,3
U.S. Bank,USB,CEO & other exe will makes millions while they Layoff YOU!,"The bank will miss the leadership of Richard Davis. With our new CEO whose a fiance guy who cares more about numbers than the people will make millions in compensation this year focused on improving earnings per share. Unfortunately, he's a wolve &...
read more",2018-10-27,1
U.S. Bank,USB,Severance?,"Any of the affected people mind sharing the severance info with us? Is it a week or two for each year? And is there a cap? Also, what's the situation with PTO?",2018-10-26,5
U.S. Bank,USB,Are we sure layoffs are done?,"I've been awake for most of the night, worrying and stressing over a possibility of more layoffs once I go in today. I can only imagine how traumatic this whole experience was for the poor people who lost their jobs unexpectedly. Does anybody know if...
read more",2018-10-26,2
U.S. Bank,USB,Many more layoffs to go,"As many of my colleagues have been told by email and a brief surprise meeting of their layoff I know this is only a tip of the iceberg. The news love to share how many jobs we created this year but a majority being temporary placement and or service...
read more",2018-10-26,1
U.S. Bank,USB,I worked in Senior Management and was let go,"I worked in Sr Management for two years at US Bank. And, was let go suddenly as part of a consolidation/reorganization. It happens, and I’m not bitter. There is intense pressure on banks to continually deliver better and better financial results...
read more",2018-10-25,0
U.S. Bank,USB,US Bank Layoffs - October 2018 - Media Roundup,"US Bank Layoffs - October 2018 - Media Roundup [Twin Cities] U.S. Bank laying off 1 percent of workforce due to ‘changing business needs’ https://www.twincities.com/2018/10/23/u-s-bank-laying-off-1-percent-of-workforce-company-wide/ [Biz Journals]...
read more",2018-10-25,0
U.S. Bank,USB,Very unstable environment to work with,"Less pay, loads of work n unexpected lay offs. No proper reasoning for lay offs. Contractors are retained n full timers are kicked out. It’s such strange horror to go through.",2018-10-25,2
U.S. Bank,USB,2 years with US Bank,I was with the Bank 2 years and got laid off 3 times along with many other people! WOW very unstable place to work!,2018-10-25,1
U.S. Bank,USB,Laid off after 10 years service,"I never expected I would get the news that I got this week. I was called into the office of a senior executive. I knew changes were coming and expected the meeting was to catch the department up on them, not that I was going to be laid off. The...
read more",2018-10-25,10
U.S. Bank,USB,No Loyalty,20 years of service ended yesterday.,2018-10-25,4
U.S. Bank,USB,Layoffs have been going on for a while (for example Owensboro),"I’ve left in September on my own – I just felt that the employee is not valued at US Bank – I am sure you can find a good manager here or there but in general they will not value you and the company will hire contractors if possible. This is...
read more",2018-10-24,4
U.S. Bank,USB,Official Statement on October 2018 Layoffs (1% total cut),"Link below, we are at 1% cut - will be much higer in some groups, especially IT... https://www.twincities.com/2018/10/23/u-s-bank-laying-off-1-percent-of-workforce-company-wide/",2018-10-24,1
U.S. Bank,USB,https://twitter.com/TheLayoff/status/1055130203591106561,https://twitter.com/TheLayoff/status/1055130203591106561,2018-10-24,2
U.S. Cellular Corp.,USM,"We are a small company, so it's hard to put us in a Mass layoff category","If you take a look at layoffs that are happening at $verizon-communications right now you'll see that thousands are being cut, with us it'll be more a dozen here or dozen there, so layoffs will be very limited. But since we are so closely knit, you...
read more",2015-12-07,1
U.S. Cellular Corp.,USM,20 cut from bensenville today,20 cut from bensenville today. Isary said more to come if things don't improve.,2013-05-04,0
U.S. Energy Corp.,USEG,I am surprised there are no layoff posts here.,"OK, it's probably because we are so small. But there are some other companies that are very busy here with thousands of posts. And some companies that are much smaller than US Energy but they still have busy forums here. OK, that's pretty much all I...
read more",2015-12-07,0
U.S. Physical Therapy Inc.,USPH,USPT operates a number (more than 400 in 40+ states as of 6/2012) outpatient occupational and physical therapy clinics throughout the USA,"USPT operates a number (more than 400 in 40+ states as of 6/2012) outpatient occupational and physical therapy clinics throughout the USA. Here are some of the locations in Texas: Amarillo, Arlington, Austin, Bedford, Carrollton, Cedar Hill...
read more",2012-06-19,0
U.S. Silica Holdings Inc.,SLCA,"Frederick, MD Layoffs for US Silica","Not sure why there are no posts here - I hope we can go back in time when US Silica was a great company, good place to work for. Those days are goine now.",2017-09-14,0
U.S. Silica Holdings Inc.,SLCA,Empty Shell,"3 Rounds of layoffs with mostly salaried employees. Poor infrastructure with no operational systems. Unit cost and stock price only value to top leadership. The oil boom is over yet company remains top heavy while gutting senior talent in the...
read more",2016-05-10,0
U.S. Silica Holdings Inc.,SLCA,Mar 2016 layoff 60 people. I don't think isp is pulling co. thru this. More on horizon,no body text,2016-03-31,0
U.S. Silica Holdings Inc.,SLCA,A sinking ship,30 corporate people and 50 or more at plants have been let go.,2015-09-16,0
UBS,UBS,Layoffs in investment bank,UBS Started layoffs in investment bank.,2019-03-12,4
UBS,UBS,UBS Layoffs 2019,Do you predict that there will be UBS Layoffs in 2019?,2018-10-30,2
UBS,UBS,Get a robo-adviser!,"I worked for them in the U.S. as a banker doing Securities Backed Lines and Mortgages and I'm glad to be out of there. Terrible technology. Horrible mortgage company. I thought a Swiss company would be great, but they are living in the stone age. The...
read more",2018-09-10,0
UBS,UBS,Must read from a former employee,"I worked for them in the U.S. as a banker doing Securities Backed Lines and Mortgages and I'm glad to be out of there. Terrible technology. Horrible mortgage company. I thought a Swiss company would be great, but they are living in the stone age. The...
read more",2018-08-08,0
UBS,UBS,Layoffs at UBS confirmed,"Looks like this will affect some of the bigger fish as well, for a change. UBS layoffs look set to happen as group prepares to trim its wealth management division by sacking dozens of its staff, Bloomberg has reported citing unnamed sources familiar...
read more",2018-07-31,2
UBS,UBS,uBS Layoffs ..June 2018,Old colleagues of mine have heard a new round of layoffs is underway. Some already laid off. GAM and WM in NY/NJ affected. No word of numbers.,2018-06-06,2
UBS,UBS,UBS Layoffs 2018,Is this a joke someone is trying to pull? How come now we are talking about layoffs in Zurich.,2017-10-15,0
UBS,UBS,Where can I find news about recent layoffs at UBS.,"I tried finding more info but there is nothing out there. Please share any news sources about UBS layoffs (if you have them) - this does not have to be 2017 only, any news is good regardless of how old the info is - I know there were several waves...
read more",2017-05-16,3
UBS,UBS,UBS Layoffs 2017,Whenever you think there will be no layoffs/job-cuts/RIFs they change the approach. Now all people are talking about job cuts in Zurich.,2016-11-23,2
UBS,UBS,"IT layoffs yesterday? I'm hearing this happened, anyone else hear the details?",no body text,2016-08-31,3
UBS,UBS,Support and Products Layoffs,"Do we have any updates here? If I remember correctly, there were rumors that they will be hit hard in June 2016 - has any of that happen?",2016-06-07,2
UBS,UBS,Rumoured to be May 6th 2016 but the day came and went. South East Asian town hall slated for May 19th,"and that should be when the layoffs are cometed so new head in Singapore can do a show and tell on body count and song and dance to hapless survivors. Am in WM division for over 10 years , Retrenchment usually coincides with payroll 19-22th day of...
read more",2016-05-11,1
UBS,UBS,UBS sucks. Top management care about their bonus and promotions. They let go all of their contractors,no body text,2016-02-15,4
UBS,UBS,Have to layoff for money reasons,"Hi. We must remember who the most important people are. It's me and the board members. I need to get rid of all American worked so I can get our bonuses over $100 million. I mean I do have the company pay some Irish lady to sing what I like for...
read more",2015-10-28,3
UBS,UBS,Series 7 Sponsorship,"Now, you gotta be very, very careful when it comes to dealing with characters that work for UBS. They lie to you and promise you whatever just to keep you there until they say okay your not needed any longer. And they tell you no when you ask for...
read more",2015-09-18,2
UBS,UBS,Q1 2016 UBS LAYOFFS,"Focus: Stamford - Compliance Group and GFS IT / Applications. Some software engineers in Nashville and Jersey City. This is what I heard, so take it with a grain of salt. 2016 may turn out to be a very challenging year as they are pushing for even...
read more",2015-09-14,3
UBS,UBS,"Stamford, Connecticut Layoffs","Do we have any updates on layoffs in Stamford, Conn? It's all over the news.",2015-08-14,1
UBS,UBS,Private Wealth Layoffs,Anyone heard more about this? Is this thing for real or what? Are we going to be cutting people on the Private Wealth side?,2015-07-14,2
UBS,UBS,Banking Layoffs - Mortgage Units,"There is a big hoopla about banking layoffs right now but it's mostly on the mortgage side of the big commercial banks. UBS is not affected by this but if the mortgage side at commercial banks continue to tank, this may spread beyond and affect UBS...
read more",2015-03-29,1
UBS,UBS,UBS Layoffs in 2015 and beyond,"You never know what's going to happen and when UBS will cut. I have been with the company for about 11 years now, I can give you a piece of advice. Ignore all layoff rumors, it does not matter what you hear, 2015 cuts, 2014 cuts, whatever. You need...
read more",2015-01-30,4
UBS,UBS,UBS Rumors,"So, here is what I heard, it might be all fake or not true but this is the rumor that I heard. The IT group will reorganize around 3/1/2015, some groups will be merged and this will require that we let go off some managers, now the rumor has it that...
read more",2014-12-19,6
UBS,UBS,Working for UBS,"Expect a lot of promises and a lot of work. Get ready, 80 hr work week cannot be worse. Good luck",2014-10-30,4
UBS,UBS,PaineWebber Layoffs,"Do you know if PaineWebber is still laying people off. I noticed a job posting by PaineWebber and I'd like to apply, yet given the uncertainty caused by the latest round of layoffs I am not sure if I need to pursue this opportunity. I know that this...
read more",2014-09-19,2
UBS,UBS,"Client Service Associates Cuts - Coral Gables, FL","Any news here, I heard that there might be some significant cuts in Coral Gables. Anyone?",2014-09-09,4
UBS,UBS,PaineWebber - UBS Wealth Americas August 2014 Cuts,"Around 100 folks were let go, mostly broker aides",2014-08-15,4
UBS,UBS,October 2014 Layoffs and Reorg,"Anybody has more info about this - I heard that there might be a reorg at UBS and since I am considering joining the company I wanted to see if insiders had more info about the plans. To be frank, I heard that there will be a reorganization effort...
read more",2014-08-13,1
UBS,UBS,2012 Cuts at UBS,"In 2012 there was a major cut - I was let go in December 2012. I am not sure what happened after I left but I know that we were talking about 15% cut. Ermotti was making statements about shaping up Investment Banking and billions of dollar in savings...
read more",2014-07-21,1
UBS,UBS,"New joiners, a question","A serious question: who works at UBS? Its been like what, 7 years of non stop bad news. What makes some 22 year old think ""well, after all that utter shit and mediocrity, I am sure ILL live the models and bottles life style I read about on wso""",2014-07-01,3
UBS,UBS,Not working at UBS is a gift,Not working at UBS is it's own reward....unless you got kids or mortgage or a timeshare in the Hamptons,2014-07-01,2
UBS,UBS,"IT Layoffs are coming to: Boston, Chicago, Dover, New York, Salt Lake City, Stamford, Wilmington","2014 and after - if you work in Boston, Chicago, Dover, New York, Salt Lake City, Stamford or Wilmington (all Americas) you might be on the chopping block - get your resume ready...",2014-06-10,1
UBS,UBS,Severance Pay - UK redundancies (2014),What is a typical severance pay for the UBS people who were found redundant in UK?,2014-06-09,2
UBS,UBS,Lay off bad people,"Just like cancer, a small number of dangerous and bad-behaving cells slowly but surely kill off the normal cells. UBS body is not dead yet, but many of the good body parts are killed off because of a few bad behaving cells. UBS is not just a few evil...
read more",2014-05-30,2
UBS,UBS,Things are good in Q1 and Q2 of 2014,"Profits are up, we are making money, everyone is happy. Can it be better? Certainly! But, we can stash a billion every quarter, pay nice fat bonuses, take care of our people and customers - while we march forward there will be casualties, some...
read more",2014-05-22,0
UBS,UBS,Ongoing cuts,"Nothing more to add for UBS, we do let people go all the time, I think we have 60,000 employees, you would expect at least 2% to be let go every year from UBS, so that is 1200 folks, roughly 100 every month, it's really nothing major for UBS. We did...
read more",2014-05-20,2
UBS,UBS,2014 UBS Layoffs,"I'd appreciate if someone can post reliable information on the 2014 layoffs at UBS. I work for a competitor and we went through 2 rounds of cuts in 2013 and one round in 2014. Long story short, it's unstable here and I applied for a position with...
read more",2014-05-16,2
UBS,UBS,UBS outsources a lot,"UBS has a big machine shop mentality where most team members are treated like cogs in a mechanism. In addition, you have external pressures forced by the UBS executive management where IT and Ops team is now has to be at least 70% outsourced, no more...
read more",2014-05-12,5
UBS,UBS,"Culture, Office and Layoffs","The main office has become a horrible politically-driven, bureaucratic mess. Pretty much all managers are required to force-rank employees by positions/titles even though roles and areas of expertise may be very different. In turn, this morphs into a...
read more",2014-05-01,1
UBS,UBS,"10,000 Were Let go in 2012","So, no surprises here - you'd have to agree that this is common practice in the industry and UBS is not an exception to the rule. Hire, fire, hire again - it's a never ending cycle. In addition, financial service companies were first to move offshore...
read more",2014-04-30,1
UBS,UBS,"Layoffs, Training Program and Cross-Department Communication","We have layoffs all the time and people are used to it. Just go with the flow, do not complain too much and you’ll be fine. If you get cut, you’ll have enough skills and you will be prepared by UBS to go work anywhere else. It’s a reputable company...
read more",2014-04-22,1
UBS,UBS,"This week is London turn, a Swiss kiss before dying?","This week is London turn, a Swiss kiss before dying?",2013-02-12,0
UCN Inc.,UCNN,I left in 2008 during the downturn,"Have things improved? I'd like to apply for job again, just checking if things improved at UCN.",2014-07-22,0
UGI Corp.,UGI,UGI Layoffs 2019,Do you predict that there will be UGI Layoffs in 2019?,2018-10-30,0
UGI Corp.,UGI,UGI Layoffs 2018,I left a few years back but still have good friend over there - now I am hearing that you may have job cuts in King of Prussia.,2017-10-15,0
UGI Corp.,UGI,UGI Layoffs 2017,"If you think about things in a rational way, all business problems may lead to job cuts and reductions in King of Prussia.",2016-11-23,0
UGI Corp.,UGI,UGI Layoffs 2016,What is the likelihood of UGI layoffs in King of Prussia in 2016? Please let me know if you have any information.,2015-11-05,0
UIL Holdings Corp.,UIL,window.alert(“test”),window.alert(“test”),2015-06-30,0
ULTA,ULTA,Ulta Salon Cosmetics & Fragrance Layoffs 2019,Do you predict that there will be Ulta Salon Cosmetics & Fragrance Layoffs in 2019?,2018-10-30,0
ULTA,ULTA,ULTA will continue to expand,I know many retailers struggle - I think we'll be fine,2017-10-15,0
ULTA,ULTA,Ulta Salon Cosmetics & Fragrance Layoffs 2018,"Layoffs always happen, you cannot change that fact. Accept it and focus on work. We are not safe here in Bolingbrook.",2017-10-15,0
ULTA,ULTA,Ulta Closing All Stores Hoax,"Do not fall for this. there is a ton of information on the web about how this hoax originated and it had to do with a statement that Sephora was buying Ulta and closing all the stores. The hoax was certainly: Completely false No stores are closing...
read more",2017-07-18,1
ULTA,ULTA,"No layoffs and no store closures at Ulta, but...","This is going to be a long rand on Ulta… Here at Ulta it feels like the company and the management do not trust employees or treats employees with trust and respect. For example, our bags must be clear – I’ve worked at many retailers and this was not...
read more",2017-07-18,0
ULTA,ULTA,Ulta Problems Abound,"I'll start with my rant about pay - here at Ulta, our pay is low for responsibilities expected to fulfill. Period, it's low and they (exec mgmt) knows it - this is by design.... No time is given to recruit or network outside their 4 walls, you must...
read more",2017-07-18,0
ULTA,ULTA,Ulta Salon Cosmetics & Fragrance Layoffs 2017,If I tell you that I am concerned you'll laugh - but how can you ignore so many warning signs here in Bolingbrook.,2016-11-23,0
ULTA,ULTA,Working for ULTA,"Prepare to have fun while working here at ULTA - here is a few bullets to bring you up to speed on the work culture here: Too much gossip and backstabbing Hours are bad - between 4 to 10 a week Mgmt is sometimes rude to customers and employees...
read more",2016-10-13,1
ULTA,ULTA,Ulta Salon Cosmetics & Fragrance Layoffs 2016,What is the likelihood of Ulta Salon Cosmetics & Fragrance layoffs in Bolingbrook in 2016? Please let me know if you have any information.,2015-11-05,0
ULTA,ULTA,ULTA closing some stores,"do you have a list of stores that might be closed - i heard rumors, not sure if this is right",2015-08-06,1
UMB Financial Corp.,UMBF,Who is going to do work now,no body text,2015-09-03,1
UMB Financial Corp.,UMBF,"UMB is getting rid of the entire staff, over 45 people in Operations at the Toronto, Ohio branch by second quarter next year.",no body text,2015-09-03,0
UMB Financial Corp.,UMBF,umb,maybe,2015-05-06,3
UNFI (United Natural Foods Inc.),UNFI,Is this even legal?,"Can United Natural Foods really lay off so many people without severance? Talk about kicking long-term employees when they're down - not only do they want to take away our livelihood, but also any safety net that could mean a world of difference to...
read more",2019-03-21,3
UNFI (United Natural Foods Inc.),UNFI,Closing Auburn Tacoma & Portland DC's,Building a centralized DC in Centralia Wa. They don't want to offer any severance packages. Prepare to strike! Sad state of affairs.,2019-03-20,1
UNFI (United Natural Foods Inc.),UNFI,Laying off people 12 days before christmas....,That is cold. Sounds like they are desperate..,2018-12-13,4
UNFI (United Natural Foods Inc.),UNFI,Layoffs,They spent all this money acquiring SuperValu in October only to start laying people off in November with no prior warning in an effort to cut costs.,2018-12-08,5
UNFI (United Natural Foods Inc.),UNFI,Supervalu New Stanton first to be laid off,June 2019 pay cuts and layoffs coming to new Stanton. We lost everything come next contract I just got the email from a good friend at HQ at UNFI that theyre coming to bust tbe union as fast as possible,2018-10-24,2
UNFI (United Natural Foods Inc.),UNFI,What to Expect?,"Supervalu associate here, what’s to be expected with the new “merger”? How is your standard/cases per hour? Do you have multiple areas of selection (break pack or full case items)? How many hours do you work per week and is it the ‘norm’? Do you have...
read more",2018-10-12,1
UNFI (United Natural Foods Inc.),UNFI,Expect layoffs with SuperValu deal,"I know we are the acquiring company, but that doesn't mean we are safe. Companies always use situations like these as an excuse for layoffs they've been planning for a while. This ensures that backlash for UNFI is minimal. I'm pretty sure we are...
read more",2018-07-31,0
UNFI (United Natural Foods Inc.),UNFI,2016 Layoffs at UNFI,Do you think that we'll have massive layoffs in Q1 or Q2 of 2016?,2016-01-26,0
UNFI (United Natural Foods Inc.),UNFI,Do you hire,"I graduated in 2014 and wanted to know if UNF is hiring new folks, I have a degree in business administration and would do anything where Untied Natural Foods finds me useful. I hope that you do not lay off people.",2014-07-22,0
UNFI (United Natural Foods Inc.),UNFI,"hey, this is a hot trend, right","hey, this is a hot trend, right. natural foods? but, let's say one does not have money to buy any food, what options do i have? i'd expect united natural foods to be annihilated during this great recession. who needs that fraud...",2009-08-06,0
UPS,UPS,Visalia (Tulare County) Layoffs,60+ people lost jobs. I am sure there will be more closures even though many sides of UPS' business are doing just fine.,2019-02-15,0
UPS,UPS,UPS Layoffs In GBS Finance,"UPS is closing the doors of the Visalia Collections site. 64 employees and several employees within a few months to a few years of retirement will be loosing their jobs as well as the chance to retire at 55 and have health benefits. Some employees...
read more",2019-01-15,2
UPS,UPS,Ups cutting hours,My neighbor and many other employees of ups are having their hours cut in half. Such a shame. He has two small children.,2018-12-07,1
UPS,UPS,UPS Layoffs 2019,Share any updates you may have about UPS Layoffs in 2019 or beyond?,2018-10-30,1
UPS,UPS,Early Retirement offer,What are the details of the offer? Beyond you need to be fifty five and ten years of service. Are they sweeteners like adding some years of service or a higher salary average in the calculation?,2018-09-13,0
UPS,UPS,Upcoming Worldship Team Layoffs,"Folks on the Worldship team in MD were notified about job termination and will have until October to find replacement jobs... If they cannot a replacement job, they will be severed and a standard three months severance will be paid out. More and more...
read more",2018-08-17,0
UPS,UPS,More UPS layoffs,"At least 100 hundred IT employees from all over the country were laid off this week. They say they’ll open some of the jobs in Alpharetta, GA and laid off employees can apply for them (yes, apply for your own job) but who knows if they really will...
read more",2018-08-15,2
UPS,UPS,Anybody else worried about this year's peak season?,"Is anybody else worried that we'll have a disappointing peak season that will not only affect seasonal but other employees as well? Last year we were already feeling the effects of Amazon's decision to do a bulk of its own deliveries, and this year...
read more",2017-12-07,1
UPS,UPS,such a fun place to work at...not,"well, if you think breaks are overrated, ups is the place for you. they promise you'll get breaks (which are desperately needed with the hours we are doing,) but you are never allowed to actually take them. while you don't get breaks, you will get to...
read more",2017-12-05,0
UPS,UPS,You're never good enough for UPS,"I understand having a policy that favors personal improvements, but what UPS has is simply ridiculous. The philosophy they promote that you need to improve constantly achieves the opposite effect. Supervisors and managers either intentionally or on...
read more",2017-11-14,0
UPS,UPS,"Bad management, worse hours","The management at UPS is all over the place. People who are getting promoted either don't know their jobs or simply don't care. This is mostly because they have been promoted to management positions not on merit, but with a little help from their...
read more",2017-11-11,0
UPS,UPS,UPS Layoffs 2018,True? Layoffs at corporate in Atlanta.,2017-10-15,1
UPS,UPS,"The layoffs are starting at the Lenexa, Kansas hub, in the feeder department. The layoffs don't bother me, but they get longer every year. S---s",no body text,2017-01-13,2
UPS,UPS,United States Bubble,"What people do not understand is that in these companies we work for its not about race anymore, they do not care whose head is cut off whose family is left behind its about profit and greed. The USA is an a severe recession and its going to go like...
read more",2017-01-08,1
UPS,UPS,UPS Layoffs 2017,Is someone able to comment on layoffs in Atlanta.,2016-11-22,1
UPS,UPS,"These jobs are going to Scranton part, India and the Philippines.","People will not be able to transfer. These jobs are being outsourced so that UPS can add on to their record profits. These jobs are going to Scranton part, India and the Philippines. Another money saving ploy to the detriment of their longtime hard...
read more",2016-08-26,0
UPS,UPS,UPS Freight - Richmond - Layoffs - Aug 2016,"Not sure why it’s silent on UPS layoffs, but there was a massive cut in Richmond… Eighty folks will be cut this quarter and some folks are leaving immediately or have left already. Multiple dpts were hit – all of them in UPS freight, and since the HQ...
read more",2016-08-24,2
UPS,UPS,Any announcement on UPS layoffs today,The board is quiet but it's my understanding there are layoffs at UPS,2016-08-23,1
UPS,UPS,"UPS cuts feeder department in Abilene, TX",Do you have any updates on this one? Has it been cut yet (referring to Abilene)?,2016-05-24,0
UPS,UPS,Welcome Abney - Cost Cutting and Layoffs,That's kind of what's next for UPS,2016-02-11,0
UPS,UPS,2016 Job Cuts,"If cuts happen this year, do folks with more seniority at UPS get better treatment (e.g., offered transfers etc) - serious responses only please",2016-01-21,0
UPS,UPS,UPS Layoffs 2016,What is the likelihood of UPS layoffs in Atlanta in 2016? Please let me know if you have any information.,2015-11-05,2
UPS,UPS,What is it like to work for UPS?,no body text,2015-10-28,3
UPS,UPS,Abilene Texas feeder department is about to be moved to Ft. Worth causing a loss of 30 feeder jobs in Abilene,"Abilene Texas feeder department is about to be moved to Ft. Worth causing a loss of 30 feeder jobs in Abilene. About 15 jobs will be moved to Ft. Worth with the opportunity for about 1/2 of the feeder drivers to follow their work but the rest will...
read more",2015-10-28,1
UPS,UPS,"What about making all those guys ""full time drivers"" in august of 2014 then ""laying them off"" in Jan 2015?","Oh and here's the kicker they can work a split shift in the hub to get their 8 hours but at half of their driver pay AND they aren't allowed to take another job! After barely keeping our heads above water the last 6 months, Well, now those guys are...
read more",2015-10-28,0
UPS,UPS,2015 layoffs at UPS,"We all heard the rumor that UPS might be planning a large reorg with possibly some units being absorbed. I am not sure if this is true, but I've been with UPS for about 8 years now and nothing will surprise me any more. I think that the executives...
read more",2014-09-17,9
UPS,UPS,There is always something happening,"cannot complain too much as we are still expanding, but I heard that there were RIFs in Corporate",2014-09-12,1
