company,ticker,title,body,date,replies
DIRECTV,DTV,October/1st quarter layoffs for DTV call centers???,Hearing rumors of more layoffs for DIRECTV call centers in OCT or 1st qt 2017. ANYONE heard anything of this? Team leader positions up???,2016-08-19,2
DIRECTV,DTV,Rumor about end of year surplus,"I heard there will be a huge surplus in LA before the holidays seasons. Mostly in engineering and ops. I am surprised it took this long for AT&T to decide after failing to integrate DTV. Well, this failure does not surprise me, however, when AT&T...
read more",2016-08-19,2
DIRECTV,DTV,Just lay us off and quit trying to make our jobs HELL!,"We see a video about the preferred scheduling and how they saved 5k hours in OT, yet they slam us in the queue every day and let the early crew go home but an hour later they offer OT and cancel all offline activities, so the late shift gets screwed...
read more",2016-06-09,4
DIRECTV,DTV,News about Legacy DTV Call Centers,"Hey, all - I'm a legacy DTV guy in El Segundo, but have made a number of connections with folks in the DTV call centers, and I just wanted to get some news about how much damage has been done out there. I've heard that Huntsville got slammed today...
read more",2016-05-23,4
DIRECTV,DTV,DTV layoffs? Any news? Monday?? How many??? Anyone?,Anyone have insight on numbers/% of TL's to be laid off Directv Boise? Managers? SR managers?,2016-05-22,1
DIRECTV,DTV,Don't forgot to check the AT&T section of this site https://www.thelayoff.com/at-and-t,no body text,2016-05-07,2
DIRECTV,DTV,CSr's for DTV,"Many CSr's for DTV got there notice AT&T wishes to take over so there laying them off. Also many contractors in areas at&t Uverse is located or not having contract renewed Uverse techs will be installing DTV now,",2016-04-27,4
DIRECTV,DTV,The next round of layoffs will be begin sometime next week at El Segundo and the LABC.,Situation is hopeless.,2016-04-27,1
DIRECTV,DTV,Many CSRs for DTV got their notice - AT&T wishes to take over so they are laying them off.,Also many contractors in areas AT&T UVERSE is located or not having contract renewed UV techs will be installing DTV now,2015-12-26,0
DIRECTV,DTV,Lay offs starting up again at the Los Angeles Broadcast Center. Check around you. Going to be ugly.,no body text,2015-12-13,6
DIRECTV,DTV,DIRECTV Layoffs 2016,What is the likelihood of DIRECTV layoffs in El Segundo in 2016? Please let me know if you have any information.,2015-11-05,0
DIRECTV,DTV,Ergen will kill you all in the next 5 years.,"The former DirecTV engineering prior to 2005 was great. They were the one pioneering the whole sat delivery idea. The new DTV management after 2005 got rid of them and hired a bunch of incompetent ""engineers"" (they were technicians, actually. Look at...
read more",2015-09-24,1
DIRECTV,DTV,Will AT&T cut off DirecTV contractors?,no body text,2015-09-20,5
DIRECTV,DTV,PMO,Our PMO is the best PMO crew on the plannet,2015-09-15,5
DRS Technologies Inc.,DRS,DRS layoff 2018,"DRS Technologies Melbourne FL massive layoffs 2018. Layoffs will continue throughout the year. Lot's of people will be looking for work in Brevard. This was posted recently in an old thread. Any chance somebody here knows more about this? Any more...
read more",2018-04-27,0
DRS Technologies Inc.,DRS,DRS Layoff,"I will never forget who people who work for DRS Layoff and I lost my good employees who are my favoriate person in my life but I accepted a hard one and move on and nothing I cant do with DRS in 2015 that was a big hit my life that the company have...
read more",2017-06-07,2
DRS Technologies Inc.,DRS,2014 Layoffs @ DRS Technologies,I might be joining DRS - are you maybe letting people go right now (I have to be very careful),2014-05-07,1
DRS Technologies Inc.,DRS,Salary information,Can I find salary information for DSR Tech somewhere? I do not have anything to add to the layoff discussion but I'd appreciate if somebody is able to answer my question. Good luck and I hope you'll never have layoffs at DSR.,2013-12-10,0
DRS Technologies Inc.,DRS,"if you have been layed off, contact me on how to protect your 401k from any loses and recieve a 20% bonus.","if you have been layed off, contact me on how to protect your 401k from any loses and recieve a 20% bonus.",2012-08-23,1
DRS Technologies Inc.,DRS,It's pretty sure that we'll see another round of lay offs here at DRS during Summer/Fall 2012,It's pretty sure that we'll see another round of lay offs here at DRS during Summer/Fall 2012. The numbers do not add up as DRS has more employees than we need.,2012-07-18,1
DRS Technologies Inc.,DRS,test,test,2012-04-18,0
DST Systems,DST,Again....,Yet another rumor that tomorrow 3/20 will be D-Day... Does anyone know if there is any truth to this most recent rumor? Any layoffs happen this month anywhere in this company?,2019-03-19,4
DST Systems,DST,SS&C No Pay Rises,I have just been told that there are no pay rises this year across the whole of SS&C. Is this true? How often often does SS&C do this or is this the first time.,2019-03-19,21
DST Systems,DST,Bill Stone Video Update,Can’t wait 😊,2019-03-18,6
DST Systems,DST,Medical leave = gone,"Just got a return text from a now former co-worker. He went out on a medical leave the beginning of February and was due back today. Few of us chipped in and bought coffee, bagels, etc...to welcome him back and he was a no-show. Someone else asked...
read more",2019-03-11,4
DST Systems,DST,Layoffs,"With so many experienced people layed off in June 2018, I don’t see another layoff in the forcible future.",2019-03-05,6
DST Systems,DST,Feb 28th bonus?,Anyone see a bonus come thru yet?,2019-02-28,16
DST Systems,DST,"If you’re over 50, been laid off and having a hard time finding a new job","Its not because you’re old. It’s because you are most likely difficult to get along with in the workplace and you’ve made a bad name for yourself, people talk, companies call colleagues at other companies to check you out before they even extend an...
read more",2019-02-26,9
DST Systems,DST,I heard layoffs are March 1st...,Bonus paid and a pink slip.,2019-02-26,9
DST Systems,DST,Why...,Is it really not happening until April...,2019-02-25,3
DST Systems,DST,Layoff,"I heard they are going to pay out the bonuses the End of February, then instead of your your performance raise in April, they will lay you off with all getting a 2 week severance.",2019-02-15,2
DST Systems,DST,Any news of layoffs for this month?,Just curious about what your are hearing around your areas.,2019-02-14,4
DST Systems,DST,Everyone’s had a year to find a new job,"Everyone’s had a year to find a new job. If you’ve been in your role a very long time, like over 5+ years, never grown or had a promotion, you’re a gone. My group is slow as molasses. We all know it’s just a matter of time, and that time is most...
read more",2019-02-14,5
DST Systems,DST,Layoffs in April 2019,There’s a rumor.,2019-02-13,4
DST Systems,DST,No more layoffs for 2019 and 2020,Enjoy.,2019-02-12,9
DST Systems,DST,A few of us in my group got stock options last year after the merger,"Does that make us all safe from future layoffs? I mean they would not give us stock in the company if they were going to lay people off, right???",2019-02-08,7
DST Systems,DST,Ice storm,"I hear that due to the upcoming ice storm, they have placed all critical personel in rooms at the Marriott. If you weren’t offered a room - you are on the lay-off list.",2019-02-06,3
DST Systems,DST,Well???,When is the layoff?,2019-02-01,15
DST Systems,DST,Today,"Let it be today, the day they let some of us go....",2019-01-30,6
DST Systems,DST,Is it gonna happen,"The end of Jan 2019 is coming soon, any news or talks of layoffs??",2019-01-17,7
DST Systems,DST,Employees still here including myself are and have been on borrowed time,"2,500 employees gone give or take 500 through layoffs and attrition since early 2017. Likely layoffs to come early summer and fall of 2019. Constent game of musical chairs with leadership. Company provides no direction for the future except to get...
read more",2019-01-16,9
DST Systems,DST,SS&C lettet,"I was let go from BFDS in October 2017 after 24 years and employed elsewhere in Nov 2017 to current day. Last night I grabbed my mail and had a 9x12 envelope with the SS&C logo. There was a jumble of sentences on page 1&2 basically indicating that...
read more",2019-01-09,8
DST Systems,DST,Long term medical disability - Whats the point!?,"Have heard of at least three cases now of people on chemo be let go or forced out basically that were trying to get on long term disability .....never believing long term medical disability again as a ""benefit"". If you truly wont honor the benefit...
read more",2019-01-07,8
DST Systems,DST,Who Says the job market is good?,"Wages have not increased in years. Of course if you're talking about low-level jobs at places like retail and fast food, yeah, they are hiring and maybe you get a buck raise for leaving Burger King for Taco Bell. Try getting a Vice President job...
read more",2019-01-04,6
DST Systems,DST,Who is looking for a new job?,"Most of the people I know are already hunting down new jobs to get away from this mess. Is this a company wide thing? I really hope it is, a mass exodus of employees might be what the DST management needs to realize they can't treat us the way they...
read more",2019-01-03,17
DST Systems,DST,I heard a rumor that in 2019 there. will. be. layoffs.,Just thought I’d pass it on.,2019-01-03,4
DST Systems,DST,Someone on this site is obviously bored @person constantly talking stocks and debt,"Quit trolling this board with speeches then praising yourself troll. No one cares.......... Here is a thought. Why not find a discussion board that is actually dedicated for something like that versus on a layoff site where people just want to know...
read more",2019-01-03,7
DST Systems,DST,Debt is what paralyzes you in any situation,"Markets go up. Markets go down. Position yourselves to take the opportunities each present. Money is made going up AND going down. Layoffs happen during either, but more so in a down market. This is all you need to understand to know what's around...
read more",2019-01-02,12
DST Systems,DST,2019 is going to be horrible,"Well, given that December 2018 was the worst in stock market history since 1931, you can bet your last DST dollar that massive layoffs will be happening everywhere in all companies. So it doesn’t really matter where you work, the good times are over...
read more",2019-01-02,12
DST Systems,DST,thelayoff.com = rumorville site not a preaching forum,"I don't know anything new about job layoffs at DST. So I am done with my thought process on this. Now is the next persons turn to state if they know anything or not. Not that hard. Apparently is rocket science to some on here. Yes we get there are...
read more",2019-01-02,10
DST Systems,DST,Christmas bonus,Did layoff ruin bonuses?,2019-01-01,3
DST Systems,DST,Starting the new year with layoffs,"Been hearing about a major layoffs round sometime in January. Any truth to that? Frankly, wouldn't surprise me one bit for DST to start off a year with layoffs. That seems to be the only thing upper management knows to do lately to pretend they are...
read more",2018-12-18,42
DST Systems,DST,Did you hear the big news yet?,Discuss.,2018-12-18,16
DST Systems,DST,Just be done already,"Are they doing more layoffs at the end of Dec or not, this whole not giving any information is exhausting!",2018-12-17,6
DST Systems,DST,Didn't Dst always say they would never layoff?,"As a downtown supporter, didn't they pledge to never downsize? How does Dst former upper management feel about the owner's changes?",2018-12-14,7
DST Systems,DST,Reminder of Who We're Wealing With Here,"This article is in one of these threads iirc: DST employees were hit Tuesday with massive layoffs, but the decision to fire 6% of the back-office providers’ staff should have been no surprise to those listening to the firm’s CEO speak to investors...
read more",2018-12-13,3
DST Systems,DST,More cuts coming,"They are changing the game up some. The large layoffs are being replaced with smaller discreet layoffs. With their overall objective of offshoring all coding efforts and their need to meet the numbers, it is inevitable. Their agenda has not changed.",2018-12-11,4
DST Systems,DST,"Dst means ""don't stay there"", layoff warning of old","In 1979 the joke was Dst stood for ""don't stay there"", and anyone wanting to be appreciated did not stay at dst. Dst is toxic. The layoffs effect the hang on group that should have never stayed 20 yrs. Sadly some made it their whole career, while...
read more",2018-12-11,6
DST Systems,DST,Sort your priorities,"How can people be thinking about bonuses and raises right now? We've been having constant layoffs, which we know are going to continue well into the following year. This has stopped being about bonuses a while ago, now people are lucky if they still...
read more",2018-12-10,4
DST Systems,DST,Dst should laid off its upper management,Should cut management 20 yrs ago. They created criticism as if it was a virtue,2018-12-08,5
DST Systems,DST,Definite,"Apparently SS&C has confirmed to the labor dept, that the big lay-off will be in April. The biggest yet!",2018-12-06,12
DSW Inc.,DSW,DSW Layoffs 2019,Do you predict that there will be DSW Layoffs in 2019?,2018-10-30,0
DSW Inc.,DSW,No coverage of DSW layoffs,"Why is this not in the news when hundreds of people laid off, The DSW website states they are adding million hours in payroll to the stores and incentives to all full time associates which there are none now! Where is the media coverage of...
read more",2018-06-01,1
DSW Inc.,DSW,What was the criteria?,Does anyone what was the criteria they used to keep the assistant manager and to let go of the other assistant manager?,2018-05-29,1
DSW Inc.,DSW,"Major layoffs at DSW, May 2018","Half of the managerial staff members and full time associates laid off without warning. During layoffs legal made a point of emphasis on the fact that this wasn't a financial decision and that the company was losing money by graciously doling out...
read more",2018-05-28,0
DSW Inc.,DSW,DSW Layoffs 2018,Someone please confirm RIFs or layoffs in Columbus.,2017-10-15,6
DSW Inc.,DSW,DSW Layoffs 2017,I'd like to see if someone can give us more info or details about job cuts in Columbus.,2016-11-23,0
DSW Inc.,DSW,LAYOFFS HAPPENING TODAY 6/21/16,no body text,2016-06-21,0
DSW Inc.,DSW,DSW Layoffs 2016,What is the likelihood of DSW layoffs in Columbus in 2016? Please let me know if you have any information.,2015-11-05,1
DSW Inc.,DSW,DSW is expanding,"So, we'll see how things pan out",2014-07-23,0
DTE Energy Co.,DTE,DTE Energy is more then fair.,"I recently retired from DTE after32 years and have nothing but good to say about them (at least the gas side of the company Michcon)). They have a no lay-off policy and do everything to avoid any type of lay off. They plan ahead the best they can and...
read more",2019-02-05,1
DTE Energy Co.,DTE,DTE Energy Layoffs 2019,"If the economy turns around, do you anticipate any DTE Energy Layoffs in 2019?",2018-10-30,0
DTE Energy Co.,DTE,DTE Energy Layoffs 2018,I need to know when layoffs will happen (need to make a major purchase and I am anxious) here in Detroit.,2017-10-15,0
DTE Energy Co.,DTE,DTE Energy Layoffs 2017,Has the layoff been announced lately are there rumors is there any updates on what's going on - I am referring to layoffs in Detroit.,2016-11-23,0
DTE Energy Co.,DTE,DTE Energy Layoffs 2016,What is the likelihood of DTE Energy layoffs in Detroit in 2016? Please let me know if you have any information.,2015-11-05,0
DTE Energy Co.,DTE,"I used to work for DTE, I hated it there - I worked in payroll and it was dull and boring while I had to interact with some top class back...","I used to work for DTE, I hated it there - I worked in payroll and it was dull and boring while I had to interact with some top class back stabbers. I guess, if you want to survive at DTE ou might want to start working on your back stabbing skills...
read more",2013-02-26,0
DTE Energy Co.,DTE,The Detroit-based electrical and natural gas utility DTE Energy avoided broad layoffs in response to the recent recession by redeploying...,The Detroit-based electrical and natural gas utility DTE Energy avoided broad layoffs in response to the recent recession by redeploying employees from areas where less staff were needed to areas where the company could make opportunities available.,2013-02-25,0
DTS Inc.,DTSI,"From the sound of it, layoffs will be increasing! Do you have a Plan B? Work At Home United has been helping families achieve financial...","From the sound of it, layoffs will be increasing! Do you have a Plan B? Work At Home United has been helping families achieve financial stability for years... don't wait till you get your layoff notice. Take action now. Visit www.mom2six.com",2012-11-14,0
DTS Inc.,DTSI,not good,not good,2012-11-13,0
DXC Technology,DXC,DxC is Hiring!!,"Yes, dXc is constantly looking for a good steak cutter! The current wouldnt cut well and she's blaming the knife not the meat!",2019-03-21,4
DXC Technology,DXC,Past DXC employees should email DXC Management,"I read the post about using Twitter to get the message out about how bad DXC is but here is another idea. If you are former DXC employee; why not email Mikey; Jo and other Sr.Management that you know how you feel about DXC. There email addresses are...
read more",2019-03-21,9
DXC Technology,DXC,USA - question for recent hires / or people who know,"In USA, when do the health benefits start? And when does the healthcare premium taken out of paycheck? Any specific dates and example you could give would be nice. Say, you started work on Monday, 2/4. Your first paycheck would have been 2/15 (for 1...
read more",2019-03-21,3
DXC Technology,DXC,DXC Self-Driving Car,Is anyone else worried that DXC is helping to develop a self-driving car? It seems like it would have the tendency to break apart and then drive over a cliff right before ejecting all its passengers.,2019-03-21,5
DXC Technology,DXC,Pro DXC comments vs reality,"Amazing how when the truth of the blatant , negative employee treatment and abuse is revealed on this board , the boot lickers want to come out and defend the indefensible. That’s the participating voice of an industry that does no care about its...
read more",2019-03-20,7
DXC Technology,DXC,Moving over to Mphasis,"US based here. We were told that as of April 30th, we can either take a wfr and get the severance package or move over to a company called Mphasis. Anyone moved over to that company or know of anyone? What are the benefits like? If we decide to move...
read more",2019-03-20,13
DXC Technology,DXC,"Look DxC, I'm now being headhunted","Look DxC, after you dumped me like useless thrash, i got a job within 2 weeks and has switched to a better salaried job with bonus.. Now being headhunted for a better ranking job.. Now with the recruiter discussing the prospect...",2019-03-20,8
DXC Technology,DXC,$200 million savings before end of Q4,"Looks like AMER is getting a kicking (not heard of it in other regions).... $200 million in ""savings"" before end of Q4.... heads already rollin' (because there are no other ""savings"" to be made) GIS I assume. That mass layoff end of March 2019? Its...
read more",2019-03-19,11
DXC Technology,DXC,DXC wont even fill open positions for paid for client projects,"Clients are awarding DXC project work and the company will not hire the needed contractors to do the work. If the skill does not exist in the company and available, they simply ignore the demand from the client and ruin the relationship. Clients are...
read more",2019-03-19,4
DXC Technology,DXC,Rebranding yet?,"It’s 2019 ... isn’t it time for Computer Sciences Corporation , I mean CSC , I mean DXC to have its rebrandinding commence?",2019-03-16,7
DXC Technology,DXC,Why not Twitter?,"Hey DXC employees, I have noticed that many of these comment views only get a few hundred and maybe a 1000 at most. What about creating a twitter account to get more exposure since we all feel DXC su***cks and are trying to communicate to others the...
read more",2019-03-15,14
DXC Technology,DXC,DXC is inert,"As I started to write this , I realized that’s DXC just isn’t worth the thought , let alone the effort . That’s when you realize you have moved on . Just go out into the professional arena and mention “ DXC” in conversation . Note the response : “...
read more",2019-03-14,2
DXC Technology,DXC,I took a significant pay cut to get out. Totally worth it,"I took a significant pay cut to get out. Totally worth it. I am happy and enjoy every day. My family enjoys being around me again. The big surprise was the difference in insurance benefits. My take home pay is nearly the same as before because my new...
read more",2019-03-13,10
DXC Technology,DXC,Had to defend my decision to quit,"I told my coworkers I was ready to quit and all of them reacted like I was crazy for leaving instead of waiting to be laid off - like either that or severance is a guarantee... I'm really shocked at how much people are willing to sacrifice for a huge...
read more",2019-03-12,8
DXC Technology,DXC,"Every worker is unique, and it's time for a workplace solution that gets that.","Can you believe that DXC posted a tweet that says ""Every worker is unique, and it's time for a workplace solution that gets that. Put people - not technology - at the focus of your digital workplace. https://dxc.to/2Tu60Vo #ThriveOnChange""",2019-03-11,4
DXC Technology,DXC,No Salary Hikes :( :(.. Is This True ?,"I have joined this complany 1.6 months ago in India. I am hearing that there are no appraisals and hikes this year. when I have asked this to my manager , she just blushed and moved away without any answers.",2019-03-11,15
DXC Technology,DXC,Leaders who make wholesale cuts,"Any leader who makes large numbers of cuts, or who is involved in letting people go. Whether that’s part of the transformation protects where you get put into pools and they host your calls and exit dates or deciding where the cuts are made is on...
read more",2019-03-11,1
DXC Technology,DXC,Work from home,"How many of you work from home? And if you do, is there an office by you that you could go into if you wanted to? They are closing the last location in my state. I’ve worked from home for over 7 years but would go in once in awhile for meetings.",2019-03-09,17
DXC Technology,DXC,Silver Tree Consulting (aka former CSC Employees),"The ""CEO's"" biography (RR) is a crock of manure: ""He also led the creation of CSC’s largest commercial outsourcing relationship with Zurich Financial Services, which transitioned over 2000 applications and infrastructure resources to global delivery...
read more",2019-03-08,1
DXC Technology,DXC,Digital Hiring @ DXC - is it a waste of Money or ML strategic move for betterment ??,"Lately DXC has been hiring people with Digital Skills across different locations, close to 6000 people in various skills. At DXC we dont have any specific project for those skills and these people are gonna be sitting in bench (Only ML or God knows...
read more",2019-03-08,6
DXC Technology,DXC,"This wasn't a merger , but a take over by HPE","Originally it looked as HPE and CSC were merging and best processes ,procedures and locations would be used from both companies. But of late all the CSC directors are gone , except lying ML and were starting to use the poor HPE processes.",2019-03-07,16
DXC Technology,DXC,Immoral behavior - not paying suppliers,"From AP on 3/6: “payments are in hold, provide us the business justification to send the same to corporate for necessary approvals and to expedite the payment.” And then a follow-up: “currently payment is rationed for each and every invoice. Hence...
read more",2019-03-07,9
DXC Technology,DXC,T shirt,"At this point I figure I am going to market a T-Shirt idea. Not original but if you take the amount of disgruntled ex staff abound , it may garner significant income , thusly making amends for the lack of merit increases .... “ worked half a life at...
read more",2019-03-07,2
DXC Technology,DXC,At DXC the customer trust ends once the deal is signed,"I left DXC after 1 year. I was used to working at places where my work made a difference and where i built trust with customers. At DXC the customer trust ends once the deal is signed. Once the customer finds out the promises were lies, the customer...
read more",2019-03-05,10
