company,ticker,title,body,date,replies
HP (Hewlett-Packard),HPQ,Australia Wave 3 Layoffs about to kick in.,"Around 9 September 2018 , Hp Inc will kickoff the 3rd round of the Australian WFR(work force reduction) .",2018-08-30,0
HP (Hewlett-Packard),HPQ,What is the typical end of year bonus?,I’m new at HP and I would like to know what is the typical end of year performance review bonus? And what is the typical salary increase after each year? I’m an engineer located in the United States Thanks!,2018-08-10,4
HP (Hewlett-Packard),HPQ,Budget constraints?,"I am just one of many thousands of temp employees that work at HP. My employer sent out an alarming email stating that due to HP budget constraints, both contract workers and HP employees will not be working the entire 4th of July week. Only certain...
read more",2018-06-21,11
HP (Hewlett-Packard),HPQ,"This is an upgrade, not a new thing","HP didn't just announce 5,000 new layoffs. This is a part of the 4,000 layoffs that were originally announced two years ago. The company increased its original estimate of 4,000 by 500 to 1,000. In addition, some of these layoffs have already taken...
read more",2018-06-06,9
HP (Hewlett-Packard),HPQ,"HP is planning 5,000 job cuts as part of restructuring plan in 2018-2019","A 5,000 layoffs is coming. Does anyone know in which area it will come? Personal systems? Industrial Printing? Office Printing? 3D Printing? or in which site? or when exactly?...
read more",2018-06-06,4
HP (Hewlett-Packard),HPQ,IT restructuring at HP,"Looks like a lot of restructuring about to happen in IT....you know what that means... I have come to hate the word restructuring. It is nothing than a sneaky way to announce layoffs without actually using the word layoffs. I guess they think it's...
read more",2018-06-01,8
HP (Hewlett-Packard),HPQ,Jobs going to India,"A lot of work from Vancouver and Boise is being moved to India, affecting contractors. Not sure about HP positions, but I would suspect some are being off-shored as well...
read more",2018-05-25,8
HP (Hewlett-Packard),HPQ,Layoffs after all hands meeting,Watch for layoffs 3/2/18,2018-02-16,24
HP (Hewlett-Packard),HPQ,Oh dear ....,https://www.theregister.co.uk/2017/12/11/hp_synaptics_keylogger/,2017-12-13,1
HP (Hewlett-Packard),HPQ,"Come back home, my beloved daughters and sons...","... Things will be so different this time, so come back to papa. Much lower salaries, less benefits, at least 70% of the population 25 years old or younger... You know this is what you want. Come on... Give me a hug! DXC Technology will be hiring...
read more",2017-11-14,12
HP (Hewlett-Packard),HPQ,HP Layoffs 2018,Is it true that we might have cuts (layoffs) in Palo Alto.,2017-10-15,9
HP (Hewlett-Packard),HPQ,"HP is selling many patents, changes are coming","HP is biding over 1,000 patents in printing and computing areas. http://oceantomobidask.com/",2017-09-24,4
HP (Hewlett-Packard),HPQ,At least your company is out there about it unlike others in SV,http://www.reuters.com/article/us-hpe-redundancies/hpe-plans-5000-job-cuts-bloomberg-idUSKCN1BW34C?il=0,2017-09-21,0
HP (Hewlett-Packard),HPQ,HPE Malayasia Going to cut lot of jobs,"Yesterday they announce they are going to cut lot jobs in hpe malaysia by end of this month, most relating to DXC....",2017-08-17,2
HP (Hewlett-Packard),HPQ,Both HP Inc and HPE slapped with class-action suit,"Posted this in HPE, but it should be seen here as well. A class-action suit has been submitted against both HP inc. and HPE. The suit both alleges racism and ageism. Gotta say, with latest happenings, not surprised in the least...
read more",2017-07-26,8
HP (Hewlett-Packard),HPQ,Layoffs in San Diego,no body text,2017-04-20,3
HP (Hewlett-Packard),HPQ,HP Boise-Idaho site may be closing other sites?,http://fortune.com/2017/03/16/idaho-hp-campus-building/,2017-03-26,2
HP (Hewlett-Packard),HPQ,Thieves,"BRIEF-HP says CEO Weisler's 2016 compensation was $28.7 mln versus $18.7 mln in 2015 REUTERS 02/17/2017 5:30 PM *HP Inc. CFO Catherine Lesjak 2016 Compensation Valued at $12.7M, Up From $7.3M in 2015 >HPQ DJ REALTIME NEWS 02/17/2017 5:20 PM *HP CEO...
read more",2017-02-19,5
HP (Hewlett-Packard),HPQ,Does any know if other HP inc sites are closing? Ireland site was announced in the news yesterday,Ireland's HP Inc (HPI) site is closing. They are laying off 500 at least. Does anyone knows if other sites may close? How do you recognize that a site is about to close?,2017-02-10,1
HP (Hewlett-Packard),HPQ,Layoff Payoffs,http://www.forbes.com/sites/panosmourdoukoutas/2016/12/27/hewlett-packards-split-have-massive-layoffs-paid-off/#539e74055729,2017-01-01,3
HP (Hewlett-Packard),HPQ,HP Layoffs 2017,I can tell you that rumors are flying around about job cuts in Palo Alto.,2016-11-22,18
HP (Hewlett-Packard),HPQ,Massive Layoffs through 2020 - What are your thoughts?,"I was hoping things will improve here at HP but we seem to be sinking deeper and deeper ever since the split (even before the split)... What are your thoughts on the job cutting plans? HP plans to lay off 3,000 to 4,000 employees over the next three...
read more",2016-10-18,21
HP (Hewlett-Packard),HPQ,http://www.bbc.com/news/business-37651831,"US computer company HP Inc has said it expects to cut 3,000 to 4,000 jobs over the next three years. The hardware business of the former Hewlett-Packard announced the plans as part of a larger restructuring effort. It is hoped the cuts will generate...
read more",2016-10-14,2
HP (Hewlett-Packard),HPQ,Mentoring,"It is all about having a senior person as a mentor. I have seen very competent people, go nowhere, while absolute incompetents seemingly get promoted and raises. The company is built on a business plan that stresses month to month financials. They...
read more",2016-10-05,5
HP (Hewlett-Packard),HPQ,"At HP R&D Brazil, they announced that they are going to cut 55 employees (from a total of 300 or so) by the end of October FY16.","That is, by the end of this year. (This is Rio Grande do Sul, Porto Alegre -- not São Paulo.) I won't be surprise if they close the entire R&D in Brazil. It s---s anyway. Thinking they can be in this layoff list, employees are unable to focus on...
read more",2016-10-03,6
HP (Hewlett-Packard),HPQ,Ex Cisco Employee looking for HPE professional services feedback,I got laid off recently from Cisco and pretty close to land a job with HPE professional services. I would appreciate any gotchas about HPE professional services.,2016-09-25,8
HP (Hewlett-Packard),HPQ,"The ""new"" HP Inc. We all should be very proud of our strategies for gaining market share...","Way to go, Dion! You are a good disciple of Whitman... http://www.bleepingcomputer.com/news/hardware/hp-accused-of-sabotaging-non-hp-ink-cartridges/",2016-09-20,0
HP (Hewlett-Packard),HPQ,What's next? Floppy discs and cassette tapes? That's what I would call innovation...,"Competitors (specially start ups) will kick our butt on gaming & ""blended"" reality. I can easily see HP making acquisitions there very soon - bidding against heavyweights. In terms of 3D printing, I think we'll kick @ss in a big way (at least in the...
read more",2016-09-13,2
HP (Hewlett-Packard),HPQ,HP Inc. Goes Old School With Plans to Sell Copy Machines,http://fortune.com/2016/09/12/hp-printer-copier/ - Good luck with that. Xerox is extremely well positioned there...,2016-09-12,1
HP (Hewlett-Packard),HPQ,HP Agrees to Acquire Samsung Printer Business for $1.05 Billion,"Eliminating Samsung as a competitor in the printing business for $1B was a steal. I wouldn't be surprised if in 1-2 years Canon, Epson & Xerox join their printing businesses into a new stand-alone Company. In terms of HP, it's not difficult to...
read more",2016-09-12,2
HP (Hewlett-Packard),HPQ,cclass action lawsuit - hp age discrimination,I see that some employees are filing a class action lawsuit against HP. I was laid off after 31 years with HP/EDS. I suspect it was age related. I just found this website and submitted my information. http://hpagediscriminationinvestigation.com/,2016-08-26,4
HP (Hewlett-Packard),HPQ,"At least 700 more employees in HP Inc. will be cut in Q4 (Aug-Oct 2016) in order to meet the FY16 3K target (2,300 have been ""let go"" as of Q3).",Most of those remaining layoffs will be done in the US... The Q3 Company performance results weren't as bad as I expected. The issue continues to be lack of innovation to sustain/grow REAL revenues past 2017...,2016-08-25,5
HSBC,HSBC,HSBC Layoffs 2019,HSBC Layoffs 2019 What's your prediction as it relates to the possibility of HSBC Layoffs in 2019?,2018-10-30,0
HSBC,HSBC,Sink or swim,"This is not a bad company to work for, but neither is it one of the best. HSBC does provide adequate training in all aspects of the industry - just not for the position you are hired for. You are pretty much left on your own to be self taught or hope...
read more",2018-01-23,1
HSBC,HSBC,Stay away,"HSBC can be a great beginning to kickstart your career but give it a year or two at the most - and move on! This company has proven time and again that career development and growth do not exist here. I have witnessed management give promotions to...
read more",2018-01-13,0
HSBC,HSBC,"HSBC Mortgage Layoffs - 197 positions in Brandon, Florida","More mortgage industry layoffs, things are accelerating and it's not looking good for 2018.... See below: A review of state employment data indicates that several real estate finance firms have recently made, or are planning to conduct, rounds of...
read more",2017-08-09,0
HSBC,HSBC,Anybody else thinks majority of these are long obsolete?,"I ran into this article listing 16 reasons HSBC is the best place to work, and while I can't find the date it was posted, it feels utterly outdated. Most of them used to be true once upon a time, but lately, majority are a thing of the past...
read more",2017-07-18,0
HSBC,HSBC,"If HSBC can get cheaper peons, they will","There's nothing we can do to change this. There will always be people in other countries who are willing to work for much less, and HSBC will turn to them when they want to cut costs. No matter how bad they can be and how good we are - it's not...
read more",2017-07-17,1
HSBC,HSBC,"We need more, not fewer workers","I don’t understand why HSBC keeps laying off people, when we have more work than we can handle as it is. There is absolutely no life/work balance, we are expected to work unreasonably long hours to make sure everything gets done. And as people get...
read more",2017-07-14,1
HSBC,HSBC,Shares soar high,"The share prices of HSBC have never been this high, thanks to Hong Kong traders. Not sure how this will translate to future layoffs (it can cut both ways,) but it certainly bodes well for the company itself...
read more",2017-07-14,1
HSBC,HSBC,Layoffs constantly loom over us,"I am really sorry for the folks in Brandon who are losing their jobs, but this is nothing new at HSBC. They only make the news when they do a clustered round of layoffs, but they have been letting go of people constantly in the past few years. They...
read more",2017-07-14,0
HSBC,HSBC,"Brandon, Florida Layoffs - 200 people... about 70 remaining...","This is on the mortgage side. More layoffs to come. Also, as things are moving on the net, more people do internet banking and less offices and branches are needed. This will result in many branches to be closed, it'll be a bloodbath in years to...
read more",2017-07-13,0
HSBC,HSBC,Brandon FL,"WARN filed, 197 cut.",2017-07-06,0
HSBC,HSBC,Do not stay too long here,"HSBC is a great place to spend a few years at but it's hard to work there - the deadlines can be really tough on the IT side and there are many egos and people who are really full of sh-- - they will work you a lot and you will be stressed out but...
read more",2016-08-31,2
HSBC,HSBC,What's there not to love?,"Yearly layoffs, and always handled very poorly. Super slow moving, red tape everywhere, wait, wait, wait, layoff... Finally, no any room for advancement in middle level unless you are already a senior manager. What's there not to love?",2016-05-17,0
HSBC,HSBC,Guided Percentages,"Forced distribution (helpfully rebranded ""guided percentages"") and stack ranking is poisonous and makes it difficult to build talented teams and impossible to keep them together.",2016-05-16,1
HSBC,HSBC,Sheffield,"Dreadful low morale, period. Significant amount of ""peacocking"" by most middle/senior managers, period. No recognition or development time for technical professional development, period. Destroys WLB at most opportunities by ignoring when you're...
read more",2016-05-16,2
HSBC,HSBC,Outsourcing Games - Sheffield workers are training Indian counterparts,"HSBC workers are told to train their foreign replacements http://www.thestar.co.uk/news/axed-sheffield-hsbc-workers-told-to-train-their-foreign-replacements-1-7914218#ixzz48rBxVBXe America had its fair share of this (Disney, Edison), now, we welcome...
read more",2016-05-16,1
HSBC,HSBC,2016 Redundancies in UK,"From Fortune Magazine this week: The restructuring will eliminate one-fifth of jobs globally and around a sixth of jobs in Britain. HSBC, Europe’s largest bank, was to begin laying off 850 information technology workers in Britain on Monday, the...
read more",2016-05-16,0
HSBC,HSBC,2000 to be laid off by HSBC in Commercial Banking,"Savings target - 5 billion USD. To get there we'll have to have massive redundancies, up to 50,000 people will be laid off. What we know so far is that approximately 2000 people will be laid off in Commercial Banking, granted there is a ton of people...
read more",2015-11-24,1
HSBC,HSBC,"Things can improve in 2016, but still many predict layoffs","Most of the financal sector is under huge pressure, HSBC is not an exception. You can expect layoffs in NYC in 2016 but they may not be as big as we had them in the past",2015-11-09,0
HSBC,HSBC,2015 Redundancies Looming,"That's what I heard, I heard that next 6 months will be very difficult as we'll be letting people go",2015-03-15,1
HSBC,HSBC,HSBC Layoffs 2014,"I know there is a lot of rumors about HSBC laying off thousands in 2014. Just look around the industry and you'll see pretty much EVERY SINGLE COMPETITOR doing the same thing - so, chill and do your work, there is nothing we can do about this.",2014-05-02,0
HSBC,HSBC,HSBC will be downsizing in 2014,"We'll continue to cut, at least here in US. Look at what's happening with all other banks and you'll be able to predict what's going to happen with HSBC. I am not predicting doom, however HSBC moves sometimes slower than our peers and since everyone...
read more",2014-02-26,0
HSBC,HSBC,"Today, Gulliver announced that we'll be cutting again! Where does this stop","Today, Gulliver announced that we'll be cutting again! Where does this stop. We went from 300K to 250K folks in less than a year. Circa 10 units have been nuked, 20 more will go this year. He's unable to make money so he's cutting costs - he should...
read more",2013-05-13,0
HSN Inc.,HSNI,350 to be laid off,"Hundreds will be laid off at HSN as the merger with QVC progresses. HSN and QVC will roll up under QXH, a new brand - Qurate will own it - they will lay off 350 by EOY - but mostly HSN St Petersburg (Corp) and Long Island folks. A lot of changes, a...
read more",2018-10-18,1
HSN Inc.,HSNI,Employees of Home Shopping Network pay the price,"I knew this would happen! As soon as the HSN and QVC merger was announced I knew that consolidation will hit us much more than QVC and unfortunately I was right. Now hundreds of people are being laid off on our side while QVC is basically unaffected...
read more",2018-10-18,2
HSN Inc.,HSNI,How many H1B employees is HSN keeping while laying off Americans?,no body text,2017-11-08,1
HSN Inc.,HSNI,Any updates about 2017 possible layoffs here,Anyone has more info about HSN layoffs that may be happening in March 2017 - is that just a rumor?,2016-10-13,0
HSW International Inc.,HSWI,Digital is all around us,"So why do we not do better than we do? I joined HSW a few years ago, I thought we will kick butt",2014-07-24,0
Hackett Group Inc.,HCKT,2016 Layoffs and Bench Management,2016 will be tough for all of us - hang in there,2015-11-09,0
Hackett Group Inc.,HCKT,2015 Layoffs,Do you know if we will be having layoffs this year again and who might be affected.,2015-02-18,1
Haemonetics Corp.,HAE,2016 layoff at Haemonetics,"Does anyone have an update on what's planned for the rest of 2016 as it relates to job cuts and RIFs at Haemonetics? There are many rumors flying around and I am curious if other people are hearing what I have been hearing. Please let me know, even...
read more",2016-07-20,0
Haemonetics Corp.,HAE,Layoffs imminent,no body text,2016-05-10,0
Haemonetics Corp.,HAE,"Liked the company, but recently had 20-25 person layoff",no body text,2015-11-02,0
Haemonetics Corp.,HAE,@R - There is nothing cool about Haemonetics,@R - There is nothing cool about Haemonetics,2013-10-03,0
Haemonetics Corp.,HAE,"Nope, Haemonetics is cool and doing well","Nope, Haemonetics is cool and doing well. So, dont get too excited...",2009-08-06,0
Hain Celestial Group Inc.,HAIN,Layoffs in Lake Success,Significant layoffs taking place today Thoughts and prayers to anyone who has been impacted,2018-10-15,0
Hain Celestial Group Inc.,HAIN,Any layoff updates for 2017 or 2018 for HCG,Do you have more details on what the downsizing and cost cutting plans for Hain are? If you have more info please share and also please share locations.,2017-09-01,0
Halliburton Co.,HAL,CMT and Casing Eq Layoffs,Anybody hear of layoffs coming to CMT and Casing tech?,2019-03-03,0
Halliburton Co.,HAL,Confirmed - Layoff at NB Sperry and Landmark yesterday,"A number of employees and managers were let go. Some projects were deprecated, too.",2019-03-02,8
Halliburton Co.,HAL,Halliburton Layoffs Confirmed March 2019,Layoffs are happening across the board. Mark Richard wants 10% cut. Happening mid-March.,2019-03-01,5
Halliburton Co.,HAL,Kicking rocks down the road,I wonder if they will set up Jersey barriers and have city cops blocking employee parking like last time,2019-02-26,3
Halliburton Co.,HAL,"Trump attacks OPEC again, warning against high oil prices","U.S. President Donald Trump resumed his attacks on OPEC, saying the world is too fragile to handle a price hike and urging the cartel to “relax and take it easy.” Trump’s war of words with the Organization of Petroleum Exporting Countries punctuated...
read more",2019-02-25,2
Halliburton Co.,HAL,Technology Layoffs Coming,"Budgets have been cut accross the board for technology and the consensus is that they are over capitalized in labor. Headcount reduction talks in progress as we speak. I am in the room now. Be warned, especially WLP",2019-02-18,10
Halliburton Co.,HAL,Clueless sing3 technology managers,"Thinking back, I do not regret leaving Halliburton . The current technology manager plus the team leads are clueless about what they’re doing. Other than giving useful feedback, they say oh go email this tech advisors in Carrollton, and oh what does...
read more",2019-02-15,3
Halliburton Co.,HAL,This isn’t good.,"Global oil supply to swamp demand in 2019 despite output cuts - IEA. - The global oil market will struggle this year to absorb fast-growing crude supply from outside OPEC, even with the group's production cuts and U.S. sanctions on Venezuela and...
read more",2019-02-14,0
Halliburton Co.,HAL,Post about HR removed?,Kinda funny how fast the disparaging post about corrupt HR got removed,2019-02-14,5
Halliburton Co.,HAL,Here's Why You Should Sell Halliburton (HAL) Right Away,"Halliburton Company HAL has lost 32.5% in the past year and the struggle is likely to continue as crude volatility has created an uncertainty for oilfield service businesses. The one-year pricing chart shows that Halliburton has underperformed the...
read more",2019-02-08,2
Halliburton Co.,HAL,U.S. Stocks Climb on Upbeat Earnings Report,"HAL - well, not so much so.",2019-02-05,3
Halliburton Co.,HAL,Duncan PGLS moving...guess what’s next,"Been here more years than most....missing the good old days.....they start moving all the pgls and a lay-off is coming.....sad they gonna spend all that money putting lipstick on a pig for that 100 year mark but give us the boot at the same...
read more",2019-02-04,8
Halliburton Co.,HAL,Artificial Lift Contract Win,I heard on the qtrly call Haliburton won some Artificial Lift contracts in Middle East and Latin America. What did they win and are they looking for hiring subject matter experts?,2019-01-24,1
Halliburton Co.,HAL,Halliburton Feels U.S. Fracking Slowdown More Than Schlumberger,"The world’s biggest oilfield service companies are feeling the U.S. fracking slowdown as shale producers slash spending forecasts. But Halliburton Co. may be bearing the brunt of the pain while arch-rival Schlumberger Ltd. benefits from its bigger...
read more",2019-01-23,3
Halliburton Co.,HAL,#10yearHALchallenge,2009 vs 2019... How much have you changed?,2019-01-22,5
Halliburton Co.,HAL,Halliburton Q4 Earnings Expected to Decline,"Wall Street expects a year-over-year decline in earnings on lower revenues when Halliburton (HAL) reports results for the quarter ended December 2018. While this widely-known consensus outlook is important in gauging the company's earnings picture, a...
read more",2019-01-15,7
Halliburton Co.,HAL,10% RIF in February for NA?,Anyone else hear of this?,2019-01-13,15
Halliburton Co.,HAL,Cold Stack,They are preparing to start cold stacking equipment in Duncan again.,2019-01-12,2
Halliburton Co.,HAL,Exclusive: Zinke linked to real estate deal with Halliburton chairman,https://www.politico.com/story/2018/06/19/ryan-zinke-halliburton-park-whitefish-montana-647731,2019-01-10,0
Halliburton Co.,HAL,Any news on the Caldwell yard?,no body text,2019-01-10,3
