company,ticker,title,body,date,replies
OMNOVA Solutions Inc.,OMN,Omnova is laying people off in early 2013...,Omnova is laying people off in early 2013...,2013-01-21,0
ON Semiconductor Corp.,ON,ON Semiconductor Layoffs 2019,Thoughts? Any ON Semiconductor Layoffs in 2019?,2018-10-30,5
ON Semiconductor Corp.,ON,ON Semiconductor Layoffs 2018,"It's hard to predict things, but folks are saying that there might be cuts in this year Phoenix.",2017-10-15,0
ON Semiconductor Corp.,ON,ON Semiconductor Layoffs 2017,"Now, let's try to predict if we might have job cuts in this year Phoenix.",2016-11-23,0
ON Semiconductor Corp.,ON,SoylentGreen time,"Those of you who fall under SGA headcount.....prepare yourselves. Those of you overpaid product managers of parts multiscourced with fairchild popcorn. Prepare yourselves. And will someone please get overpaid dinosaurs to be recognized as an...
read more",2015-11-19,1
ON Semiconductor Corp.,ON,ON Semiconductor Layoffs 2016,What is the likelihood of ON Semiconductor layoffs in Phoenix in 2016? Please let me know if you have any information.,2015-11-05,1
ON Semiconductor Corp.,ON,"Yep, Layoffs today. All around the world.",no body text,2015-10-16,0
ONEOK Inc.,OKE,"Tulsa, OK Layoffs 2014","I heard some rumors, nothing concrete though",2014-09-12,0
ONEX Corporation,OCX,Save-A-Lot store in Rock Island closing,"New owner, but everything else is the same. Stores keep closing. The latest ones are in Rock Island and Milan. This is really sad, I was kind of hoping things would change. This old and still naive...
read more",2018-12-07,0
OSI Systems Inc.,OSIS,OSI Layoffs 2017,Post any info on possible layoffs in 2017 - post info if you have it.,2016-11-08,0
Oaktree Capital Group LLC Un,OAK,Rumors have a backoffice headcount drop coming in December 2015-Januar 2016.,no body text,2015-07-26,0
Oasis Petroleum Inc.,OAS,"Great reviews, come work for Oasis",Just saying - check it out: https://www.glassdoor.com/Reviews/Oasis-Petroleum-Reviews-E354503.htm,2017-06-19,0
Oasis Petroleum Inc.,OAS,"DeGoyerville, USA",no body text,2016-02-27,0
Obagi Medical Products Inc.,OMPI,Obagi Medical Overview,Do you have a link where I can find more about Obagi Medical?,2014-10-31,1
Obagi Medical Products Inc.,OMPI,"Obagi's doing good, - Nu-Derm seems to kick but in the marketplace, I know for sure there are jobs open in several departments","Obagi's doing good, - Nu-Derm seems to kick but in the marketplace, I know for sure there are jobs open in several departments. I would recommend Obagi to any folks looking for jobs. There some jobs in Drums, PA.",2012-07-14,0
Obagi Medical Products Inc.,OMPI,are you guys hiring?,are you guys hiring?,2010-01-07,0
Obsidian Energy,OBE,2013 Layoffs,"No Layoffs now, but Penn West had cuts before - I was let go in 2013 Here is a record: https://seekingalpha.com/news/1240542-penn-west-announces-new-round-of-layoffs",2018-04-17,0
Occam Networks Inc.,OCNW,And Bob said: During 2009 we strengthened Occams competitive position through successful product introductions and a new international sales...,And Bob said: During 2009 we strengthened Occams competitive position through successful product introductions and a new international sales presence... Huh.,2010-03-02,0
Occam Networks Inc.,OCNW,"I am still in college (EE), my bro works for Occam and while I understand that the company is under pressure I still think it\'s awesome - I\...","I am still in college (EE), my bro works for Occam and while I understand that the company is under pressure I still think it\'s awesome - I\'d love to work there. 2 more years to go :-)",2010-02-16,0
Occidental Petroleum Corp.,OXY,Why does Oxy hire so many ex-cons?,It seems like everyone we hire comes from ConocoPhillips. And we are going to move into Conoco's old office buildings. Just seems too weird to be coincidental. Anyone have an explanation?,2019-02-05,1
Occidental Petroleum Corp.,OXY,Office Space,"What is the deal with office space? They are cramming people in every nook & cranny. There are putting multiple people in offices where it’s meant for one person. They are putting people in the basement, conf rooms etc.",2019-01-16,3
Occidental Petroleum Corp.,OXY,Occidental Petroleum Layoffs 2019,"If the market makes a turn soon, do you think there will be Occidental Petroleum Layoffs in 2019?",2018-10-30,2
Occidental Petroleum Corp.,OXY,Oxy still have high turnover?,"Does the bullying, persecuting hate of Oxys work environment still lead to a high turnover of staff and a need to hire rejects from other companies? Is there still a culture of bullying from smirking bigots who have no problem looking over their...
read more",2018-10-13,6
Occidental Petroleum Corp.,OXY,Layoffs at Occidental Petroleum in September?,"Just found this board, I'm hoping somebody here can help me out. We've started hearing rumors about major September layoffs at Oxy, but there is very little detail related to it. I can't figure out if the rumor is actually just guessing or if it...
read more",2018-08-20,4
Occidental Petroleum Corp.,OXY,Not everybody has it bad at Occidental,"Well, I have to say that I will defend Oxy . So far comparing with previous experiences/employer working for Oxy have been the best. I would not lie that we have some issues inside but the positive overcome the negative. At this particular moment is...
read more",2018-08-09,7
Occidental Petroleum Corp.,OXY,Stay away,"Make sure you conform and there is nothing different about you compared to the gang already there. You'll be persecuted until you have to quit your job if you are different and the people doing it will tell you that you deserve it. Don't challenge...
read more",2018-07-23,4
Occidental Petroleum Corp.,OXY,What is Oxy like?,I have an opportunity to come work at Oxy and I’m trying to determine if I should? What’s the work life balance like?,2018-07-12,7
Occidental Petroleum Corp.,OXY,CEO IS A DUNCE...Political Hack,"Yep, true that.",2018-06-24,4
Occidental Petroleum Corp.,OXY,Oxy outside hiring,"Oxy have hired a lot of failures and dropouts from other companies who couldn't hack it at a professional firm. I know of at least two FEs from Chevrons Midcon group out of Midland and another two from Conoco. These peoples performance was extremely...
read more",2018-06-18,2
Occidental Petroleum Corp.,OXY,View count reflecting topics,Nice to see the view count has dived to about 10% of what it used to be when 'layoffs' used to be the topic of the 'layoff' forum. People voting with their feet on Oxy yet again.,2018-05-20,1
Occidental Petroleum Corp.,OXY,Where will the Great Company with Great Employees demonstrate their greatness next?,"California? Nope. Sold out and ran from California. Garbage assets that were run in to the ground, workplace bullying and persecution of people who were different and a total lack of ability to retain anyone near professional staff. Remember LTS 1...
read more",2018-05-20,4
Occidental Petroleum Corp.,OXY,I guess topics not related to 'layoffs' get removed. Hypocrite much?,I guess topics not related to other peoples definition of 'layoffs' get removed. Hypocrite much?,2018-05-20,1
Occidental Petroleum Corp.,OXY,How do you feel about moving to Conoco's old Dairy Ashford Campus in Houston?,It looks like we will be moving to the Conoco campus on Dairy Ashford soon. I hope the moat has plenty of fish in it and not just alligators! Maybe I will be able to fish out my window!,2018-03-30,23
Occidental Petroleum Corp.,OXY,Layoffs in Centurion,There were 5 people laid off last Thursday with in Centurion....,2017-10-30,3
Occidental Petroleum Corp.,OXY,Occidental Petroleum Layoffs 2018,I can tell you that rumors or gossip are flying around about job cuts in Houston.,2017-10-15,1
Occidental Petroleum Corp.,OXY,Layoffs Centurion,There are several layoffs within Centurion .....some have left others last day 8/12/2017 10+ people,2017-08-10,1
Occidental Petroleum Corp.,OXY,layoff rumors,"Rumors that we will be seeing layoffs in the next few months, especially after the townhall in October. Anyone else hear anything?",2017-08-01,2
Occidental Petroleum Corp.,OXY,XOM to acquire OXY rumors,"Rumors around XOM are that they are looking to acquire OXY to strengthen presence in the Permian. Other companies (Pioneer for example) are also being considered. Could be a win-win situation. XOM becomes largest operator in the Permian in one deal...
read more",2017-07-28,4
Occidental Petroleum Corp.,OXY,Where will the Great Company with Great Employees demonstrate their greatness next?,"California? Nope. Sold out and ran from California. Garbage assets that were run in to the ground, workplace bullying and persecution of people who were different and a total lack of ability to retain anyone near professional staff. Remember LTS 1...
read more",2017-05-27,2
Occidental Petroleum Corp.,OXY,Are there retirement funds for employees laid off in 1987,"I am one of the employees that worked through the 1st merger when NGPL Lombard became Mid-con and then was laid off when company became Ociidental. My question is do we get retirement funds seeing that i am now 65 yrs old or did we get all we were to...
read more",2017-05-15,0
Occidental Petroleum Corp.,OXY,Kramer Slams OXY....Again,Just finished watching Mad Money....Same story...OXY is speculative...has been a poor performer. Just what is the plan forward for this company?,2017-03-27,1
Occidental Petroleum Corp.,OXY,CEO has got to go. Time to end the social experiment.,"Reported on Mad Money ""poorly managed company"" Sell",2017-03-07,6
Occidental Petroleum Corp.,OXY,Hiring Freeze Feb 2017,"Rumor is OXY is implementing a hiring freeze, could this be the beginning of something else?",2017-02-24,3
Occidental Petroleum Corp.,OXY,Midstream VP talking layoffs,"The VP of Midstream (RC) was talking about cutting staff at one of the ECN Meet-the-Manager events and talking down about the majority of people with less than 10 years of experience. He said ""you guys are pretty much worthless to us now. We're...
read more",2016-12-08,8
Occidental Petroleum Corp.,OXY,Occidental Petroleum Layoffs 2017,"Many folks are talking about job cuts, layoffs in Houston.",2016-11-23,2
Occidental Petroleum Corp.,OXY,"Its never safe to work for Oxy - ask people who work in the North Sea, Elk Hills, South America, Libya. Safe? Comical.",no body text,2016-05-18,1
Occidental Petroleum Corp.,OXY,Oxy buying Apache??,Has anyone heard rumors about Oxy buying Apache?,2016-05-18,5
Occidental Petroleum Corp.,OXY,Unethical behavior going on in Centurion/Midstream regarding pay and hours!!!!!,"There are several contractors who are classified as ""hourly"" but when they work OT they are only paid straight time. Federal law stipulates how hourly people are supposed to be paid for OT (which is time and half) and I don't understand how the...
read more",2016-05-02,2
Occidental Petroleum Corp.,OXY,is it safe to be direct hire with the OXY -UAE? I need your comment ..THanks,I was send by them an official letter of appointment.,2016-03-30,2
Occidental Petroleum Corp.,OXY,Occidental Chemical Layoffs,Keep drinking that corporate Kool-Aid - and all will be just fine in 2016,2016-03-22,1
Occidental Petroleum Corp.,OXY,The Emperor has no clothes,"“Becoming the Industry Leader” Any other current employees read this recent letter from Stevey and “VIKI”? Curious to hear your reactions… What moron thinks up this stuff? I have a cost-saving idea: fire the moron who wrote this drivel. (Pretty sure...
read more",2016-03-10,4
Occidental Petroleum Corp.,OXY,Bonuses or no bonuses?,Any rumors? Bonuses would be announced within the next two weeks based on prior timeline,2016-02-11,18
Occidental Petroleum Corp.,OXY,"Just heard through a mole in HR, planned cuts coming soon. Get ready!!!",no body text,2016-01-25,13
Occidental Petroleum Corp.,OXY,Oxy is hiring for lot of SAP openings in Houston.,But don't join. They are hiring one person to replace 3-4 people from their Dallas move. Making their employees work more..cutting costs..,2016-01-21,3
Occidental Petroleum Corp.,OXY,"Layoffs coming soon, starting next week. Good luck. Lets post any layoffs or rumors in any depts here.",no body text,2016-01-10,6
Occidental Petroleum Corp.,OXY,Pay Cuts,"Pay Cuts..... Apparently Oxy is telling their vendors etc. to cut costs for supposedly the 2nd time in 2015. The first time was supposed to have been in Spring.....some of the agencies that Oxy uses are giving their employees the reduction in pay to...
read more",2016-01-04,5
Occidental Petroleum Corp.,OXY,Proud of Oxy,I'm proud of Oxy and how management has been navigating the downturn. Cost cutting initiatives to save jobs and reaching down to find efficiencies. Looking forward to 2016 with a company that I'm proud to work for! Here here!,2015-12-31,10
Occidental Petroleum Corp.,OXY,No Bonus for OXY Field Workers,no body text,2015-12-12,2
Occidental Petroleum Corp.,OXY,I'm considering accepting an offer in Oxy Chem. What's the culture in the Dallas office and anyone with knowledge of impending layoffs?,no body text,2015-11-19,5
OccuLogix Inc.,OCCX,Canadian Occulogix?,"Is this the biotech startup founded in Toronto, Canada",2013-12-17,1
Ocean Bio-Chem Inc.,OBCI,All is fine at OBC,"I spent last four years here at OBC - I like the folks and work, no issues and things are developing good. Some of our competitors are struggling and having layoffs but no layoffs here at Ocean. We have good vacation policy, pay well and people tend...
read more",2013-12-17,0
OceanFreight Inc.,OCNF,Transportation business is dead.,Transportation business is dead.,2009-05-29,0
Oceaneering International Inc.,OII,Worst is yet to come,"Word on the street is a buy out is coming soon , a lot of people will loose there jobs.",2019-03-10,2
Oceaneering International Inc.,OII,Asset Integrity Leadership,"Over the past four years the AI Management has gone from proactive healthy management from people who climbed through the ranks, who made money and communicated with staff. To a bunch of folks who have neither worked in or understand the AI business...
read more",2019-02-20,3
Oceaneering International Inc.,OII,iwocs LEADERSHIP,"STILL CANT BELIEVE THAT THE WORST DIVISION IN OCEANEERING TOOK OVER STAR AND IS NOW LEADING IT INTO THE GROUND. THE MERGER WAS THE WORST THING THAT COULD OF HAPPENED. THE CH'S, DO'S. RC'S, BL'S, DV'S OF THE MANAGEMENT ARE SO INCOMPETENT AND ONLY...
read more",2019-01-28,1
Oceaneering International Inc.,OII,Oceaneering Layoffs 2019,"If the economy turns around, do you anticipate any Oceaneering Layoffs in 2019?",2018-10-30,2
Oceaneering International Inc.,OII,Moving Forward,Are Oceaneering now moving forward ? I dont see it.,2018-10-03,3
Oceaneering International Inc.,OII,Layoffs last week,Anyone know the total number of people let go last Thursday and Friday?,2018-07-31,2
Oceaneering International Inc.,OII,Hey Ben L!! It’s July now...,Raises?,2018-07-04,2
Oceaneering International Inc.,OII,We don't need layoffs,"Already happening, people leaving at a remarkable rate. Short a ludicrous amount of offshore personnel. People leaving other divisions quick fast and a hurry So much this! People are leaving left and right on their own, so much so that I can't see...
read more",2018-06-25,1
Oceaneering International Inc.,OII,STR!,Its June! Whe are them raises at?,2018-06-01,3
Oceaneering International Inc.,OII,Saddle up boys and gals,"It’s on the website, they will preach about it “New and exciting opportunities” “new horizons” “growth” True? Perhaps Naive? For sure As promised raises are coming in June, just a few more weeks. Wohoooo! Not so fast tho... 1%... that’s how much most...
read more",2018-05-15,6
Oceaneering International Inc.,OII,Oceaneering needs to care about its employees again,"This company was great and used to care about there employees but now its a sh-- show! Cut pay, cut safety bonuses, cut travel,no one is getting promoted, cut healthcare and now they cut the one (and only one) holiday pay. If you work on christmas...
read more",2017-12-18,15
Oceaneering International Inc.,OII,Update,Late of changes recently any body got any news?,2017-12-07,7
Oceaneering International Inc.,OII,Layoffs,Anyone heard of layoff coming befor the end of the year?,2017-11-29,2
Oceaneering International Inc.,OII,Intervention Solutions forming in STaR,Does anybody have any insight in to the intervention solutions team being developed and the reorganization of STaR? Sounds like some major people shuffling and org chart changes...,2017-11-02,6
Oceaneering International Inc.,OII,Layoffs are almost a certainty,"Layoffs are almost certain. Expect cuts in SDS pm side. ROV technicians. STR engineering (shift most of the work to India folks). Lots of high paid managers still around that will be let go. The investors want to see how Oceaneeing cuts cost and it...
read more",2017-10-30,8
Oceaneering International Inc.,OII,"All the people who so NO are coming layoffs, read this.....",https://finance.yahoo.com/news/why-oceaneering-international-stock-plunging-160900680.html,2017-10-27,4
Oceaneering International Inc.,OII,Oceaneering Layoffs 2018,I need to know when layoffs will happen here in Houston.,2017-10-15,14
Oceaneering International Inc.,OII,Oceaneering is a shell of what it used to be,"I can remember a time when I used to actually like going to work at Oceaneering. When management cared about their employees and their advancement. Employees actually looked out for each other and cared for one another. Now we have management who...
read more",2017-09-09,5
Oceaneering International Inc.,OII,Something has to be done,"When are they going tondo something at STR about all the favoritism, it is not fair. Im so sick of working here. Im out!",2017-09-08,4
Oceaneering International Inc.,OII,What happened to DTS?,"I used to work for the DTS division back in 2014 and got out of there due to the crappy way things were done there. I was curious and I don't see any mention of that division on the oceaneering site and my linked-in research shows my old boss along...
read more",2017-09-07,2
Oceaneering International Inc.,OII,Marketing,"When will anyone realise that to win contracts we need a strong experienced Marketing team, where is the marketing team within Oceaneering ? What do they do ?",2017-08-11,1
Oceaneering International Inc.,OII,STR townhall is a joke...,"Going to hire talent, what about all the good people they let go? Are they going to hire them back. What about safety, they let go the only one that cared for us and now nothing but a useless safety guy that don't leave his office and just passes the...
read more",2017-08-08,3
Oceaneering International Inc.,OII,More Layoffs 2017,Has anyone heard anything about more layoffs this year ?,2017-07-29,6
Oceaneering International Inc.,OII,Shameful mismanagement,"When they made the first massive purchase of C&C for $200 mil, right as the downturn was really gaining steam, it was justified as showing Wall Street that Oceaneering was still on the move and aggressive, and thus totally a solid company to bet on...
read more",2017-07-18,4
Oceaneering International Inc.,OII,Oceaneering Acquisitions,Oceaneering Acquisitions. Do you think there was any form of discussions as to these failures with not one making any profit ?,2017-07-17,5
Oceaneering International Inc.,OII,Is Oceaneering to be sold ?,Anyone heard any truth to the rumour that Oceaneering is to be sold ?,2017-07-13,3
Oceaneering International Inc.,OII,unethical,Isnt it unethical to have your son in laws report to thier father in law?,2017-07-02,16
Oceaneering International Inc.,OII,Cash Flow is Great ?,"Oceaneering International inc says on june 27, 2017, entered into agreement and amendment no. 3 to credit agreement - sec filing Oceaneering International inc says credit agreement originally provided for a $300 million three-year term loan and a...
read more",2017-06-30,0
Oceaneering International Inc.,OII,DTS + IWOCS = FUBAR,"Does anyone else think this merge was the worst thing that could have ever hit both groups? DTS employees are falling out fast.....some very skilled senior employees have left and it sure doesn't seem like management even cares about losing this...
read more",2017-06-28,7
Oceaneering International Inc.,OII,STAR- GAME OVER!,THE END IS NEAR.,2017-06-18,2
Oceaneering International Inc.,OII,Offshoring,"I wonder how long it will be until Oceaneering announces that they're fully offshoring engineering & engineering support to India. It seems like any positive news that I see in my email is about how great the offshore design center is, and then there...
read more",2017-06-05,6
Oceaneering International Inc.,OII,Corrupt management,"You know management is corrupt and favoritism plays a big part more than ability and knowledge when you have technicians failing breathalyzer test at the heliport and not being able to go out on the job. And then benign banned from going out for that...
read more",2017-05-24,6
Oceaneering International Inc.,OII,STAR Techs,"You know management is corrupt and favoritism plays a big part more than ability and knowledge when you have technicians failing breathalyzer test at the heliport and not being able to go out on the job. And then benign banned from going out for that...
read more",2017-05-24,1
Oceaneering International Inc.,OII,STAR,"Boy, the morale is at a all time low and management should be reconsidered,, got some people that have no leadership experience. Mostly yes men and we keep losing all the good ones. Baker iwocs 2.0 coming in nicely . Hoping for a turn around",2017-05-20,3
Oceaneering International Inc.,OII,Iwocs,"All of Iwocs management loves to micro manage he shop floor and are only about themselves and not the employees. Takin away tech titles and leaving the techs nothing to work towards and advance is a horrible way to run a company and then they ask why...
read more",2017-05-19,2
Oceaneering International Inc.,OII,someone is going to get hurt,What happened to our safety people? They let go of the ones thay actually cared about oir safety. The ones that are left do nothing but pass the buck and s--- a--.,2017-04-28,3
Oceaneering International Inc.,OII,8% pay cut on just ROV Offshore Employees !!! C'Mon Man!,no body text,2017-02-27,10
Oceaneering International Inc.,OII,Word on the street is that a bunch more ROV personnel will be layed off in the upcoming month! Has anyone else herd this?,no body text,2017-02-14,4
Oceaneering International Inc.,OII,Morale...,The company faces serious issues with employee morale. Everyone does not like their job anymore or just dont care. Culture will be probably wiped out by the end of this year.,2017-01-23,14
Oceaneering International Inc.,OII,Finance Layoffs,"Anyone have a clue when Layoff's will happen for Finance, since its like the only group that has not gotten hit yet.",2017-01-19,4
Ocular Therapeutix Inc.,OCUL,Layoffs announced by Ocular Therapeutix,26 people will be laid off in the near future. https://www.bizjournals.com/boston/news/2017/08/01/bedford-s-ocular-therapeutix-turns-to-layoffs.html,2017-08-02,0
Ocwen,OCN,Any chance people can transfer?,Does anybody know if Ocwen is going to give employees in closing locations a chance to transfer to one of the remaining ones? Or is this going to be a clean cut?,2019-03-07,2
Ocwen,OCN,Messina is cleaning house.,"It's obvious his loyalty is on the PHH side. They must have an agreement with the CFPB that they would adopt everything PHH. They have eliminated as much of the Ocwen footprint in regards to offices and eventually the employees. The kept Rancho...
read more",2019-03-07,1
Ocwen,OCN,2000 TO BE AXED BY OCWEN,no body text,2019-03-07,1
Ocwen,OCN,Real Reasons for Closing Waterloo,https://wcfcourier.com/news/local/here-s-the-reason-why-ocwen-is-closing-waterloo-other/article_4233911f-5410-5dc8-97b4-6f9f1a0b42ef.html,2019-03-05,0
Ocwen,OCN,Major layoffs at Ocwen,"If i got this correctly, more than 2,000 jobs will be cut - and majority of that in the U.S. Really bad days/weeks/months are ahead of us. If anybody has more details on this, it would be highly appreciated if they decided to share here with us. Good...
read more",2019-03-01,6
Ocwen,OCN,Ocwen Financial Layoffs 2019,Have you heard anything about potential Ocwen Financial Layoffs in 2019?,2018-10-30,6
Ocwen,OCN,Layoffs coming,Do you think there will be layoffs at Ocwennand PHH in 2019. Seems there will be a lot of duplication in the Servicing Division.,2018-10-08,2
Ocwen,OCN,What's next after we merge with PHH on 10/4/2018,What do you expect? What will happen? Layoffs?,2018-10-03,1
Ocwen,OCN,New name?,I’ve heard the company’s new name will be PHH. I thought Ocwen was to be the surviving entity,2018-08-05,0
Ocwen,OCN,Ocwen / Homeward Layoffs,"Seems like layoffs are looming in Addison for Ocwen/Homeward Residential -- can anyone up the foodchain confirm? Lots of change, office is up for lease but no new location has been picked.",2018-07-17,0
Ocwen,OCN,Ongoing Layoff,There were around 20-30 employees that were laid off in the late 2017 and early 2018. Most of them were tenured employees. Even the bosses have been elimated. There is no job security in Ocwen.,2018-05-18,1
Ocwen,OCN,Ocwen Financial Layoffs 2018,Things are not improving - rumors are flying - and we might see job cuts in Atlanta.,2017-10-15,3
Ocwen,OCN,Layoffs at Ocwen India,"Guys, hundreds have been thrown out of the company with a severance package. It's begun and by November most of them at Ocwen are going to be jobless.",2017-10-11,0
Ocwen,OCN,Ocwen Financial Layoffs 2017,"It's all OK when it comes to executive bonuses, but at the same time there are many gossips and rumors about layoffs in Atlanta.",2016-11-23,0
Ocwen,OCN,Any layoff news,no body text,2016-10-06,0
Ocwen,OCN,The Layoffs have begun.,"Ocwen Financial with offices in West Palm Beach, FL, Coppell, TX and Houston, TX among other locations had begun layoffs. So far, looking at 200 or more. Mostly from the Coppell office. Many jobs getting outsourced.",2016-06-01,0
Ocwen,OCN,Ocwen layoff 2014,"Thanks to Ocwen sending my job over seas, I qualified for the Trade act, where the government pays you for 2 years and pays for you to go to school for 2 years. it has been one of the best experiences of my life. Relaxed and get an Associates degree.",2016-01-27,0
Ocwen,OCN,Ocwen Financial Layoffs 2016,What is the likelihood of Ocwen Financial layoffs in Atlanta in 2016? Please let me know if you have any information.,2015-11-05,2
Ocwen,OCN,Careful,"Careful with what you write: But when they saw the final paperwork for their settlement, they found that Ocwen Financial Corp, the company that collected and processed their mortgage payments, had added an extra clause: they could not say or print or...
read more",2014-05-22,3
Ocwen,OCN,"Hi folks - I'm a reporter at Bloomberg, where I'm doing a story on layoffs in the mortgage servicing business. lwoellert (at) bloomberg.net","Many mortgage servicers, including Ocwen, are moving jobs offshore. Is anyone interested in talking to me about your personal experience with the layoffs? I have a deadline of Tuesday, April 15, 2014. Please feel free to drop me an email or call...
read more",2014-04-11,2
Ocwen,OCN,ocwen severance package,anyone? how many months? what about benefits? cobra?,2014-01-24,1
Ocwen,OCN,ocwen loan servicing after layoffs,"pretty dismal, enough said",2014-01-07,0
Ocwen,OCN,Massive cuts,"Large number of fairly recent acquisitions prompted Ocwen Financial Corp. to issue layoff notices Tuesday to more than 800 employees across the country. The number includes 238 at the former GMAC Mortgage operation in Waterloo. Before the move, and a...
read more",2013-12-20,0
Ocwen,OCN,Leaders or Cowards at Ocwen Fort Washington Pennsylvania?,"The leadership at Ocwen Fort Washington no longer have the guts to look at those people whose dedication and loyalty to a company we all knew from day one was doomed. Now that it is beginning to come to light the cowards walk with their heads down...
read more",2013-12-19,0
Ocwen,OCN,Fort Washington again,200+ to be let go,2013-12-16,0
Ocwen,OCN,Are we doing business in Mexico?,Never heard about it? What do you guys do?,2013-12-07,0
Ocwen,OCN,Despidos en México?,Saben si habrá despidos en México?,2013-12-07,0
Ocwen,OCN,What about Waterloo?,Anybody heard anything?,2013-12-05,0
Ocwen,OCN,Specialist,"Approximately 244 employees were affected by the layoffs in the Fort Washington, Pa building. However, no manager or team lead were affected by this. Why is that? In most cases they also would eliminate management staffing.",2013-12-05,0
Ocwen,OCN,800 people is a bit too much,"how many employees do we have right now, something like 7K? so, 800 people would be ~10%. A bit too much in my opinion, on the other hand Ocwen is a weird animal...",2013-12-05,0
Ocwen,OCN,In Waterloo,Apparently 800 people are leaving the company. No advanced notice of the layoff.,2013-12-05,0
Ocwen,OCN,Foreclosure,"We were hit badly at FortWashington. It really sucked to see so many of my friends walking around with white envelopes. I was walking around with one as well. The Government loves to levy taxes on people, how about a tax on sending all of our jobs...
read more",2013-12-04,0
Ocwen,OCN,this board is on fire,what's going on,2013-12-04,0
Ocwen,OCN,Disgruntled Employee#1,"I am grateful to still be employed since I wasn't on the chopping block today but Ocwen for lack of better words is full of shit. I am disgusted with the companies actions and this layoff has been planned a long time ago. They had no discretion in...
read more",2013-12-04,0
Ocwen,OCN,Atlanta,Anybody here from Atlanta? What's the news?,2013-12-03,0
Ocwen,OCN,Fort Washington,Question for FW - Who was affected? What was the severance?,2013-12-03,0
Ocwen,OCN,Layoffs confirmed. 200+ in Fort Washington,no body text,2013-12-03,0
Ocwen,OCN,The same email,"Hundreds of people will be without a job next year as a major Waterloo employer has announced layoffs. Ocwen Financial -- the company that purchased GMAC Res-Cap's holdings last year -- will lay off 238 people next year. ""After a long and thorough...
read more",2013-12-03,0
Ocwen,OCN,Liberty,Was Liberty the only Ocwen unit affected today?,2013-12-03,0
Ocwen,OCN,2014,will be worse,2013-12-03,0
Odyssey HealthCare Inc.,ODSY,"o-mike - you are funny, you dont know what you are talking about - so, please, shut up","o-mike - you are funny, you dont know what you are talking about - so, please, shut up",2009-11-17,0
Odyssey HealthCare Inc.,ODSY,Odyssey is fine but obama and his healthcare idiots are going to put us all out of work.,Odyssey is fine but obama and his healthcare idiots are going to put us all out of work.,2009-09-01,0
Office Depot,ODP,Store closure,ODP is closing stores in south jersey,2019-03-11,0
Office Depot,ODP,Office Depot UK,Office Depot UK has announced its yearly round of redundancies with over 70 roles initially at risk.,2018-11-23,0
Office Depot,ODP,Office Depot Layoffs 2019,Have you heard anything about potential Office Depot Layoffs in 2019?,2018-10-30,2
Office Depot,ODP,The employees don't even shop there!!,i (a customer!) was told by someone who worked at my local Office Depot years ago (and probably has since left for greener pastures) that they don't even buy stuff from there because the employee discount barely covers the sales tax!!,2018-08-03,0
Office Depot,ODP,Union Talk,looks like Depot isn't taking too kindly to the Union talk going on. https://splinternews.com/this-union-busting-manual-from-office-depot-is-really-s-1827792710,2018-07-25,0
